Source.Name,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,OriginalTimestamp
goutampq.normal.csv,3.67744,3.19453,2.498443,1.049517,0.47167,13.655667,7.029561,2.153894,1.014507,0.537087,3.576466,3.024395,2.155793,0.768133,0.469108,3.4237,3.578368,1.944725,1.296029,0.533985,4.319247,2.087254,1.860629,2.770087,3.382684,18.446035,5.993906,5.687413,2.262179,1.67306,7.669649,3.098699,2.692087,0.918414,0.789553,5.563981,8.096578,2.067616,0.683073,0.491725,6.02963,8.339742,2.010854,1.115524,1.073718,4.74335,7.275307,1.838448,1.295925,2.005818,4.187404,5.450871,2.965066,1.771663,1.033067,5.810907,6.146033,3.868553,1.583715,0.837789,5.774424,4.621841,2.712793,1.712822,0.894619,3.655815,4.560877,2.75058,1.432489,0.559284,1702545504
goutampq.normal.csv,3.286247,3.898546,2.612757,1.060638,0.473714,11.813801,7.230423,2.246821,1.054889,0.517598,2.998178,3.407015,2.153841,0.806964,0.439931,3.410273,3.697966,2.180253,1.264246,0.533229,3.667385,2.025413,1.682271,2.596241,3.097177,23.708439,7.585958,5.972138,2.518161,1.41659,6.153752,3.395977,2.625901,0.92748,0.663759,4.726743,7.133169,1.950603,0.743444,0.443154,5.260492,7.207784,1.875538,1.071457,0.968271,4.198977,6.218117,1.702037,1.172387,1.670857,3.806802,5.248648,2.661406,1.740572,0.994786,5.185726,6.218168,3.634881,1.584272,0.777584,4.458669,4.601388,2.668588,1.64841,0.947991,3.586488,5.175064,2.656826,1.469401,0.552099,1702545504
goutampq.normal.csv,2.974005,4.730011,2.622226,1.033588,0.478531,9.26963,7.532037,2.271064,1.093642,0.505645,2.505507,3.833585,2.010463,0.824708,0.417082,3.695237,3.885992,2.31057,1.184457,0.529128,2.963818,2.058952,1.453659,2.318987,2.703755,28.989628,9.831164,5.912685,2.680891,1.208066,4.495027,3.877345,2.392547,0.896611,0.551637,3.843392,6.07882,1.730274,0.781392,0.408437,4.432197,6.092419,1.696544,1.030228,0.882116,3.687804,5.117414,1.53914,1.102538,1.397656,3.647052,5.265217,2.390174,1.630452,0.942973,4.618706,6.452686,3.272067,1.514714,0.733998,4.34819,5.032662,2.531559,1.559198,1.00361,3.546269,6.07158,2.572541,1.44133,0.559525,1702545504
goutampq.normal.csv,2.829056,5.49832,2.531905,0.980255,0.474798,7.259934,7.831194,2.278181,1.126452,0.493015,2.099781,4.164788,1.789287,0.815596,0.397702,3.932196,3.99907,2.337899,1.077933,0.521132,2.36467,2.146096,1.243579,2.027201,2.294544,33.060829,12.254866,5.62465,2.710268,1.066956,3.165499,4.473269,2.040005,0.827792,0.464329,3.165681,5.132545,1.464131,0.785149,0.38141,3.767957,5.149802,1.474096,0.987441,0.805179,3.262453,4.109645,1.352785,1.112752,1.227454,3.492173,5.314648,2.149348,1.472611,0.871326,4.067974,6.69937,2.861841,1.397738,0.698763,5.15112,5.664246,2.325203,1.484645,1.036628,3.483887,6.964131,2.474966,1.359408,0.562018,1702545504
goutampq.normal.csv,2.780078,5.982557,2.380844,0.922543,0.457166,6.162983,8.026994,2.318848,1.146791,0.47424,1.795499,4.276135,1.564139,0.785834,0.3816,4.090665,3.975166,2.287214,0.977766,0.511765,2.045339,2.239965,1.085594,1.788601,1.943871,35.530067,14.063613,5.185102,2.591596,0.980788,2.462833,5.038435,1.648338,0.73772,0.405678,2.850461,4.391721,1.210022,0.764458,0.356545,3.525523,4.41224,1.224982,0.957037,0.728948,3.085353,3.282498,1.170412,1.195844,1.163802,3.333389,5.197899,1.909547,1.322813,0.789221,3.589882,6.753853,2.46632,1.280045,0.668097,6.463207,6.15239,2.087962,1.455714,1.033173,3.390402,7.557573,2.335075,1.255436,0.550511,1702545505
goutampq.normal.csv,2.894921,6.03254,2.199452,0.886521,0.428266,6.440053,7.938967,2.377654,1.156866,0.451886,1.615661,4.084519,1.375545,0.75406,0.372254,4.22908,3.778753,2.156837,0.918595,0.504571,2.057377,2.247958,0.961973,1.624364,1.687425,35.837154,14.527082,4.638896,2.345127,0.919049,2.386012,5.396897,1.283968,0.655906,0.373619,2.836913,3.868578,1.00165,0.749948,0.3328,3.679958,3.831086,0.985882,0.967961,0.654798,3.1147,2.652718,1.020786,1.323192,1.168932,3.203821,4.815326,1.655621,1.242107,0.712051,3.246445,6.45393,2.111669,1.215435,0.641531,8.913647,6.204554,1.837556,1.489038,0.994604,3.379033,7.640142,2.137913,1.173234,0.527699,1702545505
goutampq.normal.csv,3.438737,5.636726,1.995543,0.890431,0.396159,8.051563,7.429759,2.396355,1.162764,0.43655,1.860538,3.616884,1.232424,0.744124,0.374184,4.904549,3.437659,1.955824,0.922489,0.502306,2.565691,2.105021,0.853595,1.521065,1.544387,34.519215,13.419209,4.030737,2.029947,0.854918,2.924211,5.460845,1.021125,0.620541,0.361599,3.180718,3.531095,0.865365,0.77725,0.31264,4.414606,3.358567,0.80524,1.039695,0.589409,3.59659,2.194346,0.918889,1.48618,1.19393,3.64443,4.202293,1.410306,1.260958,0.650869,3.528368,5.785432,1.813561,1.237828,0.619225,12.88908,5.755249,1.580823,1.569482,0.933758,3.85532,7.173906,1.909925,1.146469,0.50309,1702545505
goutampq.normal.csv,4.672278,4.965859,1.777037,0.937528,0.372442,10.616535,6.528543,2.343548,1.174536,0.442254,2.786138,3.023727,1.133457,0.774522,0.390181,6.305743,3.035735,1.713618,0.999133,0.507381,3.656126,1.807357,0.769978,1.449409,1.541966,32.82637,11.035522,3.40397,1.724927,0.78063,4.049133,5.254707,0.905693,0.664377,0.361632,3.978358,3.327964,0.815218,0.871704,0.300098,5.833128,2.987969,0.700075,1.179719,0.539538,4.714025,1.88143,0.853005,1.69511,1.204913,5.147597,3.545934,1.21867,1.37476,0.611918,4.925606,4.931728,1.582312,1.347024,0.604257,18.593801,5.001252,1.353799,1.664112,0.874277,5.217062,6.351646,1.699507,1.183465,0.490633,1702545505
goutampq.normal.csv,6.563637,4.244158,1.564915,1.014361,0.366241,13.731253,5.452876,2.237515,1.200132,0.477966,4.408125,2.483901,1.072874,0.846334,0.418026,8.182804,2.686132,1.48548,1.133806,0.521739,5.219185,1.439173,0.736301,1.399886,1.723115,31.20718,8.156807,2.815934,1.500401,0.711736,5.666062,4.946151,0.950012,0.794165,0.368245,5.263979,3.230313,0.839126,1.031303,0.297436,7.891894,2.75199,0.653924,1.376908,0.510067,6.47786,1.712959,0.803041,1.96283,1.200807,7.869427,3.055782,1.10788,1.550457,0.59723,7.615048,4.15238,1.420493,1.510999,0.600336,24.366665,4.300323,1.201128,1.741102,0.839539,7.557511,5.436563,1.532446,1.266553,0.500455,1702545505
goutampq.normal.csv,8.703756,3.642052,1.405215,1.093931,0.381244,15.979685,4.506204,2.185131,1.234853,0.53964,6.382902,2.132074,1.049227,0.938774,0.451312,10.068862,2.476191,1.335459,1.284902,0.545257,6.87557,1.148462,0.774619,1.379593,2.09639,30.41503,5.709742,2.347264,1.382997,0.66844,7.482666,4.762192,1.129217,0.979861,0.378567,6.896591,3.243587,0.910055,1.215465,0.305879,10.229095,2.710582,0.643441,1.593695,0.504471,8.562229,1.707751,0.754882,2.273387,1.20911,11.364368,2.852096,1.078066,1.729912,0.608895,11.032653,3.658622,1.34137,1.671666,0.611634,28.408766,3.949997,1.162343,1.77676,0.839775,10.455408,4.637844,1.425274,1.359333,0.536269,1702545505
goutampq.normal.csv,10.210802,3.16812,1.368689,1.137812,0.417882,17.137568,3.807298,2.305132,1.250779,0.610374,7.995076,1.969678,1.082656,1.009869,0.485126,11.172054,2.411659,1.346437,1.393084,0.577039,8.093284,1.051216,0.907499,1.379389,2.603087,30.831423,4.236772,2.10865,1.343812,0.662383,8.928638,4.824852,1.405389,1.15816,0.393806,8.278061,3.300498,1.018712,1.35511,0.32916,12.038862,2.810839,0.667431,1.771355,0.525913,10.188168,1.812041,0.713965,2.558654,1.268162,14.3286,2.865155,1.121536,1.836163,0.656577,14.038809,3.456516,1.397991,1.752519,0.645726,29.022589,4.01448,1.28114,1.750924,0.868687,12.839516,3.969301,1.404386,1.410069,0.597722,1702545505
goutampq.normal.csv,10.868805,2.742227,1.511727,1.115474,0.474816,16.802042,3.292553,2.620046,1.214264,0.66966,8.828021,1.917723,1.1902,1.018454,0.520715,11.241136,2.409646,1.571341,1.409478,0.616619,8.481951,1.182943,1.120776,1.372013,3.134626,32.200405,3.769434,2.136809,1.330395,0.702397,9.541976,5.11341,1.703965,1.259603,0.420089,9.072721,3.303546,1.164403,1.394916,0.374834,12.797831,2.928854,0.734564,1.85734,0.578246,10.871893,1.91864,0.708802,2.728487,1.421571,15.976365,2.894002,1.249332,1.819136,0.756568,15.67532,3.398818,1.650242,1.700222,0.713506,25.919924,4.297361,1.5633,1.660691,0.912159,14.197154,3.330338,1.510621,1.379918,0.681357,1702545505
manjupq.normal.csv,29.387636,3.426976,1.960831,0.34024,0.323514,8.325915,3.064886,1.738955,0.384595,0.509242,22.188406,3.365705,2.746069,0.495929,0.189136,5.05971,1.604709,1.148759,0.193726,0.2145,0.672738,0.330525,0.268216,0.233705,0.131962,0.467423,0.249094,0.282876,0.19865,0.19741,1.185619,0.48434,0.306913,0.181805,0.097968,0.804845,0.881637,0.611098,0.11954,0.160032,1.307315,0.921103,0.588062,0.14873,0.12498,59.087273,21.968212,6.711048,4.079543,1.401176,27.098646,3.478989,3.492724,0.796069,0.718478,11.485562,3.067844,1.514406,0.389125,0.304503,8241.878906,2854.007568,1401.583252,518.250244,145.039246,38.148991,3.549098,1.445455,0.347256,0.382393,1702362178
manjupq.normal.csv,41.668243,3.511326,2.004436,0.307235,0.31866,7.406294,2.620684,1.686769,0.322201,0.5197,27.630569,3.768521,2.935347,0.529093,0.194791,5.835772,1.572929,1.29147,0.183035,0.214227,0.66358,0.327358,0.250189,0.22022,0.120069,0.490718,0.242661,0.30985,0.188395,0.193663,1.225385,0.490596,0.288767,0.155557,0.107762,0.872436,0.958535,0.573071,0.123913,0.147536,1.59682,1.09913,0.526851,0.126936,0.13542,74.629677,27.368797,8.416568,5.007632,1.698552,37.120014,4.254433,3.98279,0.864286,0.829669,15.577491,3.217585,1.732036,0.383439,0.322189,10778.03906,3790.986328,1835.887573,673.13739,190.827271,56.064606,3.918797,1.632026,0.335246,0.40872,1702362178
manjupq.normal.csv,54.816837,3.52351,1.904952,0.274862,0.318688,6.430362,2.145168,1.507924,0.258506,0.527039,31.149633,3.859339,2.859001,0.507374,0.200473,6.75824,1.49166,1.385951,0.169583,0.220352,0.656634,0.325326,0.253087,0.197261,0.114917,0.486301,0.226893,0.337454,0.191014,0.188952,1.192022,0.498772,0.310759,0.136928,0.121569,0.943343,1.001465,0.488756,0.129024,0.137614,1.831003,1.252874,0.449457,0.118352,0.149389,85.646622,31.181248,9.79162,5.597908,1.874736,45.671799,4.791539,4.150702,0.943472,0.914258,19.689363,3.24043,1.856011,0.37861,0.344426,13142.78027,4673.691406,2214.383057,800.471497,229.657578,75.091911,4.193744,1.77664,0.336255,0.439064,1702362178
manjupq.normal.csv,63.667068,3.429703,1.716209,0.25575,0.323029,5.444519,1.705023,1.260692,0.215321,0.528197,31.382473,3.54274,2.549488,0.437877,0.206096,7.371119,1.342997,1.407474,0.155892,0.228033,0.639977,0.320704,0.278928,0.175263,0.117982,0.453901,0.206372,0.356374,0.199908,0.187413,1.09577,0.504816,0.370376,0.127191,0.138584,0.967573,0.974144,0.376693,0.135193,0.130159,1.915451,1.312936,0.366998,0.119925,0.164142,91.018272,32.840885,10.610946,5.75299,1.900137,50.343075,5.00259,3.957935,1.023516,0.949889,22.306593,3.102153,1.86194,0.378633,0.370308,15213.92676,5377.337402,2477.939941,880.496643,254.880539,87.771301,4.215604,1.858473,0.355285,0.457481,1702362178
manjupq.normal.csv,64.841026,3.18565,1.539766,0.255885,0.329452,4.780474,1.299177,1.017746,0.204731,0.519513,28.015289,2.891383,2.106768,0.346882,0.211428,7.393672,1.124496,1.349136,0.14389,0.233275,0.631853,0.312539,0.316827,0.162517,0.129294,0.41242,0.190905,0.356439,0.206011,0.191806,1.008527,0.513163,0.449031,0.123952,0.156559,0.940606,0.865688,0.269007,0.141658,0.124628,1.842528,1.246338,0.301851,0.126602,0.177695,89.690125,32.123306,10.743767,5.47565,1.786179,49.456604,4.908275,3.471114,1.080831,0.926158,22.340757,2.802321,1.774721,0.382644,0.39809,16511.16797,5753.932129,2574.415527,897.924011,261.191223,89.12516,3.907797,1.903796,0.387399,0.451399,1702362178
manjupq.normal.csv,58.151558,2.807156,1.452576,0.272552,0.336045,4.740605,0.983334,0.829921,0.2267,0.499352,22.181265,2.110302,1.64814,0.26818,0.216028,6.846181,0.874447,1.222206,0.1349,0.232744,0.60261,0.30278,0.352402,0.161925,0.14858,0.362893,0.190669,0.333119,0.20264,0.204898,0.947634,0.531061,0.517765,0.121494,0.173308,0.845138,0.697554,0.193212,0.145152,0.119938,1.589706,1.068042,0.273618,0.133037,0.188029,82.75428,29.174202,10.130282,4.841094,1.574217,43.220425,4.579926,2.835933,1.090749,0.849869,19.772264,2.404501,1.648234,0.384945,0.42435,16674.01758,5676.756836,2468.687988,846.304077,246.305069,78.843758,3.316215,1.948405,0.42193,0.419167,1702362178
manjupq.normal.csv,46.20359,2.346802,1.476024,0.296085,0.342719,5.285169,0.829069,0.717647,0.278681,0.471038,15.659882,1.426039,1.268599,0.225272,0.219009,5.749045,0.654123,1.058447,0.132146,0.225067,0.582939,0.291383,0.375814,0.170115,0.175729,0.339698,0.212938,0.28894,0.18848,0.229954,0.981723,0.568229,0.551077,0.116599,0.188021,0.740752,0.509801,0.156469,0.142218,0.114964,1.280791,0.826358,0.283474,0.135326,0.193655,71.123024,24.458267,8.846254,3.969773,1.315792,33.618988,4.119828,2.201561,1.035616,0.742203,15.748107,1.974102,1.535979,0.379583,0.444334,15394.75293,5102.505371,2163.541992,731.143738,212.067184,61.109177,2.581324,2.015648,0.446508,0.371636,1702362179
manjupq.normal.csv,32.559822,1.894167,1.562103,0.316511,0.35106,6.332804,0.865992,0.672751,0.362146,0.442571,10.166767,0.979427,0.995866,0.222326,0.218752,4.473475,0.516953,0.895949,0.14201,0.211939,0.56436,0.272661,0.381547,0.179417,0.209246,0.363915,0.256426,0.235259,0.168882,0.268031,1.121139,0.620008,0.534831,0.113282,0.200082,0.6803,0.346114,0.154473,0.132103,0.109454,1.020922,0.57829,0.314637,0.13311,0.19485,56.694595,18.6896,7.070402,2.993668,1.055684,23.410278,3.558849,1.679529,0.915714,0.629344,11.632648,1.588781,1.466262,0.3648,0.452682,12743.5,4106.292969,1704.903076,570.34082,164.409271,41.547077,1.894309,2.080777,0.452407,0.326549,1702362179
manjupq.normal.csv,20.876173,1.510035,1.632259,0.328136,0.361451,8.016181,1.086348,0.675168,0.479266,0.421811,6.526185,0.789782,0.807116,0.244817,0.212959,3.456932,0.477315,0.764393,0.17042,0.196693,0.621193,0.249329,0.373293,0.182836,0.244541,0.484714,0.322485,0.190923,0.152326,0.314713,1.381459,0.68212,0.471797,0.118446,0.207926,0.746693,0.240297,0.17356,0.117531,0.104099,0.974311,0.376191,0.340644,0.129373,0.193904,41.329895,12.723008,5.10116,2.040377,0.823468,14.855438,2.921118,1.303991,0.75106,0.531719,8.480567,1.283769,1.425408,0.343477,0.445067,9202.811523,2879.807373,1176.311035,391.227722,112.013741,25.319902,1.37764,2.09417,0.436566,0.298739,1702362179
manjupq.normal.csv,12.800193,1.244044,1.61343,0.328754,0.371004,10.291698,1.43271,0.697357,0.618779,0.409457,4.787782,0.790923,0.656953,0.270636,0.199866,3.032085,0.522266,0.67184,0.217511,0.181889,0.78172,0.234789,0.360852,0.17924,0.275665,0.715913,0.415754,0.171054,0.144725,0.359017,1.744332,0.746787,0.378111,0.136092,0.208965,0.968745,0.2052,0.200778,0.102886,0.099685,1.206872,0.248497,0.340658,0.128531,0.193806,26.685165,7.405151,3.250614,1.22304,0.634052,9.339388,2.249209,1.057991,0.57741,0.458082,6.745195,1.084817,1.37487,0.318029,0.419523,5524.230957,1678.101074,677.108948,224.68045,64.146095,14.707074,1.063377,2.003894,0.400991,0.291591,1702362179
manjupq.normal.csv,8.452818,1.110512,1.475838,0.319892,0.375,12.976468,1.786042,0.71764,0.753052,0.399678,4.399113,0.885546,0.527758,0.287356,0.180189,3.376453,0.632323,0.610073,0.274524,0.168811,1.065168,0.241598,0.352221,0.172258,0.297304,1.039557,0.537435,0.179447,0.147138,0.387886,2.169178,0.802223,0.279057,0.164032,0.200627,1.327902,0.229605,0.229224,0.092684,0.096749,1.713553,0.196381,0.309834,0.134744,0.196578,14.938422,3.463644,1.806128,0.636526,0.497857,7.064639,1.644557,0.911116,0.435913,0.405947,6.363771,1.017103,1.288158,0.294084,0.377662,2533.729736,742.201538,297.372986,98.63221,28.456505,9.718065,0.930616,1.795081,0.353136,0.296453,1702362179
manjupq.normal.csv,6.650838,1.07944,1.239461,0.308774,0.371245,15.452019,2.070189,0.726211,0.850798,0.38583,4.536871,1.006501,0.435578,0.299042,0.157719,4.351142,0.77936,0.567461,0.326766,0.158782,1.41615,0.277328,0.353413,0.168215,0.306903,1.390391,0.677721,0.212774,0.155842,0.393105,2.564643,0.837514,0.19576,0.193712,0.182186,1.730016,0.289579,0.252906,0.092397,0.095641,2.356057,0.199964,0.254762,0.151546,0.202655,7.681113,1.327362,0.94955,0.337052,0.421006,7.158919,1.208424,0.841141,0.354867,0.365975,6.816674,1.068637,1.171345,0.280265,0.325769,755.024475,216.986374,86.514099,28.630093,8.63524,8.226181,0.900841,1.497521,0.308458,0.300412,1702362179
manjupq.normal.csv,6.261149,1.114213,0.95669,0.303096,0.361848,17.065134,2.300824,0.725055,0.886719,0.366517,4.961688,1.126195,0.3946,0.314243,0.138099,5.598774,0.939085,0.533401,0.359073,0.153381,1.755224,0.33358,0.361824,0.173614,0.306052,1.687269,0.806237,0.258749,0.165119,0.375414,2.846229,0.842242,0.141113,0.214858,0.156085,2.056257,0.359906,0.266108,0.106494,0.09615,2.948258,0.237427,0.191034,0.180202,0.210284,5.049184,0.592033,0.586305,0.258862,0.384037,8.568656,0.978463,0.824391,0.335819,0.326878,7.566054,1.200585,1.066126,0.282265,0.272433,128.105911,29.179077,11.743172,3.906038,1.596229,8.275735,0.92569,1.174065,0.282202,0.295446,1702362179
manjupq.normal.csv,6.457126,1.142941,0.702609,0.310562,0.352358,17.391626,2.577032,0.725735,0.856033,0.348405,5.166541,1.180287,0.411388,0.337442,0.126602,6.778604,1.092901,0.506962,0.364459,0.15403,1.97914,0.387164,0.367938,0.192712,0.300693,1.852495,0.884439,0.299897,0.170946,0.343904,2.914903,0.805695,0.122626,0.221783,0.127643,2.206059,0.414553,0.263008,0.135398,0.09743,3.30355,0.28598,0.134325,0.218627,0.216815,4.54886,0.474095,0.486522,0.270351,0.356408,9.695311,0.89276,0.834182,0.356575,0.282749,8.039962,1.320619,1.029373,0.30254,0.226674,13.848552,1.179005,0.74883,0.341523,0.522893,8.490464,0.93493,0.915791,0.284646,0.283347,1702362179
manjupq.normal.csv,6.54791,1.164359,0.533213,0.335089,0.347607,16.476664,2.974885,0.735966,0.779393,0.339358,5.056312,1.161333,0.47581,0.365665,0.125051,7.592692,1.231614,0.487881,0.347657,0.159905,2.006769,0.416115,0.361764,0.227411,0.297934,1.827644,0.887274,0.323351,0.17228,0.310666,2.732306,0.732151,0.145177,0.215919,0.102899,2.124744,0.437414,0.243481,0.17456,0.098798,3.300341,0.331796,0.100202,0.260938,0.220043,4.318992,0.50451,0.472176,0.284493,0.321585,9.633773,0.868633,0.868377,0.3915,0.238331,7.762424,1.390318,1.086531,0.337574,0.19518,10.793728,0.920775,0.702843,0.332561,0.464033,8.116028,0.926873,0.793446,0.315092,0.273494,1702362180
manjupq.normal.csv,6.378864,1.17533,0.459963,0.37148,0.347774,14.842699,3.475184,0.758201,0.688207,0.341448,4.733914,1.091278,0.565767,0.390185,0.130507,7.931545,1.35931,0.476032,0.317845,0.167028,1.836978,0.417308,0.342519,0.275485,0.302578,1.61459,0.810674,0.323925,0.170741,0.283717,2.337963,0.641958,0.205328,0.206001,0.085588,1.856981,0.427198,0.212489,0.217558,0.10057,2.953625,0.373372,0.097543,0.299361,0.219373,3.769886,0.599629,0.507842,0.295821,0.285418,8.561733,0.924628,0.948399,0.431424,0.205439,6.838206,1.404664,1.214673,0.379932,0.179815,9.871208,1.133331,1.012913,0.359866,0.439929,7.231952,0.9338,0.816934,0.364191,0.27568,1702362180
manjupq.normal.csv,5.934759,1.175911,0.457515,0.408167,0.347817,13.144665,3.927071,0.799079,0.612388,0.351185,4.174292,1.006282,0.658318,0.40202,0.137272,7.888165,1.462957,0.482364,0.286209,0.169852,1.532575,0.403897,0.318208,0.332813,0.316324,1.273686,0.679062,0.30337,0.169016,0.263389,1.82597,0.568378,0.28944,0.2041,0.075558,1.484924,0.395694,0.176565,0.257259,0.103685,2.395164,0.419241,0.122551,0.326626,0.215923,3.124721,0.783601,0.579779,0.311501,0.257504,6.861529,1.116343,1.083493,0.472678,0.191908,5.51465,1.406586,1.35305,0.419276,0.178465,8.35695,1.623911,1.542522,0.419644,0.450483,5.973948,1.001028,0.934505,0.416401,0.292752,1702362180
manjupq.normal.csv,5.210531,1.150151,0.492624,0.431896,0.341984,11.744276,4.112863,0.862028,0.568853,0.36417,3.515892,0.93035,0.737373,0.397785,0.140548,7.468093,1.514914,0.52015,0.262266,0.164734,1.188391,0.396136,0.297331,0.398346,0.339838,0.905595,0.5309,0.269902,0.167755,0.243289,1.337963,0.529124,0.374774,0.217307,0.070552,1.117723,0.360937,0.148153,0.287176,0.108886,1.802481,0.472349,0.16873,0.338149,0.211877,2.7474,1.078669,0.66247,0.341047,0.247064,5.029384,1.443435,1.249863,0.514684,0.198892,4.036263,1.422597,1.442768,0.44731,0.18797,6.71657,2.337297,2.187104,0.520789,0.486736,4.532135,1.142285,1.075726,0.45578,0.319033,1702362180
manjupq.normal.csv,4.357477,1.091612,0.541646,0.432051,0.32762,10.693373,3.934346,0.946144,0.550731,0.378651,2.855949,0.875608,0.7976,0.379347,0.138243,6.911991,1.487815,0.58868,0.248356,0.151891,0.880637,0.407271,0.289894,0.468427,0.377233,0.592935,0.399805,0.231639,0.166171,0.217745,0.967457,0.516479,0.433825,0.243221,0.070099,0.839003,0.340048,0.143352,0.303288,0.11589,1.33892,0.525165,0.230335,0.334497,0.208875,2.842254,1.455657,0.729886,0.391394,0.262146,3.478416,1.82702,1.395675,0.557355,0.221297,2.706745,1.452261,1.456972,0.458724,0.20527,5.645421,3.053801,2.717499,0.657926,0.529312,3.162698,1.3204,1.181611,0.468002,0.343498,1702362180
manjupq.normal.csv,3.541425,0.997817,0.583837,0.412187,0.307323,9.706915,3.366398,1.05102,0.545575,0.395416,2.328938,0.843983,0.830166,0.352022,0.13137,6.165221,1.367066,0.671098,0.244463,0.135197,0.656499,0.438662,0.309165,0.536678,0.435558,0.389707,0.30345,0.192525,0.163285,0.187741,0.768929,0.509843,0.445694,0.273218,0.076998,0.692843,0.343201,0.178944,0.305187,0.122947,1.0797,0.571242,0.303497,0.322223,0.206258,3.607497,1.868589,0.756493,0.467562,0.311026,2.388817,2.133027,1.454493,0.600578,0.251429,1.746982,1.463932,1.390316,0.451419,0.226624,4.955163,3.567202,2.981072,0.81,0.560892,2.068772,1.456362,1.20177,0.449646,0.355372,1702362180
manjupq.normal.csv,2.8883,0.897064,0.615023,0.389963,0.286759,8.73195,2.554018,1.187827,0.544506,0.412974,1.944192,0.842147,0.834884,0.323679,0.123183,5.411275,1.176807,0.752821,0.24786,0.119571,0.5077,0.479027,0.376334,0.596208,0.518391,0.277485,0.24333,0.153383,0.158185,0.161526,0.6801,0.485726,0.406514,0.29763,0.096037,0.647892,0.374411,0.267561,0.295928,0.127607,1.00489,0.610578,0.390824,0.308912,0.201531,4.927941,2.26761,0.755443,0.568904,0.398821,1.781919,2.250702,1.408291,0.648387,0.283193,1.277367,1.445772,1.275813,0.433326,0.248753,4.463466,3.676702,2.883473,0.956037,0.577249,1.383856,1.492833,1.13642,0.416912,0.349788,1702362180
