Source.Name,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
manjurelax.normal.csv,1.979459,0.584388,0.702516,0.894621,0.328916,7.389009,2.592755,0.895947,1.357369,0.440095,2.331356,0.686585,0.578393,0.541719,0.262274,8.147819,1.954685,0.594943,0.945973,0.336037,1.331282,0.968127,3.559802,3.767742,3.191479,1.600596,0.368039,0.292334,0.215765,0.174182,2.473597,0.589376,1.075084,0.325027,0.276173,1.295793,0.18138,0.530064,0.154128,0.057457,1.376741,0.244776,0.974099,0.356704,0.153395,3.202258,0.982821,1.206341,2.246953,1.484646,17.31847,2.881009,2.481973,1.081527,0.627296,3.501984,0.646051,0.895397,0.603898,0.326842,575.638367,180.637085,71.357979,27.416887,8.650415,2.974267,0.573972,1.0582,0.75136,0.450353
manjurelax.normal.csv,2.229822,0.513716,0.733344,0.832359,0.359015,8.724732,2.405961,0.815787,1.305379,0.418128,2.12951,0.654896,0.597715,0.52113,0.277146,8.495624,2.21878,0.701787,0.851919,0.328842,1.334747,1.003136,3.355469,3.870488,3.094866,1.430593,0.449054,0.310697,0.19059,0.172755,2.189232,0.836482,0.929827,0.267253,0.273872,1.352997,0.19249,0.424031,0.141866,0.054847,1.473792,0.236735,0.993677,0.36839,0.161287,3.49948,1.020388,1.267482,2.025185,1.43966,12.467134,1.140266,1.778903,0.760295,0.590134,3.513895,0.558279,0.880658,0.572856,0.372022,149.326569,39.83305,15.876433,6.455673,2.417578,3.449794,0.624598,1.079071,0.727662,0.483526
manjurelax.normal.csv,2.70735,0.543866,0.766587,0.755203,0.38476,9.67248,2.342603,0.768902,1.17824,0.398111,2.059629,0.741058,0.643555,0.504437,0.290008,8.399474,2.376445,0.846164,0.738322,0.325642,1.353439,1.091909,2.882327,3.789345,2.828972,1.167259,0.566531,0.33015,0.164197,0.163636,1.851609,1.142421,0.78739,0.222104,0.263044,1.376952,0.208185,0.340474,0.135353,0.056162,1.630581,0.272634,0.969546,0.363522,0.167058,4.11148,1.175397,1.406096,1.877136,1.334014,12.066254,0.727582,1.639541,0.647509,0.565617,3.667336,0.582374,0.888273,0.555908,0.409105,33.702011,4.332421,2.757581,1.207956,0.897478,4.221308,0.750798,1.146646,0.703844,0.506179
manjurelax.normal.csv,3.268044,0.673709,0.801772,0.685378,0.40385,10.644887,2.588583,0.885986,1.012005,0.395252,2.132827,0.974248,0.706484,0.498703,0.296201,7.573734,2.398645,0.970308,0.640901,0.326863,1.401603,1.206727,2.267822,3.556876,2.460922,0.896532,0.692429,0.338221,0.142454,0.148938,1.551651,1.427873,0.66331,0.201423,0.244325,1.383016,0.222622,0.282296,0.137242,0.062877,1.820007,0.345944,0.885833,0.341973,0.170092,4.702204,1.332865,1.485744,1.752769,1.207179,13.030901,0.815996,1.684855,0.594135,0.535519,3.978424,0.741987,0.908751,0.549613,0.426153,24.700256,2.423964,2.482949,0.864907,0.839093,5.101959,0.910858,1.225412,0.677414,0.512517
manjurelax.normal.csv,3.768232,0.884393,0.837156,0.636465,0.415826,13.894842,3.641937,1.621736,0.874764,0.426428,2.350893,1.364305,0.77717,0.509557,0.293803,6.415747,2.294141,1.036821,0.588278,0.333032,1.487617,1.298412,1.669367,3.239022,2.074683,0.676757,0.780787,0.32716,0.128805,0.132119,1.358797,1.603877,0.554632,0.208146,0.220038,1.368472,0.226958,0.24317,0.149796,0.074514,1.968135,0.443255,0.744932,0.313337,0.169377,5.007208,1.445555,1.434094,1.620394,1.105877,13.70619,0.99351,1.699836,0.528606,0.498288,4.32168,1.048612,0.935539,0.545358,0.416737,26.52606,2.801344,2.700987,0.778715,0.855531,5.788952,1.077397,1.2755,0.644751,0.501239
manjurelax.normal.csv,4.011117,1.153126,0.87757,0.607425,0.421135,20.224133,6.144653,3.496017,0.846891,0.502295,2.578797,1.87928,0.849116,0.537104,0.283775,5.506691,2.173234,1.032083,0.595247,0.343765,1.565973,1.326776,1.212289,2.892499,1.744586,0.549828,0.795092,0.29587,0.123687,0.116653,1.235797,1.622474,0.456834,0.237297,0.194474,1.285199,0.220926,0.214481,0.171766,0.088664,1.95523,0.548208,0.567406,0.289704,0.163762,4.873221,1.515279,1.254835,1.475786,1.058428,13.133286,1.209874,1.628553,0.453128,0.461756,4.442037,1.493699,0.977892,0.533966,0.382733,23.885349,3.125992,2.7259,0.665511,0.855286,5.973922,1.243814,1.284801,0.601584,0.474552
manjurelax.normal.csv,3.901851,1.42837,0.933119,0.587729,0.420476,31.746021,10.320092,6.677816,0.978443,0.618447,2.637988,2.397241,0.913402,0.575888,0.269609,5.576945,2.123273,0.985714,0.667465,0.358561,1.58718,1.287845,0.948152,2.559901,1.518965,0.465614,0.723419,0.246071,0.126727,0.105122,1.108908,1.492902,0.364838,0.280786,0.172927,1.122545,0.211654,0.193855,0.1986,0.102017,1.749171,0.647388,0.388936,0.279658,0.153315,4.27429,1.569518,1.004165,1.337179,1.067013,11.696843,1.434281,1.46431,0.386415,0.431251,4.176465,2.015874,1.051225,0.516172,0.334287,22.16559,3.310256,2.508392,0.560687,0.838164,5.488811,1.414659,1.276241,0.549678,0.437546
manjurelax.normal.csv,3.464988,1.644234,0.998413,0.564976,0.415129,45.16692,15.631659,10.639337,1.255123,0.75637,2.499606,2.753549,0.960334,0.614759,0.255671,7.237885,2.152209,0.962244,0.797473,0.376555,1.513595,1.222169,0.845282,2.275953,1.414146,0.410968,0.594902,0.189713,0.137405,0.098818,0.945939,1.280997,0.284682,0.329928,0.160273,0.893489,0.21171,0.186247,0.223107,0.111717,1.382788,0.73274,0.251124,0.283097,0.14051,3.385735,1.634339,0.767587,1.228224,1.117891,9.31052,1.644126,1.262026,0.343008,0.406456,3.532893,2.506015,1.165021,0.498636,0.285584,17.284973,3.314551,2.140553,0.491941,0.805215,4.454548,1.594986,1.283616,0.494983,0.397525
manjurelax.normal.csv,2.818253,1.75989,1.062363,0.533151,0.405194,58.685028,20.811333,14.333429,1.595904,0.888619,2.222953,2.835587,0.980989,0.64091,0.244603,10.404972,2.216516,1.022921,0.959442,0.393941,1.396252,1.191317,0.823598,2.067255,1.423326,0.400077,0.461439,0.142967,0.154018,0.097624,0.796678,1.070891,0.231883,0.374928,0.158063,0.658221,0.231183,0.19697,0.238298,0.116671,0.974385,0.799693,0.18109,0.291488,0.129294,2.456587,1.712781,0.62794,1.170407,1.186736,6.787259,1.839631,1.093615,0.325137,0.384393,2.697403,2.863649,1.317536,0.488756,0.249029,13.37628,3.151809,1.720774,0.467112,0.760961,3.192694,1.785524,1.336819,0.445403,0.362185
manjurelax.normal.csv,2.173918,1.765355,1.101709,0.495297,0.388009,66.719734,24.269386,16.521679,1.886019,0.985446,1.946347,2.621284,0.971529,0.643766,0.237075,14.33047,2.235302,1.189081,1.113832,0.405514,1.296034,1.245465,0.825968,1.965383,1.532857,0.454346,0.365528,0.118317,0.173889,0.100649,0.726776,0.926886,0.215213,0.406235,0.163132,0.47183,0.276843,0.228635,0.241004,0.117621,0.638395,0.84689,0.181913,0.293726,0.123599,1.723674,1.787314,0.625874,1.178345,1.254278,4.489583,2.044402,1.017588,0.324716,0.363431,1.937013,3.03896,1.488016,0.491602,0.23071,8.959171,2.9095,1.37762,0.478476,0.713253,2.067312,1.974613,1.437198,0.407701,0.337031
manjurelax.normal.csv,1.641062,1.680438,1.092508,0.46376,0.360282,66.557297,24.798401,16.416925,2.023878,1.02386,1.797673,2.192226,0.931703,0.621416,0.232116,18.055845,2.166964,1.424423,1.223426,0.406704,1.243665,1.372637,0.863118,1.989172,1.734545,0.547991,0.320195,0.119107,0.192753,0.106764,0.760861,0.855286,0.239657,0.417727,0.169733,0.372335,0.347218,0.280832,0.2324,0.116016,0.444291,0.874842,0.241802,0.283755,0.126032,1.291055,1.837567,0.75481,1.249596,1.313779,2.906461,2.342202,1.10435,0.332526,0.34624,1.423896,3.030789,1.64882,0.508833,0.230144,10.964835,6.09522,2.909527,0.970831,0.827206,1.364922,2.132685,1.543657,0.387519,0.323529
manjurelax.normal.csv,1.579407,1.58764,1.016144,0.461853,0.326059,57.948414,22.194521,14.06198,1.978625,0.999519,1.787542,1.694305,0.888309,0.583903,0.229829,20.728497,2.035935,1.661226,1.270428,0.39999,1.218154,1.50056,0.982806,2.118368,2.029013,0.652386,0.309703,0.138405,0.205513,0.114365,0.899319,0.821856,0.298539,0.409645,0.174181,0.354867,0.436341,0.349683,0.218194,0.114141,0.386482,0.887836,0.351124,0.267204,0.139785,1.201623,1.854398,1.001735,1.385272,1.379363,2.986214,3.235994,1.577574,0.393109,0.346832,1.179214,2.869857,1.789497,0.542972,0.247692,124.032143,55.888927,26.181547,7.916635,3.090423,1.400235,2.236636,1.598309,0.394721,0.324109
manjurelax.normal.csv,3.252991,1.623029,0.874681,0.514439,0.307809,43.91716,17.292122,10.315591,1.803806,0.940197,1.869044,1.265392,0.88996,0.557499,0.237184,21.817955,1.924412,1.838654,1.269792,0.403697,1.201407,1.555111,1.22364,2.292615,2.406926,0.727317,0.31071,0.163749,0.209445,0.12271,1.11092,0.789775,0.380946,0.391184,0.17991,0.400845,0.537837,0.437273,0.209061,0.116662,0.400924,0.891617,0.508739,0.259785,0.172058,1.673921,1.860329,1.347874,1.596893,1.488791,5.931283,5.684984,2.867403,0.643416,0.39137,1.342101,2.604827,1.917154,0.605596,0.296846,549.988098,250.305954,114.557083,34.122719,11.816094,3.148427,2.316112,1.564971,0.447962,0.353413
manjurelax.normal.csv,8.299826,1.879057,0.69874,0.627542,0.3358,28.158415,11.584525,6.391078,1.597872,0.893793,2.083574,0.981279,1.010731,0.566324,0.264034,21.442003,1.872999,1.925773,1.252154,0.442902,1.142561,1.505968,1.584868,2.424453,2.826443,0.728781,0.307787,0.190947,0.20551,0.132331,1.35097,0.755913,0.495716,0.376794,0.194686,0.489008,0.641091,0.548535,0.214001,0.12828,0.427757,0.892442,0.717082,0.276453,0.22884,3.019868,1.914237,1.767418,1.88126,1.676586,12.818262,10.451476,5.378407,1.208808,0.50147,2.115676,2.309808,2.078999,0.705703,0.39442,1505.416748,671.273804,305.871124,89.690125,30.538214,7.745592,2.449931,1.465088,0.557723,0.430684
manjurelax.normal.csv,16.583824,2.369266,0.545093,0.778409,0.425949,15.168336,6.595835,3.352109,1.445993,0.899208,2.431569,0.86433,1.291266,0.615599,0.31568,19.784801,1.888889,1.936541,1.241528,0.531205,1.043808,1.382761,1.983139,2.43005,3.20742,0.696999,0.305615,0.223729,0.197488,0.144881,1.614465,0.756327,0.666436,0.377739,0.223958,0.611655,0.738078,0.685598,0.235484,0.150388,0.472294,0.911419,0.968767,0.321645,0.308194,5.288035,2.106982,2.226655,2.201679,1.942069,22.61981,17.306101,9.048903,2.093146,0.674574,3.5406,2.094469,2.331536,0.839453,0.542895,2920.870361,1306.780273,596.00708,172.229034,58.676723,14.952335,2.744474,1.378726,0.713437,0.562592
manjurelax.normal.csv,26.758463,2.993734,0.466827,0.921867,0.565483,7.404003,3.261396,1.648345,1.374103,0.962049,2.894537,0.911306,1.705951,0.687411,0.388666,17.287321,1.938774,1.898747,1.239561,0.65953,0.974632,1.24087,2.300853,2.286479,3.455082,0.643955,0.314845,0.267478,0.188517,0.161834,1.882984,0.812744,0.905565,0.394322,0.265891,0.747666,0.820465,0.8372,0.26703,0.179528,0.531003,0.966784,1.237376,0.384941,0.397164,8.102662,2.449025,2.684312,2.487687,2.233608,33.364136,24.803118,13.195109,3.130855,0.875654,5.446064,2.038774,2.676505,0.983316,0.71971,4543.297363,2022.479248,926.934204,263.990601,90.299034,23.449282,3.22298,1.403936,0.881622,0.731964
manjurelax.normal.csv,35.952133,3.570744,0.490362,1.007662,0.713907,4.241041,1.690228,1.049605,1.342819,1.049923,3.484024,1.090914,2.136754,0.749193,0.4696,14.35158,1.993023,1.834495,1.227917,0.797526,0.972664,1.126501,2.463328,2.057172,3.505068,0.605895,0.347055,0.321189,0.179145,0.182833,2.094962,0.922097,1.186029,0.41681,0.309629,0.856452,0.877077,0.983124,0.29671,0.207967,0.604482,1.057208,1.489755,0.444787,0.474497,10.655118,2.870855,3.112356,2.65738,2.464913,41.361778,30.701696,16.653963,4.027925,1.046475,7.360593,2.161144,3.043015,1.09999,0.879913,5855.96875,2605.170898,1201.740356,337.525787,116.017159,30.969269,3.79001,1.606304,1.013816,0.89779
manjurelax.normal.csv,41.011318,3.923851,0.612231,1.001767,0.820582,3.49791,1.298291,0.980779,1.284555,1.11373,3.792943,1.400021,2.448252,0.770602,0.539539,11.370163,2.038369,1.75488,1.18347,0.906858,1.065577,1.071589,2.51061,1.879621,3.355072,0.60784,0.409469,0.375776,0.167762,0.204885,2.226441,1.073832,1.442898,0.430144,0.339612,0.914519,0.91686,1.106981,0.312262,0.226402,0.702409,1.186298,1.710978,0.479151,0.51827,12.30499,3.280748,3.486374,2.647428,2.552957,43.813957,32.955063,18.312693,4.487302,1.129527,8.696995,2.491933,3.345557,1.154934,0.974649,6426.981445,2855.112549,1327.743042,367.712463,127.087532,34.899261,4.312243,1.993182,1.067158,1.010547
manjurelax.normal.csv,40.494961,3.93361,0.797409,0.901881,0.847474,3.555256,1.394301,0.981449,1.157393,1.119414,3.969137,1.8183,2.541788,0.738984,0.581553,9.066166,2.031486,1.645522,1.09499,0.960734,1.239586,1.115679,2.539243,1.897943,3.064033,0.672922,0.503561,0.413151,0.153133,0.222796,2.266404,1.245272,1.598654,0.421125,0.343489,0.929527,0.962711,1.202505,0.308032,0.228194,0.850797,1.367155,1.897895,0.47775,0.515063,12.544211,3.6057,3.750105,2.442253,2.458824,40.192406,30.784161,17.684778,4.362206,1.096176,9.037993,3.017648,3.50448,1.13198,0.974915,6054.822754,2681.66626,1260.247803,343.755096,119.536217,34.17804,4.638639,2.488177,1.027446,1.035611
manjurelax.normal.csv,34.480869,3.607058,0.994419,0.73978,0.784959,3.635991,1.733336,0.918511,0.973307,1.059585,3.711938,2.308647,2.410331,0.662062,0.585816,7.912982,1.978621,1.499114,0.97282,0.95119,1.502134,1.282764,2.629035,2.167894,2.716582,0.854446,0.627122,0.417173,0.13687,0.23129,2.287984,1.413947,1.60403,0.386669,0.318845,0.967774,1.032077,1.273096,0.288783,0.213256,1.10885,1.583652,2.047785,0.446935,0.466647,11.518321,3.780178,3.8397,2.091945,2.206614,31.960592,25.024883,15.070039,3.717038,0.959745,8.362898,3.654736,3.479231,1.039482,0.88503,4868.307129,2148.783936,1023.934631,274.408112,96.114288,29.020966,4.653783,2.966243,0.91784,0.968701
manjurelax.normal.csv,25.417149,3.045847,1.163994,0.564392,0.654734,4.346405,2.214682,0.798913,0.782387,0.953735,3.422717,2.765856,2.142801,0.562649,0.552271,8.093768,1.867759,1.339209,0.842169,0.888693,1.823093,1.559961,2.76817,2.628665,2.392178,1.118006,0.767832,0.386349,0.124219,0.227425,2.317466,1.549822,1.462847,0.337501,0.274772,1.053747,1.12228,1.324871,0.264277,0.187494,1.438411,1.795758,2.156586,0.40264,0.388544,9.703908,3.789363,3.715697,1.696629,1.869559,22.167652,17.665497,11.40254,2.787485,0.768464,7.106858,4.272042,3.315816,0.902011,0.738383,3289.645996,1442.062866,700.114807,183.626129,64.955429,21.632452,4.333181,3.327022,0.782372,0.836013
manjurelax.normal.csv,16.125677,2.447553,1.286824,0.425353,0.501207,4.991872,2.814126,0.669889,0.632762,0.835559,3.006993,3.08796,1.871367,0.472626,0.492233,9.349753,1.7375,1.213837,0.737593,0.800076,2.113905,1.884831,2.877445,3.140368,2.145598,1.409133,0.902734,0.332845,0.121217,0.212107,2.359914,1.618356,1.227993,0.293407,0.227894,1.179893,1.197693,1.353598,0.244628,0.160813,1.76473,1.933467,2.199754,0.363044,0.304004,7.671666,3.648604,3.365887,1.36263,1.540685,13.882977,10.928156,7.839607,1.875556,0.584563,5.732542,4.71836,3.112961,0.759078,0.585943,1798.638306,779.305786,389.359497,99.136391,35.655766,14.387191,3.7726,3.51939,0.673986,0.684751
manjurelax.normal.csv,9.146801,1.971542,1.360147,0.351236,0.369019,6.088335,3.426183,0.585213,0.550704,0.733053,2.788747,3.198837,1.696718,0.418194,0.422131,10.776491,1.652087,1.175498,0.681286,0.710582,2.353608,2.160152,2.878391,3.569219,1.998622,1.655748,1.001449,0.276113,0.130202,0.189404,2.427109,1.597963,0.980069,0.271565,0.193791,1.313952,1.209052,1.347856,0.234437,0.142021,2.018289,1.935417,2.152626,0.339342,0.233713,5.966869,3.404073,2.844542,1.162407,1.289695,8.728769,6.273447,5.236162,1.217591,0.452608,4.751266,4.863551,2.959485,0.646577,0.470222,742.841064,314.757507,166.829819,40.405338,14.987678,9.143124,3.120708,3.535274,0.62782,0.558079
manjurelax.normal.csv,5.373541,1.701373,1.387733,0.33995,0.284454,6.896031,3.924903,0.582814,0.532026,0.655171,2.681315,3.073661,1.65261,0.407577,0.356193,11.419704,1.627006,1.236368,0.670306,0.633036,2.442836,2.284153,2.722759,3.83746,1.942996,1.765386,1.033203,0.231139,0.147901,0.164772,2.462929,1.477926,0.79255,0.276357,0.180726,1.403424,1.127804,1.29536,0.230333,0.134633,2.147742,1.784698,2.009313,0.332294,0.187417,4.795789,3.090908,2.246439,1.109341,1.136678,6.65019,3.912241,3.818538,0.889178,0.383924,4.319005,4.64301,2.868535,0.579902,0.407287,208.171463,84.56102,53.562828,11.502666,4.523794,6.44997,2.519875,3.377145,0.643755,0.477021
manjurelax.normal.csv,4.425961,1.606086,1.379575,0.365415,0.25105,7.780482,4.159372,0.653856,0.548918,0.592678,2.627933,2.724696,1.697404,0.431414,0.303892,11.044278,1.63477,1.400534,0.684081,0.56864,2.364314,2.188569,2.473948,3.934498,1.959699,1.690415,0.97905,0.201167,0.167315,0.143352,2.394452,1.260012,0.702241,0.297773,0.188982,1.395776,0.958292,1.189313,0.223676,0.136232,2.125952,1.508939,1.782734,0.33328,0.16301,3.95579,2.71728,1.670384,1.160404,1.063303,6.250844,3.055781,3.239816,0.806345,0.361975,4.144349,4.088152,2.787548,0.550578,0.387369,44.964886,19.757488,21.977705,3.238694,1.300051,5.401605,2.084448,3.076444,0.689062,0.438316
manjurelax.normal.csv,6.269454,1.618276,1.362911,0.398194,0.255062,8.828844,4.055454,0.770955,0.571888,0.529833,2.667557,2.198335,1.777986,0.470972,0.268828,10.033987,1.679712,1.662188,0.698964,0.512125,2.118645,1.878252,2.248137,3.905327,2.035589,1.457202,0.846039,0.180343,0.180416,0.128735,2.194362,0.970067,0.706443,0.318412,0.213708,1.276766,0.737849,1.046991,0.207773,0.142918,1.979496,1.173821,1.515229,0.330693,0.153196,3.352041,2.284739,1.226536,1.256891,1.039884,5.917602,2.669409,2.978548,0.81813,0.361037,4.039017,3.288835,2.661552,0.537145,0.390158,29.538204,17.515997,27.005035,2.590686,0.907879,5.813459,1.849563,2.711095,0.722066,0.424667
manjurelax.normal.csv,11.01647,1.721021,1.366564,0.422402,0.279717,10.593201,3.618273,0.891692,0.584475,0.461662,2.997413,1.603599,1.85408,0.510244,0.251842,9.28872,1.784438,1.990759,0.701646,0.460986,1.765208,1.440133,2.124915,3.819042,2.163824,1.14095,0.666021,0.158704,0.182625,0.122345,1.908075,0.676617,0.768028,0.32389,0.248568,1.094278,0.516204,0.892625,0.182712,0.153176,1.744912,0.846716,1.249905,0.316346,0.153506,2.702086,1.802988,0.95488,1.355381,1.050617,5.266847,2.250504,2.708525,0.817542,0.368724,4.058139,2.409943,2.446132,0.523601,0.404016,31.37759,21.510448,39.340302,2.764093,0.874977,8.13328,1.86288,2.363547,0.720023,0.422293
manjurelax.normal.csv,18.961838,1.890473,1.406007,0.434965,0.315914,13.262218,2.947756,0.978629,0.578679,0.401926,3.853349,1.104778,1.908141,0.540187,0.252904,9.337539,1.953781,2.321692,0.684403,0.421002,1.395626,1.019619,2.094515,3.727342,2.328269,0.852969,0.48154,0.131463,0.175252,0.124099,1.647634,0.458208,0.839285,0.309555,0.286733,0.93946,0.351051,0.752298,0.154618,0.168065,1.520147,0.590692,1.023172,0.290115,0.163901,2.371999,1.36406,0.850966,1.426656,1.094475,4.143587,1.893026,2.435207,0.776802,0.391631,4.656608,1.66634,2.156045,0.502651,0.430519,33.277473,25.4401,52.693287,3.205226,0.865983,13.897767,2.088086,2.102676,0.680724,0.430508
manjurelax.normal.csv,28.988134,2.108289,1.482815,0.435541,0.357774,16.702799,2.207466,1.017942,0.549872,0.368359,5.269635,0.853808,1.937083,0.554048,0.269569,10.657685,2.149794,2.570728,0.638967,0.397401,1.093563,0.75173,2.071885,3.656635,2.498108,0.650824,0.332261,0.105374,0.162812,0.132985,1.475742,0.370201,0.88901,0.28139,0.319785,0.879523,0.281064,0.642789,0.131371,0.187499,1.337013,0.446502,0.855552,0.259766,0.182981,2.045716,1.076068,0.890252,1.454559,1.163011,3.618415,1.700296,2.228009,0.699385,0.440201,5.781005,1.254551,1.865667,0.474788,0.471282,39.981476,28.439878,63.895367,3.984927,0.884518,21.841616,2.452922,1.999303,0.613942,0.453522
manjurelax.normal.csv,38.180649,2.296962,1.575578,0.421195,0.39909,19.516636,1.565039,1.015936,0.500473,0.369111,6.916858,0.896479,1.928624,0.543521,0.296949,12.213017,2.310292,2.652208,0.560938,0.388948,0.901819,0.672315,1.98791,3.623745,2.639336,0.549876,0.239014,0.088022,0.15022,0.147878,1.444039,0.410188,0.895266,0.248082,0.339957,0.953312,0.313806,0.562214,0.116172,0.20909,1.246833,0.425514,0.748435,0.233736,0.206355,1.958391,0.987754,1.051468,1.435906,1.231665,3.310908,1.759981,2.151125,0.599399,0.51399,7.438685,1.24142,1.651512,0.439123,0.520881,45.241131,29.97892,70.388962,5.041308,0.94484,30.21092,2.810443,2.079101,0.530599,0.492294
manjurelax.normal.csv,43.965488,2.353903,1.639848,0.392799,0.434757,21.02066,1.125952,0.985086,0.439858,0.400328,8.325328,1.147787,1.859579,0.508337,0.329036,13.141737,2.359744,2.512656,0.45716,0.389691,0.792334,0.718035,1.811964,3.63884,2.726331,0.480336,0.194493,0.082305,0.139622,0.167036,1.452125,0.516246,0.843447,0.215227,0.342689,1.075017,0.410652,0.497661,0.110297,0.229463,1.182176,0.4847,0.695156,0.221605,0.228756,1.89679,1.062285,1.306509,1.375011,1.273866,3.619316,2.042769,2.222537,0.503242,0.5981,9.004923,1.520018,1.545633,0.4033,0.567729,50.332512,29.773787,70.790619,6.120067,1.046902,36.222527,2.987575,2.284903,0.451236,0.540848
manjurelax.normal.csv,43.669498,2.214183,1.62977,0.354433,0.461451,20.61241,0.896505,0.939604,0.379954,0.450557,9.076951,1.455867,1.71302,0.45681,0.359986,12.84883,2.241485,2.168844,0.347006,0.394392,0.746996,0.787882,1.577003,3.707165,2.752779,0.406861,0.174541,0.087695,0.130729,0.187173,1.409245,0.607842,0.738341,0.187493,0.328193,1.158479,0.513281,0.438914,0.114198,0.245111,1.115992,0.563798,0.692196,0.228348,0.246061,1.870586,1.211891,1.602073,1.278164,1.275611,4.077359,2.435602,2.39087,0.432736,0.670071,9.824924,1.902093,1.524118,0.379802,0.598774,50.234581,27.995251,65.404602,6.838237,1.159582,37.073673,2.8945,2.502762,0.39463,0.587575
manjurelax.normal.csv,37.497509,1.91726,1.536953,0.315243,0.477345,18.118612,0.851526,0.899162,0.33208,0.505786,8.765306,1.720472,1.50769,0.402599,0.384532,11.013502,1.962563,1.72359,0.257247,0.401848,0.72976,0.802468,1.332436,3.793311,2.721864,0.328213,0.162031,0.099488,0.122948,0.203531,1.259528,0.63395,0.605875,0.168795,0.300875,1.143882,0.582858,0.392792,0.126728,0.253123,1.036391,0.621928,0.749145,0.250537,0.255879,1.877109,1.339714,1.878181,1.148981,1.241763,4.706448,2.768374,2.570487,0.394724,0.711908,9.591487,2.244358,1.545009,0.376419,0.60569,48.136295,24.866888,56.044716,6.891347,1.238973,32.633156,2.579139,2.629862,0.36845,0.620555
manjurelax.normal.csv,28.610994,1.581292,1.416342,0.287507,0.481657,14.706167,0.937677,0.889876,0.302213,0.552619,7.851554,1.873322,1.30091,0.358808,0.398044,8.278784,1.644447,1.334323,0.209699,0.412699,0.715045,0.746989,1.14546,3.823093,2.634503,0.261363,0.150947,0.110998,0.117157,0.211535,1.01759,0.578352,0.484955,0.15783,0.26736,1.019796,0.61174,0.384228,0.143905,0.252086,0.937718,0.647316,0.886108,0.277297,0.257911,1.890535,1.391212,2.108651,0.992559,1.188575,5.035691,2.872997,2.687979,0.3797,0.717904,8.475213,2.454986,1.58806,0.390283,0.588172,40.577564,20.71715,45.269379,6.205296,1.249537,25.480659,2.165664,2.633825,0.368709,0.632075
manjurelax.normal.csv,19.894081,1.358266,1.35055,0.284977,0.473119,10.701521,1.069391,0.936091,0.290105,0.579462,6.301382,1.89878,1.171805,0.334669,0.396057,5.478016,1.453632,1.148055,0.216497,0.425039,0.679567,0.642805,1.052528,3.735656,2.49464,0.219112,0.139886,0.119913,0.116219,0.20839,0.743242,0.474562,0.42915,0.152736,0.233972,0.80987,0.609097,0.4381,0.160898,0.242231,0.808965,0.64141,1.106249,0.298601,0.253163,1.849535,1.335865,2.282142,0.831383,1.131334,4.983934,2.663973,2.696012,0.371055,0.694256,6.814383,2.484575,1.654374,0.414387,0.552804,33.204575,16.124117,35.344433,4.958533,1.179024,18.066338,1.818286,2.541901,0.387434,0.61959
manjurelax.normal.csv,15.177576,1.354354,1.395323,0.323899,0.451306,7.732627,1.162413,1.035457,0.293458,0.579372,5.007656,1.847583,1.161017,0.340272,0.377057,3.38407,1.511642,1.211473,0.285013,0.434686,0.613259,0.532259,1.064046,3.558271,2.318694,0.213359,0.133872,0.128476,0.123499,0.19457,0.514467,0.403733,0.484055,0.154802,0.206083,0.572825,0.610488,0.554597,0.173207,0.225819,0.659574,0.650219,1.377728,0.3104,0.243434,1.714592,1.218254,2.391647,0.708686,1.077256,4.554852,2.240899,2.575416,0.365821,0.655615,5.309709,2.391785,1.748313,0.453111,0.510263,25.099001,11.934609,27.452194,3.527675,1.046322,14.545754,1.648675,2.408188,0.430836,0.588374
