Source.Name,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
goutamps.moderateanxiety.csv,6.147613,1.318115,0.593717,0.885567,0.524637,18.065704,2.210521,1.598813,1.147596,0.578184,4.930545,1.252013,0.926432,0.907458,0.513095,11.231958,1.584776,0.561628,0.986016,0.594322,3.761409,0.612398,0.7429,1.266447,2.753959,6.521576,1.807031,0.491255,1.192416,1.226326,3.445868,1.693148,1.016951,0.977636,0.600995,4.599853,3.138383,1.176952,0.775232,0.432971,5.83282,3.602626,0.89926,1.086943,0.765123,3.293297,2.216489,0.747932,1.403473,1.680274,25.028219,4.430866,2.012055,1.29509,0.835666,9.00309,3.343374,1.578806,1.451516,0.770448,45.277176,5.472232,1.872346,1.34429,1.037835,9.420793,2.527483,1.39327,1.030486,0.691949
goutamps.moderateanxiety.csv,5.360775,1.486195,0.513206,0.920512,0.535102,15.085571,1.966119,1.556939,1.179769,0.594643,4.67513,1.294375,0.76317,0.91248,0.560571,12.466774,1.617775,0.613923,1.003276,0.590347,4.021833,0.710329,0.625922,1.273764,2.853408,8.864948,1.805428,0.367401,1.215447,1.344696,3.16358,1.683574,0.856436,0.993272,0.645801,4.124815,2.707951,0.983349,0.809579,0.496431,5.949349,3.088702,0.816616,1.180135,0.84687,3.518752,1.850577,0.626046,1.260217,1.602569,15.200636,3.954908,1.665354,1.224734,0.847359,8.243391,3.186453,1.229411,1.419245,0.791476,46.438049,4.359745,1.859197,1.288226,1.053849,9.088028,2.462428,1.166432,0.9969,0.739047
goutamps.moderateanxiety.csv,7.791895,2.043932,0.464758,0.925661,0.569554,20.484432,2.750151,1.573106,1.168611,0.634403,4.415032,1.459457,0.61898,0.869661,0.619369,13.512032,1.658419,0.751505,0.995717,0.624558,4.092707,0.894543,0.578216,1.274877,3.009029,10.704553,1.933869,0.361699,1.183198,1.419562,2.817278,1.657068,0.772468,0.954942,0.692651,3.578909,2.218402,0.895748,0.811353,0.587727,5.620607,2.472875,0.83967,1.248343,0.953927,3.570904,1.561886,0.578393,1.168607,1.605631,9.387796,3.489817,1.438909,1.129517,0.912228,7.608896,3.184741,0.969064,1.326726,0.859306,45.635086,3.972383,1.765952,1.165205,1.097631,11.150009,2.708346,1.00053,0.929779,0.811815
goutamps.moderateanxiety.csv,13.629582,2.807902,0.469262,0.911744,0.617135,36.196342,4.313461,1.819664,1.163924,0.683492,4.371414,1.741208,0.515365,0.787779,0.675136,14.084078,1.725881,1.008828,0.992255,0.683161,3.919637,1.18122,0.571839,1.262522,3.137851,11.369906,2.118587,0.442258,1.105234,1.437386,2.471148,1.629474,0.7493,0.874171,0.728272,2.96765,1.806635,0.880779,0.774344,0.688261,4.891515,1.964444,0.927437,1.266449,1.068521,3.376843,1.492692,0.593573,1.151756,1.738175,6.870428,3.153644,1.316111,1.012818,1.014541,7.427129,3.374645,0.812366,1.190669,0.953562,42.371185,4.393045,1.583805,0.998059,1.167124,15.950508,3.206291,0.897101,0.852626,0.888877
goutamps.moderateanxiety.csv,23.352312,3.589125,0.540797,0.901972,0.665205,64.166267,6.357305,2.422776,1.215475,0.732083,4.862713,2.088413,0.479111,0.696185,0.713401,14.358259,1.900149,1.403058,1.024101,0.746622,3.541528,1.548989,0.571647,1.265031,3.227678,10.62294,2.303543,0.584232,1.015766,1.402438,2.155581,1.599221,0.76174,0.779203,0.741999,2.343663,1.545268,0.881251,0.713693,0.771907,3.92551,1.706148,1.03301,1.234428,1.164032,2.961705,1.68547,0.659923,1.248222,2.015247,6.168205,3.015153,1.245196,0.906271,1.119906,8.000314,3.680078,0.75776,1.059335,1.042036,37.046627,5.376657,1.375846,0.834435,1.248332,24.212036,3.83317,0.840555,0.799633,0.945295
goutamps.moderateanxiety.csv,35.121609,4.21036,0.665714,0.915039,0.705873,99.437157,8.670794,3.374401,1.335551,0.781015,5.798615,2.440827,0.515903,0.630693,0.729118,14.763199,2.302723,1.880705,1.098122,0.800008,3.14772,1.941546,0.544696,1.326827,3.330977,8.869338,2.478636,0.754913,0.967449,1.333702,1.971628,1.554074,0.789313,0.706303,0.731624,1.785851,1.4302,0.859031,0.662157,0.816046,2.938491,1.708449,1.152522,1.182474,1.217284,2.439341,2.05455,0.780188,1.488314,2.40016,5.788552,3.069741,1.179348,0.865322,1.193508,9.140605,3.970462,0.786559,0.993448,1.098918,31.027472,6.413764,1.229755,0.732126,1.314385,34.285484,4.410038,0.802757,0.797759,0.966388
goutamps.moderateanxiety.csv,45.812332,4.525046,0.813604,0.951569,0.737006,133.488541,10.88145,4.484744,1.486934,0.837357,6.980395,2.757279,0.626589,0.617388,0.72742,15.673903,2.992889,2.33385,1.192624,0.837932,2.942116,2.293957,0.482492,1.500491,3.516235,7.001091,2.694654,0.921096,1.013437,1.255717,2.027518,1.498886,0.82657,0.693168,0.702774,1.432125,1.425499,0.831737,0.652187,0.809677,2.220636,1.877925,1.325738,1.14787,1.216514,2.001153,2.436244,0.974694,1.864788,2.813209,5.1953,3.246584,1.138505,0.933282,1.215447,10.444148,4.139036,0.891859,1.033447,1.114995,25.838615,7.204596,1.250008,0.730013,1.335492,43.51453,4.746061,0.782383,0.850014,0.952246
goutamps.moderateanxiety.csv,51.839767,4.448721,0.966815,0.993996,0.758283,154.951859,12.509033,5.467469,1.599276,0.903376,7.995609,3.007679,0.809339,0.659487,0.716425,16.961647,3.860415,2.653866,1.270216,0.862274,3.066039,2.544342,0.413308,1.817731,3.804741,5.855845,2.972958,1.050003,1.165982,1.184491,2.416734,1.444898,0.880414,0.759038,0.662282,1.380711,1.470224,0.86463,0.694715,0.755194,1.906033,2.060079,1.597687,1.150096,1.164317,1.76927,2.659367,1.258766,2.315763,3.159204,5.436659,3.489685,1.174594,1.099825,1.184583,11.587682,4.136679,1.076289,1.167114,1.094625,23.276703,7.604447,1.516274,0.831895,1.293242,48.713726,4.711824,0.812361,0.936,0.913979
goutamps.moderateanxiety.csv,50.975948,4.005061,1.110974,1.018062,0.766346,157.042419,13.223741,6.062675,1.612057,0.967847,8.391206,3.149351,1.036156,0.739134,0.700494,18.384342,4.711281,2.762468,1.300123,0.875207,3.534991,2.643993,0.381197,2.255314,4.140073,6.029858,3.269403,1.10759,1.388499,1.12394,3.155484,1.380941,0.938596,0.894368,0.614432,1.681129,1.498564,0.97634,0.772337,0.667937,1.995127,2.124396,1.934834,1.184983,1.076631,1.807088,2.622437,1.588897,2.734219,3.37361,5.921999,3.740451,1.277347,1.307383,1.119916,11.902678,3.944259,1.289731,1.340684,1.04906,22.541849,7.611616,1.982408,1.010735,1.191371,47.731037,4.288046,0.90337,1.024848,0.865035
goutamps.moderateanxiety.csv,43.616158,3.320397,1.249182,1.008657,0.754809,138.993973,12.953607,6.121894,1.508849,1.00899,8.022868,3.14507,1.269739,0.825238,0.678192,19.173903,5.331905,2.651159,1.273961,0.873532,4.099547,2.572998,0.412976,2.71572,4.403105,7.319431,3.513598,1.081676,1.6045,1.070359,4.03651,1.27745,0.976336,1.060359,0.559804,2.210593,1.462905,1.145938,0.852376,0.570765,2.345202,2.062458,2.271494,1.231726,0.976417,2.035955,2.350163,1.885372,2.994188,3.450005,7.450458,3.958402,1.408274,1.478809,1.048079,11.275166,3.604364,1.479061,1.485842,0.990035,23.466499,7.305223,2.516491,1.221648,1.05204,40.808853,3.58059,1.050795,1.089984,0.813809
goutamps.moderateanxiety.csv,31.987637,2.582003,1.388144,0.966731,0.717941,106.823006,11.927943,5.67618,1.317781,1.005146,6.899081,2.981626,1.471076,0.888208,0.645354,18.577751,5.546178,2.385696,1.200884,0.850462,4.488306,2.34765,0.504478,3.063838,4.489532,9.03177,3.606049,0.997911,1.728679,1.017633,4.803404,1.12496,0.96911,1.202201,0.498974,2.756108,1.368414,1.323537,0.901368,0.485271,2.781678,1.987307,2.529341,1.264077,0.887039,2.302836,1.974673,2.06746,3.015978,3.444032,9.047724,4.12359,1.557063,1.55994,0.987727,9.790684,3.19486,1.612492,1.551612,0.924477,23.853636,6.873919,3.011349,1.421385,0.903936,29.868721,2.786905,1.230245,1.118445,0.761799
goutamps.moderateanxiety.csv,19.91753,1.915043,1.523082,0.909006,0.657681,70.717468,10.325241,4.893963,1.095565,0.948431,5.510346,2.647626,1.606592,0.913929,0.601493,16.579313,5.237072,2.073394,1.100886,0.802733,4.521633,2.001559,0.620387,3.176104,4.371814,10.623374,3.477172,0.905958,1.71505,0.963363,5.210837,0.938741,0.899322,1.27446,0.437278,3.138645,1.236249,1.44621,0.90236,0.427759,3.170728,2.010879,2.641172,1.277069,0.832624,2.489357,1.639036,2.080222,2.801615,3.443023,10.463446,4.181457,1.701793,1.549548,0.94666,8.057877,2.75521,1.677564,1.53108,0.857157,23.720776,6.459338,3.356689,1.587727,0.775777,18.582722,2.062333,1.404104,1.117854,0.709035
goutamps.moderateanxiety.csv,10.77685,1.397334,1.626625,0.857265,0.586743,40.656487,8.481824,4.004852,0.904425,0.851169,4.350334,2.187747,1.650606,0.906551,0.553317,13.959452,4.522889,1.819628,0.998668,0.736107,4.221584,1.610524,0.711607,3.005263,4.114975,11.74151,3.182805,0.851942,1.582584,0.916015,5.102611,0.775021,0.77229,1.259159,0.386541,3.226629,1.10881,1.468924,0.862446,0.404372,3.371903,2.192881,2.583599,1.28383,0.827881,2.528563,1.446109,1.926552,2.426694,3.50651,11.30053,4.091265,1.83316,1.487336,0.922438,6.773459,2.337155,1.679286,1.45835,0.793148,23.427984,6.163198,3.504515,1.71994,0.687923,10.129338,1.533865,1.533471,1.109466,0.658061
goutamps.moderateanxiety.csv,5.898522,1.049327,1.655745,0.825046,0.523754,21.707327,6.760618,3.196902,0.791393,0.740425,3.743715,1.707999,1.586241,0.883851,0.511241,11.637508,3.647045,1.67,0.910399,0.665134,3.781489,1.263255,0.751292,2.607055,3.823333,12.535721,2.818646,0.858621,1.408856,0.901815,4.553577,0.721166,0.622219,1.172177,0.363197,3.052408,1.063233,1.388193,0.808517,0.410865,3.384186,2.504476,2.377516,1.300795,0.870842,2.472689,1.421889,1.666466,2.005783,3.62635,11.281351,3.832145,1.921076,1.425918,0.906675,6.2991,2.010129,1.61735,1.387318,0.737459,22.890383,5.93898,3.445422,1.823191,0.644806,5.904961,1.260754,1.5822,1.110165,0.613926
goutamps.moderateanxiety.csv,5.112356,0.840624,1.58698,0.814501,0.486041,13.710962,5.494636,2.582025,0.770932,0.646087,3.845926,1.32221,1.424148,0.872449,0.48548,10.46471,2.836082,1.616052,0.84563,0.609972,3.424676,1.026232,0.756678,2.128881,3.582103,12.990165,2.476396,0.928181,1.304097,0.962663,3.767704,0.847926,0.49712,1.062436,0.385542,2.714584,1.161616,1.2365,0.781246,0.438213,3.207554,2.825767,2.082272,1.350138,0.944034,2.40603,1.52111,1.400726,1.638928,3.732544,10.615074,3.430363,1.943075,1.406092,0.892112,6.803188,1.799169,1.500343,1.372658,0.696446,23.646801,5.982092,3.22817,1.894859,0.639051,5.881728,1.203673,1.5339,1.124444,0.584863
goutamps.moderateanxiety.csv,8.558563,0.746274,1.44665,0.825549,0.483371,14.572577,4.85808,2.178466,0.838103,0.589829,4.697774,1.158699,1.219769,0.896538,0.483428,10.938832,2.241398,1.620985,0.817123,0.588657,3.284686,0.955271,0.778983,1.759264,3.425836,12.973722,2.304378,1.06536,1.34974,1.138993,3.019773,1.197801,0.433762,0.983755,0.464704,2.391291,1.448736,1.062905,0.816172,0.478887,2.946733,3.080066,1.769979,1.449986,1.028017,2.427523,1.73138,1.228113,1.380573,3.749278,10.074636,3.126158,1.886394,1.441935,0.882885,8.592476,1.803787,1.363761,1.445812,0.679979,29.051331,6.547284,2.928746,1.938787,0.663919,10.286218,1.356045,1.411654,1.148935,0.581904
goutamps.moderateanxiety.csv,16.206938,0.821557,1.292389,0.859885,0.512492,21.20516,4.983426,1.947149,0.984374,0.578173,6.172386,1.265199,1.054223,0.962594,0.503345,12.608193,1.946739,1.646957,0.837584,0.606205,3.30707,1.039789,0.858714,1.64225,3.334414,12.411031,2.373519,1.264213,1.551474,1.433714,2.611501,1.725323,0.441174,0.966848,0.592905,2.347099,1.926884,0.921327,0.918912,0.527245,2.906375,3.280262,1.505995,1.596315,1.110323,2.746718,2.100496,1.205705,1.242949,3.644295,11.527754,3.254662,1.775045,1.522741,0.887277,11.838572,2.118438,1.274016,1.598341,0.692805,50.7822,7.600719,2.634774,1.973456,0.714731,19.189714,1.790172,1.26866,1.178291,0.60954
goutamps.moderateanxiety.csv,28.247759,1.101817,1.178733,0.923598,0.568383,33.015457,5.70192,1.823325,1.196989,0.61331,8.131389,1.594703,0.99318,1.056507,0.541794,14.61192,1.937679,1.673623,0.914794,0.662492,3.392616,1.205628,0.996514,1.829532,3.271158,11.421725,2.640127,1.51808,1.872189,1.825401,2.682535,2.298723,0.504237,1.02414,0.751588,2.73199,2.526838,0.85387,1.063867,0.583451,3.329648,3.475507,1.333741,1.766827,1.189233,3.450849,2.644899,1.334098,1.215832,3.433996,15.979335,4.043169,1.679357,1.624159,0.921685,16.474478,2.769665,1.29641,1.790523,0.744522,99.34079,8.885771,2.418699,2.027067,0.798494,32.527542,2.564387,1.160762,1.21545,0.67229
goutamps.moderateanxiety.csv,43.406788,1.593282,1.121402,1.016731,0.658424,47.540077,6.951402,1.746073,1.447288,0.709494,10.379762,2.055421,1.050627,1.15055,0.606877,16.482382,2.185848,1.693626,1.036705,0.763047,3.459162,1.386036,1.168263,2.284052,3.246744,10.655063,2.989012,1.814233,2.262679,2.315701,3.231753,2.754467,0.595102,1.149019,0.931527,3.548035,3.103713,0.87214,1.211124,0.663351,4.330697,3.692685,1.260903,1.935827,1.286852,4.504086,3.310963,1.559823,1.284929,3.164291,23.120068,5.410858,1.656328,1.728409,1.025871,22.058472,3.674371,1.441285,1.971907,0.867989,172.964249,10.041465,2.30524,2.123741,0.940794,48.89436,3.629447,1.102642,1.26774,0.788558
goutamps.moderateanxiety.csv,58.194496,2.210988,1.098117,1.127443,0.795801,62.155113,8.480597,1.686624,1.691319,0.884639,12.437043,2.53041,1.182814,1.216803,0.714629,18.103577,2.59537,1.703265,1.171709,0.914423,3.462407,1.538771,1.345615,2.902434,3.348767,10.634677,3.303863,2.103111,2.685238,2.918605,4.038294,2.952936,0.689262,1.318025,1.134819,4.539139,3.48322,0.948887,1.326965,0.789921,5.66346,3.890258,1.261968,2.091432,1.445925,5.65719,3.966945,1.790803,1.425403,2.896606,30.883102,6.968425,1.704798,1.83084,1.247162,27.271904,4.61712,1.653157,2.106292,1.101694,255.988281,10.687803,2.270363,2.255465,1.168542,64.47332,4.767848,1.075018,1.339013,0.979298
goutamps.moderateanxiety.csv,70.283714,2.878363,1.081719,1.242773,0.985857,77.003593,10.116731,1.656941,1.88549,1.13824,14.145625,2.927768,1.304531,1.248927,0.875789,19.716568,3.098061,1.698194,1.284975,1.113592,3.480488,1.666114,1.485418,3.574028,3.6791,11.745312,3.565487,2.29625,3.133056,3.611267,4.81898,2.878331,0.773995,1.510068,1.362829,5.334616,3.566673,1.028267,1.410325,0.976484,6.869864,4.005701,1.291283,2.269437,1.705603,6.516335,4.44243,1.932327,1.619797,2.694665,36.788002,8.16668,1.773416,1.946066,1.614852,31.091124,5.35541,1.832128,2.201733,1.45939,326.211945,10.250835,2.290239,2.391946,1.497931,76.501213,5.736784,1.053507,1.439571,1.248984
goutamps.moderateanxiety.csv,80.999519,3.590776,1.086008,1.366934,1.219339,94.14595,11.51195,1.729431,2.018537,1.447523,16.286007,3.205938,1.350782,1.2766,1.087737,23.485949,3.60661,1.717997,1.380915,1.348962,3.688755,1.78087,1.549369,4.203928,4.260062,14.227355,3.851326,2.337292,3.615217,4.322779,5.444261,2.615175,0.865759,1.716359,1.611737,5.791263,3.367715,1.066082,1.504617,1.215293,7.721182,3.966395,1.325027,2.544636,2.062265,7.127504,4.60445,1.950958,1.868546,2.611436,40.783676,8.625152,1.819791,2.118587,2.114227,34.47414,5.740111,1.919236,2.321704,1.913393,368.415924,9.013454,2.30421,2.520608,1.917527,86.630928,6.432099,1.050465,1.597795,1.57589
goutamps.moderateanxiety.csv,91.232315,4.467117,1.156757,1.515358,1.47287,110.340904,12.399052,1.997246,2.113201,1.774313,19.148897,3.396663,1.309525,1.344064,1.331064,30.422226,4.15384,1.814437,1.492177,1.604085,4.080523,1.867449,1.509077,4.730037,4.990304,17.8412,4.233991,2.211261,4.115614,4.956363,5.854107,2.283429,0.983165,1.924952,1.869503,5.943709,3.007313,1.052983,1.66221,1.478639,8.209266,3.757324,1.365409,2.979717,2.464628,7.691042,4.428828,1.869005,2.15628,2.665851,44.023586,8.312898,1.819773,2.388182,2.681344,38.127277,5.828169,1.91267,2.537324,2.398822,373.415009,7.910176,2.276846,2.645867,2.3785,96.711151,6.992947,1.09849,1.83927,1.915694
goutamps.moderateanxiety.csv,99.850571,5.73582,1.331064,1.693341,1.707439,121.436554,13.034445,2.464294,2.208435,2.065978,22.357584,3.643644,1.219835,1.470844,1.568856,39.612251,4.955496,2.00241,1.645749,1.850703,4.868945,1.93583,1.376344,5.09979,5.67902,22.949526,4.791282,1.980834,4.577297,5.425938,6.205403,2.026818,1.126662,2.109154,2.115274,5.969023,2.677249,1.010405,1.889056,1.727974,8.530664,3.503883,1.423303,3.546715,2.834851,8.38504,4.067922,1.735767,2.425926,2.82801,46.877743,7.584715,1.782214,2.73473,3.212,41.806862,5.905558,1.859327,2.856237,2.828192,343.223511,7.788186,2.196789,2.764997,2.798936,106.408241,7.741363,1.229746,2.145797,2.20574
goutamps.moderateanxiety.csv,105.397438,7.53397,1.599276,1.878698,1.876405,124.472366,13.943269,3.061745,2.322517,2.266366,25.111664,4.085634,1.125097,1.633811,1.756811,49.296738,6.168065,2.244334,1.830831,2.050663,6.051787,1.975876,1.180259,5.259738,6.147468,29.924868,5.590495,1.749012,4.901368,5.700772,6.865753,1.948022,1.262752,2.227516,2.326882,6.216973,2.536109,0.974875,2.127703,1.927145,9.095003,3.35714,1.48453,4.104202,3.098309,9.565936,3.705779,1.594501,2.60481,3.036731,48.956245,6.886453,1.715368,3.075468,3.591031,44.684662,6.245377,1.793929,3.199121,3.119677,291.498871,8.892409,2.076956,2.85896,3.089326,114.22422,8.920096,1.426429,2.449224,2.383233
goutamps.moderateanxiety.csv,107.061943,9.640247,1.901416,2.026941,1.946762,120.46138,15.527205,3.673258,2.436901,2.339591,26.719566,4.704618,1.052645,1.779605,1.862733,57.168713,7.702716,2.452003,1.998722,2.174164,7.718547,1.950151,0.981548,5.188562,6.327834,38.704174,6.479805,1.634141,4.986778,5.833657,8.157938,2.034048,1.358413,2.244364,2.494736,6.935951,2.616495,0.9795,2.286187,2.055314,10.305568,3.386208,1.530808,4.459045,3.222281,11.4795,3.444649,1.473994,2.634948,3.235923,49.741764,6.46046,1.636819,3.304209,3.737597,45.770199,6.842769,1.74388,3.439887,3.231069,230.10759,10.59812,1.927674,2.899077,3.189359,118.369415,10.388683,1.646371,2.659128,2.414018
goutamps.moderateanxiety.csv,102.875229,11.598544,2.141044,2.085486,1.915011,110.955078,17.568113,4.157831,2.501288,2.28363,26.230211,5.381246,1.00347,1.847554,1.880452,60.21545,9.21859,2.514187,2.083289,2.211078,9.437536,1.843108,0.845984,4.894829,6.271941,47.784763,7.127655,1.700142,4.780917,5.917861,9.893951,2.169871,1.400359,2.144161,2.619987,7.924427,2.814744,1.027493,2.289812,2.109761,11.907683,3.534324,1.542768,4.475051,3.229089,13.788466,3.282372,1.371012,2.497628,3.400835,47.641991,6.27645,1.548981,3.341552,3.64303,43.804283,7.484056,1.718241,3.468714,3.176526,178.195541,12.110849,1.750408,2.855407,3.09813,115.293419,11.752278,1.84414,2.701265,2.311209
goutamps.moderateanxiety.csv,91.285423,12.851043,2.239742,2.019477,1.807106,96.194962,19.438574,4.414237,2.4573,2.128396,23.209669,5.875096,0.96059,1.79703,1.830323,56.469257,10.263301,2.365022,2.031122,2.17082,10.694472,1.663047,0.809998,4.41239,6.091037,54.522751,7.268832,1.924137,4.313815,6.020191,11.534924,2.224963,1.397982,1.937991,2.707435,8.750342,2.962408,1.095631,2.119182,2.100961,13.420617,3.637313,1.510741,4.147216,3.173826,15.865109,3.109651,1.263486,2.22226,3.549634,41.890755,6.037807,1.445585,3.167694,3.375096,38.104546,7.782175,1.69274,3.244496,3.014135,139.538315,12.660419,1.521875,2.703241,2.874339,102.659454,12.462628,1.980426,2.550316,2.128835
goutamps.moderateanxiety.csv,73.664726,12.888444,2.182956,1.840004,1.666228,79.356827,20.121925,4.411807,2.284613,1.924823,18.377985,5.944785,0.905527,1.632562,1.74649,46.516308,10.386218,2.021518,1.838535,2.077285,11.181992,1.437394,0.871225,3.817559,5.868597,56.572319,6.747053,2.20626,3.695845,6.128534,12.542476,2.161222,1.372185,1.668544,2.754599,9.033051,2.965588,1.135327,1.820412,2.043805,14.182279,3.554237,1.428517,3.600297,3.108329,17.028807,2.819829,1.126505,1.876233,3.731951,33.03949,5.433942,1.324569,2.842282,3.045568,29.535833,7.423562,1.639224,2.822864,2.813935,112.825943,11.863642,1.247108,2.45286,2.607192,81.874153,12.058933,2.046227,2.249715,1.935762
goutamps.moderateanxiety.csv,53.527466,11.66606,2.026011,1.603047,1.531044,63.499474,18.999802,4.201507,2.013564,1.723499,12.961273,5.559158,0.840227,1.40053,1.657876,33.167122,9.444197,1.585558,1.557661,1.957189,10.661252,1.213343,0.980677,3.210319,5.612041,52.801075,5.715257,2.417927,3.063749,6.144506,12.341509,2.057011,1.342197,1.392244,2.743508,8.537726,2.864637,1.109972,1.482061,1.948948,13.814966,3.289234,1.308855,3.028728,3.051188,16.76507,2.429087,0.960779,1.544678,3.98998,22.890228,4.475356,1.201731,2.469749,2.754486,20.092594,6.482869,1.559878,2.33037,2.623576,90.988777,10.13782,0.989217,2.161287,2.374735,57.415161,10.598737,2.067214,1.900255,1.782029
goutamps.moderateanxiety.csv,35.485725,9.68819,1.86512,1.381144,1.421321,51.537178,16.190155,3.899835,1.71749,1.556241,8.201952,4.90581,0.794713,1.161868,1.573947,19.861361,7.719186,1.185798,1.269777,1.827658,9.156292,1.033601,1.059576,2.687134,5.280427,43.848114,4.519848,2.464249,2.532217,5.932412,10.881621,2.034919,1.315815,1.162758,2.646595,7.300183,2.778693,1.024619,1.19236,1.818571,12.194822,2.98047,1.199926,2.587123,2.979201,14.897363,2.084517,0.817927,1.300309,4.315982,13.45609,3.528902,1.11942,2.147819,2.547763,11.824963,5.402019,1.503673,1.897443,2.450268,71.98201,8.416641,0.862784,1.910058,2.214052,35.016968,8.687298,2.099995,1.611938,1.676862
goutamps.moderateanxiety.csv,23.878012,7.683832,1.789603,1.23337,1.338459,47.493832,12.929752,3.698747,1.478437,1.43009,5.074983,4.211599,0.814723,0.967369,1.488508,9.982516,5.807229,0.935333,1.05114,1.696895,7.03476,0.92929,1.055769,2.326864,4.860307,32.240425,3.547021,2.346781,2.166129,5.415071,8.538253,2.184478,1.297571,1.0137,2.449586,5.646331,2.817121,0.927985,0.999776,1.656169,9.758536,2.780413,1.168204,2.330602,2.855736,11.838722,1.916009,0.780194,1.182939,4.641326,6.666784,2.902952,1.133447,1.93291,2.414625,6.406346,4.601695,1.542072,1.606554,2.277008,59.103951,7.813685,0.955742,1.766425,2.121092,20.045404,6.973549,2.188014,1.458848,1.597039
goutamps.moderateanxiety.csv,21.314734,6.069938,1.827328,1.176278,1.281758,52.210262,10.446939,3.723356,1.343794,1.341774,3.971229,3.638793,0.905255,0.837627,1.401991,5.460875,4.184665,0.871296,0.94232,1.581408,4.87074,0.92218,0.959531,2.180414,4.440984,21.265455,3.109861,2.115543,1.961614,4.680209,6.025832,2.506505,1.265195,0.948419,2.188805,4.087198,3.000808,0.84713,0.89532,1.484822,7.315763,2.80846,1.23245,2.206208,2.675364,8.603627,1.994441,0.880552,1.212057,4.872931,3.846264,2.787657,1.25124,1.820721,2.324291,4.536313,4.276373,1.678189,1.464017,2.106336,58.271778,8.480422,1.339563,1.755081,2.083234,15.510479,5.753056,2.313802,1.448992,1.525509
goutamps.moderateanxiety.csv,27.15029,5.040052,1.95254,1.187,1.262366,68.346283,9.829432,4.056209,1.319282,1.29607,4.355613,3.234586,1.046702,0.76563,1.340171,5.938498,3.079637,0.963191,0.937862,1.518588,3.186795,1.013838,0.813969,2.244271,4.224409,13.471047,3.24745,1.858533,1.86591,3.98907,4.008464,2.89299,1.209962,0.943873,1.962387,3.040831,3.242835,0.807072,0.834601,1.35519,5.663659,3.054824,1.389328,2.107027,2.496473,6.219376,2.268205,1.108325,1.391206,4.958943,4.820972,3.115585,1.436995,1.772521,2.275599,5.22542,4.320293,1.865003,1.419587,1.989836,74.073311,10.377934,2.027474,1.857605,2.115852,20.172981,5.061538,2.424874,1.533057,1.482417
goutamps.moderateanxiety.csv,37.435875,4.53623,2.11013,1.225654,1.299816,93.440392,11.365729,4.663977,1.386946,1.30777,5.11571,2.943831,1.202875,0.729531,1.343719,9.430416,2.438895,1.150318,0.998789,1.552081,2.214759,1.196903,0.680235,2.457496,4.407027,9.614507,3.786106,1.652745,1.820405,3.630229,2.834707,3.206791,1.141793,0.965837,1.878886,2.68837,3.434261,0.821357,0.78126,1.321618,5.246288,3.443625,1.60451,1.974964,2.430785,5.299323,2.643184,1.398173,1.70978,4.948438,8.137555,3.621891,1.644762,1.756487,2.299222,6.541897,4.434523,2.036911,1.414114,1.999816,104.17704,12.945225,2.956013,2.032941,2.263832,29.139738,4.711935,2.472269,1.642005,1.513791
goutamps.moderateanxiety.csv,48.038624,4.362554,2.230028,1.259551,1.410727,124.743111,14.24508,5.381623,1.516542,1.396079,5.590446,2.657027,1.334707,0.711636,1.444261,13.785815,2.049233,1.369135,1.075599,1.708838,1.853905,1.417772,0.601053,2.725304,5.046604,8.747883,4.403538,1.518852,1.778882,3.768272,2.471603,3.339253,1.078705,0.980799,1.999438,2.926284,3.528206,0.875874,0.723892,1.411324,5.950545,3.884063,1.815258,1.828214,2.578641,5.75116,3.025035,1.649372,2.125577,4.970495,12.411754,3.984895,1.813135,1.761626,2.437469,7.31673,4.330607,2.123128,1.414827,2.18381,139.888031,15.614914,3.931415,2.224046,2.567126,38.039196,4.468875,2.418512,1.721327,1.662426
