POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
7.964663,0.822586,0.49815,0.52183,0.657788,221.989792,16.345016,7.709186,3.440086,0.892962,3.037347,0.639746,0.440413,0.275023,0.382576,5.380903,0.73681,0.451023,0.393461,0.500406,4.161327,0.620305,0.583493,0.656934,0.797075,1.664954,0.26217,0.184929,0.234972,0.337846,2.936152,0.616795,0.378655,0.370642,0.40985,1.13408,0.347019,0.171805,0.190172,0.246952,1.906542,0.976352,0.377859,0.30441,0.286582,4.007032,1.539858,0.6957,0.655986,0.695226,8.78653,3.388999,1.357936,0.564299,0.791248,5.88674,1.224421,1.053463,0.42228,0.778256,21.367586,6.171021,2.155012,0.936989,0.763183,6.723888,1.801944,1.013882,0.556599,0.54983
7.984439,0.869305,0.478812,0.532005,0.653477,239.977936,17.942663,8.42099,3.702697,0.860862,3.22191,0.636319,0.477893,0.304914,0.385534,7.932694,1.344988,0.465552,0.446507,0.555004,4.283904,0.623965,0.491563,0.718916,0.748393,1.883302,0.312886,0.215686,0.271754,0.342,3.344472,0.700997,0.387502,0.40275,0.438778,1.445547,0.383776,0.183152,0.214777,0.267593,2.339159,0.942305,0.360323,0.335221,0.32036,5.141787,1.635171,0.647242,0.691173,0.754768,10.810325,3.752439,1.229753,0.597579,0.83596,6.733814,1.239431,1.030634,0.407019,0.803133,25.111366,7.051592,2.225647,0.842805,0.739247,7.917285,1.882065,0.958965,0.528988,0.547309
7.53353,0.863926,0.49557,0.516821,0.621378,229.793137,17.776865,8.274029,3.542477,0.797006,3.340907,0.584302,0.528216,0.326255,0.370607,11.767852,2.244445,0.53279,0.5094,0.595447,4.324743,0.607429,0.44104,0.770753,0.706108,2.102367,0.351296,0.238028,0.297271,0.326363,3.988045,0.745164,0.380293,0.411241,0.452661,1.800646,0.393726,0.207669,0.228163,0.27508,2.82998,0.838468,0.347985,0.354996,0.342171,6.261214,1.566357,0.631284,0.719675,0.757326,12.453666,3.767844,1.04504,0.628289,0.837338,7.586713,1.164486,0.987244,0.399014,0.788413,26.587139,7.495605,2.250118,0.763128,0.700746,8.866407,1.815732,0.877593,0.48719,0.530152
6.454451,0.83707,0.552105,0.483264,0.564253,192.600754,15.77297,7.359639,3.022294,0.712871,3.257469,0.510501,0.594474,0.338413,0.339216,16.379215,3.274536,0.627718,0.568413,0.612363,4.065868,0.60066,0.428404,0.790488,0.669516,2.181403,0.382272,0.24925,0.30611,0.297507,4.435895,0.762338,0.370759,0.398928,0.443449,2.015649,0.391773,0.256872,0.228863,0.26708,3.121807,0.707727,0.359097,0.36051,0.341738,6.806948,1.373107,0.660924,0.739765,0.698347,12.931229,3.438488,0.872927,0.660689,0.793691,7.937576,1.066509,0.966893,0.415388,0.731528,25.430618,7.262174,2.171305,0.694414,0.649241,9.017673,1.630476,0.809477,0.451082,0.498302
5.216339,0.84985,0.635107,0.445362,0.493129,139.428986,12.563985,5.994948,2.313259,0.626031,3.114969,0.460315,0.665505,0.345584,0.29795,20.542095,4.205241,0.718243,0.607617,0.602481,3.757451,0.626508,0.439175,0.763452,0.634359,2.147317,0.411114,0.249742,0.297286,0.264455,4.709863,0.767471,0.370197,0.373645,0.408799,2.070412,0.398305,0.344454,0.219562,0.246346,3.214823,0.596062,0.408466,0.353016,0.317226,6.687118,1.140926,0.735591,0.753243,0.596823,12.173908,2.892562,0.773302,0.702095,0.722758,7.864396,1.051167,0.988435,0.46989,0.642607,21.71558,6.331727,1.965424,0.634864,0.594946,8.489027,1.407725,0.771552,0.437294,0.458262
3.985911,0.95735,0.721252,0.41789,0.4251,85.355789,9.054915,4.558067,1.619516,0.554541,2.876147,0.470102,0.722017,0.356766,0.25742,23.083967,4.795149,0.769334,0.614837,0.572654,3.310581,0.678501,0.461164,0.692477,0.601171,1.949906,0.43823,0.242112,0.273314,0.234936,4.58256,0.759546,0.382145,0.343959,0.354,1.894853,0.421478,0.470689,0.205603,0.219022,2.974581,0.526489,0.498246,0.337398,0.276401,5.79775,0.951249,0.841141,0.761878,0.489365,10.177667,2.300137,0.774768,0.753812,0.654681,7.240937,1.191565,1.037157,0.567091,0.543523,16.868963,4.962927,1.667336,0.587342,0.555357,7.221775,1.240998,0.76217,0.45289,0.421487
3.137921,1.169431,0.779575,0.408475,0.375932,45.689838,6.062931,3.304933,1.090346,0.510276,2.651984,0.548612,0.741114,0.380969,0.227835,23.718683,4.833538,0.763036,0.58558,0.537628,2.852334,0.742505,0.483149,0.599012,0.580013,1.67223,0.461416,0.229372,0.238839,0.213141,4.129693,0.744277,0.400809,0.314575,0.290859,1.56904,0.458094,0.614328,0.192187,0.191787,2.527799,0.508074,0.612,0.320378,0.233144,4.461282,0.865224,0.942877,0.763112,0.413579,7.613939,1.833903,0.853594,0.808026,0.616364,6.366711,1.49264,1.069916,0.697039,0.459823,12.139805,3.637011,1.369376,0.56522,0.546269,5.701201,1.207972,0.762847,0.495144,0.397784
2.897508,1.454429,0.797106,0.417781,0.353834,26.291592,4.09648,2.398463,0.786917,0.498754,2.581292,0.663197,0.709803,0.420033,0.214624,22.407719,4.306628,0.698324,0.523974,0.511689,2.617285,0.78856,0.496807,0.512379,0.586688,1.485011,0.466824,0.213194,0.199506,0.200971,3.75099,0.711234,0.414227,0.2857,0.233599,1.268492,0.487144,0.73578,0.182868,0.169248,2.125864,0.524538,0.712511,0.308159,0.201419,3.328524,0.882518,1.003288,0.749837,0.390798,5.669386,1.534861,0.960439,0.849185,0.618706,5.801619,1.866671,1.045028,0.833063,0.409684,9.274425,2.669797,1.177434,0.585225,0.575208,4.698651,1.307741,0.758752,0.553706,0.391341
3.296065,1.762369,0.778209,0.440106,0.357643,23.872158,3.298471,1.878378,0.685357,0.519727,2.827347,0.761907,0.628909,0.464348,0.217477,20.072271,3.398908,0.600789,0.442046,0.503439,2.867503,0.799852,0.494371,0.452151,0.636262,1.575036,0.443459,0.19474,0.160732,0.2007,3.947805,0.655939,0.412806,0.256018,0.195748,1.201071,0.487216,0.794117,0.179109,0.154023,2.080186,0.55905,0.760011,0.304341,0.190503,3.121086,0.972855,0.998592,0.713953,0.417579,5.611498,1.401328,1.040545,0.861098,0.654263,6.222611,2.187557,0.944492,0.939288,0.399416,9.338228,2.204779,1.14493,0.650838,0.637635,5.003195,1.494882,0.742205,0.613368,0.402153
4.18853,2.031405,0.743716,0.466505,0.378297,30.9249,3.338326,1.692728,0.709482,0.56436,3.433076,0.80857,0.518561,0.496276,0.232306,17.967638,2.457702,0.507735,0.359204,0.513242,3.753588,0.78074,0.470225,0.424711,0.732923,2.034381,0.393211,0.17404,0.12777,0.214788,4.978072,0.594299,0.392642,0.226889,0.185547,1.473454,0.452614,0.766771,0.181047,0.146823,2.560893,0.59846,0.732324,0.310833,0.201232,4.240204,1.099713,0.93051,0.653424,0.470347,7.885086,1.405054,1.071814,0.834296,0.702229,7.865104,2.367407,0.794599,0.983392,0.423607,12.316963,2.142499,1.2511,0.742914,0.717632,6.831503,1.70102,0.725935,0.657309,0.426197
