POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
64.357628,17.163919,3.457232,1.192806,0.633112,98.32608,21.652596,3.673074,1.347937,0.565495,12.382778,4.039339,1.624061,0.717365,0.356622,17.610945,6.712995,2.171903,1.312399,0.575348,15.535838,3.633252,2.16347,1.651803,1.355449,8.836925,1.984896,1.036664,0.646788,0.379055,12.824429,3.389254,2.249569,0.793911,0.486676,5.656076,1.507778,1.034907,0.421074,0.277655,8.714938,2.333644,1.702339,0.603202,0.339167,15.027459,4.5316,2.483023,1.232867,0.472833,30.369598,9.009974,3.71158,1.354236,0.570038,26.015366,7.581028,2.976438,1.221741,0.674153,69.98584,15.449251,5.880962,1.788742,0.950555,73.208778,15.31521,3.893531,1.733222,0.797061
54.759922,15.780675,3.419523,1.308134,0.67552,95.68959,23.291687,5.172584,1.657007,0.715621,12.122568,4.081294,1.720137,0.813764,0.462242,17.677626,7.942843,2.205475,1.610847,0.730892,16.588243,4.233458,2.388741,2.090464,1.597834,9.42058,2.221414,1.20209,0.799512,0.468744,14.254364,3.936835,2.51774,0.980138,0.60769,6.16861,1.648272,1.124421,0.497403,0.337464,9.569491,2.455234,1.858398,0.713222,0.417445,16.298206,4.702,2.694181,1.472783,0.59505,28.649576,8.774695,3.819268,1.573822,0.659216,25.568588,7.756447,3.066815,1.414511,0.851324,65.252411,13.650348,5.761281,1.941568,1.029439,61.921661,14.394562,4.000686,1.742521,0.950183
41.976742,12.771279,3.177516,1.449161,0.81264,97.563309,22.699579,6.803998,2.030684,0.906058,11.013526,3.690907,1.647058,0.893827,0.590312,16.797234,8.258841,2.037957,1.849762,0.896899,16.259348,4.360991,2.42932,2.560318,1.917901,9.107779,2.275515,1.287046,0.9269,0.591659,14.343823,4.094656,2.554402,1.163625,0.75633,6.076304,1.601753,1.102156,0.577767,0.418115,9.621166,2.33588,1.843703,0.836871,0.526418,16.261354,4.397735,2.703366,1.707684,0.776478,25.248016,7.620008,3.611048,1.78009,0.798078,23.397783,7.092827,2.955805,1.62324,1.078283,57.679035,10.880056,5.236075,2.090906,1.193885,46.578312,11.878094,3.833132,1.77457,1.146096
28.997475,9.156311,2.837516,1.599626,0.97245,101.072334,19.98794,8.243906,2.413732,1.0951,9.572469,2.988154,1.434008,0.957083,0.715703,15.06789,7.533294,1.722211,1.990665,1.038209,15.299297,3.972232,2.294102,2.971948,2.289814,8.353844,2.12267,1.284526,1.00708,0.726723,13.916553,3.783292,2.376774,1.310386,0.904495,5.690591,1.386418,0.995224,0.652844,0.505445,9.351259,2.036291,1.707129,0.947776,0.642138,15.564046,3.743594,2.573198,1.875294,0.986791,21.429171,5.960477,3.180157,1.94856,0.969948,20.696093,5.80061,2.700603,1.840565,1.31122,49.130272,7.91889,4.43807,2.196708,1.401484,31.892521,8.637955,3.464532,1.834569,1.351166
20.012205,5.904967,2.489663,1.736579,1.104499,102.375931,15.890881,9.115938,2.740695,1.244791,8.524983,2.165231,1.149033,1.013767,0.81119,13.044924,6.032456,1.347265,2.032615,1.131807,14.637011,3.202092,2.03511,3.239759,2.66349,7.626167,1.799132,1.209362,1.035571,0.848678,13.437369,3.087572,2.06182,1.406252,1.023606,5.389738,1.070332,0.857048,0.715231,0.581014,9.381803,1.64852,1.538797,1.028936,0.737573,15.28733,2.935064,2.397448,1.94063,1.181122,18.986853,4.265518,2.663964,2.063528,1.147398,18.916996,4.252989,2.387523,2.061187,1.502652,42.013355,5.393057,3.558539,2.240248,1.598712,22.311104,5.59577,2.998269,1.92134,1.528498
16.113792,3.532296,2.19326,1.836495,1.179908,97.940315,11.380506,9.150192,2.942829,1.334728,8.210423,1.408041,0.876763,1.071924,0.85651,11.263961,4.21878,1.008605,2.001381,1.17483,14.734134,2.280919,1.73375,3.331283,2.968614,7.276903,1.386063,1.095722,1.021438,0.93478,13.46117,2.212757,1.715849,1.457109,1.092025,5.454459,0.744759,0.747993,0.761458,0.629496,10.029623,1.267014,1.43988,1.078519,0.792214,15.99665,2.178623,2.262968,1.909186,1.314783,18.390263,2.914436,2.208026,2.119203,1.300489,18.724697,2.82301,2.110574,2.268657,1.61473,36.655212,3.639466,2.798164,2.225025,1.732972,18.765461,3.332519,2.550952,2.016754,1.643499
16.636768,2.097165,1.941981,1.879266,1.191936,87.269539,7.461648,8.325828,2.978078,1.373504,8.68603,0.866351,0.674471,1.126137,0.848258,10.110867,2.576336,0.77108,1.925267,1.183861,15.758888,1.479667,1.460244,3.272094,3.131561,7.512856,1.000501,0.975979,0.978787,0.97069,14.175488,1.429443,1.41889,1.479701,1.101384,5.931159,0.492646,0.699119,0.789819,0.64455,11.298816,0.963064,1.453968,1.100958,0.799373,17.675629,1.628764,2.205071,1.81313,1.360007,19.58386,2.100896,1.897726,2.11682,1.412148,20.153517,1.803714,1.915994,2.425117,1.635726,33.041748,2.736534,2.287611,2.165081,1.775107,19.486879,1.988493,2.199257,2.083234,1.679382
18.521532,1.432661,1.709276,1.853553,1.153757,73.345428,4.784925,6.886808,2.852926,1.389528,9.4792,0.642661,0.562204,1.158121,0.800984,9.621334,1.449849,0.648684,1.821078,1.18262,16.951309,1.005322,1.24952,3.122722,3.105594,7.956901,0.756908,0.868923,0.917982,0.953924,15.087619,0.983344,1.209915,1.486202,1.058751,6.48222,0.369264,0.704777,0.798798,0.630426,12.51346,0.785276,1.547683,1.098527,0.76786,19.485731,1.388856,2.195816,1.685673,1.318385,21.186352,1.905799,1.745559,2.058543,1.483619,22.082561,1.409678,1.81022,2.485643,1.583662,30.032528,2.613611,2.029934,2.065865,1.729923,21.746889,1.472002,1.969718,2.083077,1.645076
19.631117,1.315589,1.500037,1.764509,1.088391,57.631741,3.352658,5.230793,2.640072,1.412104,9.807868,0.732232,0.5376,1.145554,0.738478,9.032179,0.921738,0.629741,1.688849,1.185897,17.047256,0.887259,1.096979,2.944988,2.894653,8.054388,0.694461,0.777633,0.841943,0.892691,15.214549,0.960881,1.100341,1.474333,0.982176,6.665805,0.379644,0.744056,0.787307,0.597282,12.893675,0.741878,1.649711,1.069203,0.714394,20.08976,1.448038,2.186114,1.549153,1.217005,21.989811,2.241704,1.710464,1.948555,1.523595,22.937056,1.623771,1.793895,2.422742,1.492242,27.407135,3.134987,1.953727,1.92584,1.627474,22.943913,1.552084,1.864994,1.995447,1.564832
18.300678,1.631252,1.351074,1.634854,1.01941,44.072788,2.950034,3.780298,2.455837,1.455431,9.166336,1.053617,0.576937,1.080081,0.683951,8.211739,0.850394,0.68086,1.527739,1.194525,15.545469,1.041558,0.971839,2.778292,2.557867,7.439131,0.793285,0.693759,0.753873,0.804139,14.022198,1.320802,1.073377,1.43186,0.894456,6.120961,0.495228,0.796419,0.753243,0.556309,11.860026,0.810636,1.697021,1.005077,0.655843,18.840273,1.703169,2.137344,1.405996,1.094307,20.895382,2.911775,1.715199,1.790394,1.539119,21.470146,2.264245,1.850881,2.242637,1.395938,24.605,4.070748,1.946414,1.74564,1.510491,21.565285,2.047879,1.854954,1.824546,1.468165
