POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
2.8883,0.897064,0.615023,0.389963,0.286759,8.73195,2.554018,1.187827,0.544506,0.412974,1.944192,0.842147,0.834884,0.323679,0.123183,5.411275,1.176807,0.752821,0.24786,0.119571,0.5077,0.479027,0.376334,0.596208,0.518391,0.277485,0.24333,0.153383,0.158185,0.161526,0.6801,0.485726,0.406514,0.29763,0.096037,0.647892,0.374411,0.267561,0.295928,0.127607,1.00489,0.610578,0.390824,0.308912,0.201531,4.927941,2.26761,0.755443,0.568904,0.398821,1.781919,2.250702,1.408291,0.648387,0.283193,1.277367,1.445772,1.275813,0.433326,0.248753,4.463466,3.676702,2.883473,0.956037,0.577249,1.383856,1.492833,1.13642,0.416912,0.349788
2.401769,0.838133,0.651994,0.385405,0.273449,7.943238,1.75117,1.373631,0.548392,0.429653,1.669425,0.885365,0.823306,0.301296,0.117834,4.48897,0.978967,0.830052,0.254379,0.109345,0.405454,0.526394,0.512245,0.641688,0.618888,0.236236,0.20831,0.119436,0.152182,0.149243,0.660141,0.429949,0.337248,0.312026,0.130931,0.653338,0.428353,0.40796,0.279657,0.128323,1.029225,0.65294,0.493619,0.299758,0.193249,6.529361,2.599594,0.757702,0.68537,0.521863,1.491786,2.181307,1.304574,0.70138,0.313549,1.204039,1.421111,1.165222,0.412966,0.270275,4.171997,3.397349,2.532829,1.082758,0.588141,1.054678,1.433788,1.038159,0.395665,0.330544
2.083802,0.846838,0.723366,0.412573,0.274013,7.670774,1.151086,1.606354,0.568429,0.456349,1.470655,0.968267,0.818726,0.291185,0.118939,3.695856,0.845886,0.897066,0.263835,0.108284,0.330055,0.604602,0.720018,0.673101,0.716578,0.21828,0.192085,0.098043,0.147511,0.155706,0.635538,0.352554,0.270841,0.317791,0.180669,0.656486,0.491947,0.577452,0.26096,0.125139,1.052873,0.710689,0.599899,0.296523,0.181824,7.884737,2.822329,0.79023,0.801745,0.664361,1.367541,1.997621,1.220191,0.75749,0.340091,1.434815,1.417052,1.099932,0.399132,0.291422,3.64885,2.844194,2.113514,1.189582,0.606829,1.020664,1.324999,0.979783,0.409523,0.307463
1.955732,0.904572,0.848797,0.47432,0.290689,7.807703,0.803602,1.844787,0.61583,0.519773,1.462042,1.062722,0.844823,0.299534,0.127924,2.990379,0.808455,0.943942,0.280687,0.120285,0.281313,0.742429,0.967011,0.698333,0.788567,0.22075,0.19907,0.093545,0.14474,0.177277,0.597026,0.279754,0.239338,0.318156,0.238058,0.643692,0.548547,0.739541,0.244275,0.119466,1.03376,0.793087,0.68847,0.298688,0.168942,8.671192,2.904594,0.855796,0.898443,0.80499,1.377456,1.818361,1.221943,0.812508,0.36051,1.946464,1.43944,1.098014,0.398411,0.313247,3.312647,2.267173,1.825198,1.283062,0.642099,1.250206,1.221586,1.012982,0.467372,0.293304
2.034214,0.968938,1.020374,0.559868,0.322844,8.084054,0.663872,2.028378,0.695677,0.651033,1.659027,1.122541,0.910728,0.331167,0.144637,2.54853,0.856995,0.963773,0.311637,0.150534,0.258177,0.950045,1.186992,0.724935,0.825773,0.228338,0.240833,0.107601,0.144072,0.204686,0.548379,0.247687,0.263337,0.315928,0.291373,0.618396,0.595959,0.855367,0.234114,0.113116,0.968787,0.905607,0.734422,0.307072,0.157019,8.617889,2.840363,0.926423,0.958711,0.931117,1.542588,1.731528,1.326443,0.863125,0.3729,2.712687,1.474642,1.150288,0.414113,0.336413,3.028327,1.909154,1.761824,1.36865,0.694399,1.737009,1.169224,1.138978,0.560097,0.299891
2.293694,0.987072,1.21055,0.656373,0.371,7.972328,0.656017,2.161101,0.809229,0.870612,2.074723,1.112091,1.012306,0.391835,0.168969,2.270234,0.949133,0.975231,0.366091,0.205361,0.278586,1.198705,1.312364,0.751519,0.842085,0.241996,0.315906,0.141025,0.145254,0.227801,0.505992,0.275435,0.340208,0.311389,0.328354,0.592811,0.635117,0.894156,0.235833,0.107708,0.89524,1.045932,0.718821,0.323745,0.148196,7.926178,2.640256,0.965631,0.979492,1.051517,1.895572,1.766033,1.495175,0.911784,0.376325,3.665253,1.479475,1.234947,0.451672,0.360195,3.202632,1.925545,1.895813,1.453262,0.755951,2.437305,1.174641,1.321288,0.668845,0.333379
2.683139,0.932856,1.381197,0.757392,0.434119,7.478167,0.755011,2.316776,0.952007,1.1664,2.683557,1.022369,1.130839,0.485685,0.200777,2.035512,1.023403,1.014932,0.452028,0.287412,0.325908,1.425508,1.308619,0.768571,0.876655,0.277042,0.406735,0.189842,0.148406,0.239707,0.507377,0.357552,0.455638,0.30537,0.341251,0.590452,0.663354,0.859808,0.256007,0.10474,0.864216,1.194241,0.658463,0.350719,0.144547,6.879799,2.338886,0.96539,0.978762,1.191681,2.480406,1.861804,1.66513,0.970636,0.375367,4.698603,1.406628,1.326307,0.519981,0.383742,3.942076,2.258223,2.121415,1.555161,0.819205,3.328403,1.20996,1.500404,0.776239,0.392437
3.097111,0.846277,1.489256,0.860877,0.506575,6.84287,0.99747,2.546186,1.112473,1.483708,3.327033,0.901549,1.24268,0.608912,0.237842,1.823965,1.055638,1.096115,0.568444,0.389215,0.388379,1.561054,1.186637,0.763132,0.97152,0.344727,0.487607,0.244066,0.157213,0.239273,0.567897,0.471606,0.601355,0.301967,0.329724,0.624063,0.677114,0.795921,0.294815,0.105615,0.917409,1.315514,0.604495,0.384384,0.147992,5.854925,1.998229,0.950653,0.980503,1.372532,3.238106,1.916639,1.792408,1.054042,0.378742,5.619503,1.252313,1.421426,0.625665,0.406436,5.273487,2.705986,2.3302,1.69264,0.880036,4.263819,1.240811,1.616726,0.873247,0.46665
3.419118,0.789911,1.502736,0.957547,0.579024,6.462273,1.424439,2.832113,1.261443,1.738685,3.874302,0.819288,1.327091,0.738794,0.274129,1.649311,1.059547,1.20078,0.695553,0.490751,0.450669,1.568195,0.995891,0.730853,1.149359,0.464919,0.537312,0.293652,0.178637,0.230876,0.711325,0.594083,0.777963,0.306446,0.300034,0.707244,0.675245,0.754529,0.344549,0.112325,1.083646,1.376224,0.6044,0.418421,0.16211,5.134756,1.70434,0.974672,1.005597,1.592996,4.090361,1.878765,1.869876,1.163713,0.394563,6.26952,1.084786,1.531333,0.75686,0.427424,7.022012,3.058047,2.492486,1.866511,0.937315,5.109808,1.272164,1.647606,0.952007,0.538733
3.628678,0.826778,1.420937,1.044595,0.641625,6.611143,2.029819,3.099535,1.381061,1.855649,4.114588,0.825902,1.374238,0.846813,0.301708,1.552993,1.068947,1.300299,0.807868,0.567845,0.515411,1.460127,0.807202,0.680916,1.401231,0.60906,0.547788,0.337888,0.225858,0.225692,0.874841,0.715942,0.993721,0.325027,0.262362,0.807546,0.670757,0.772521,0.394331,0.127032,1.320133,1.365566,0.687776,0.461194,0.199548,4.931194,1.547992,1.072503,1.086674,1.829357,4.805659,1.81392,1.937128,1.290812,0.425558,6.486893,1.01381,1.672185,0.889779,0.44472,8.584476,3.22526,2.651295,2.055354,0.99115,5.682007,1.379938,1.622527,1.01327,0.590886
