POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
2.668247,1.128827,2.716707,3.984799,4.982232,18.079292,6.066228,4.599748,4.746118,6.448197,2.520355,0.528184,2.261862,3.702126,4.755288,15.449991,1.643792,2.646165,7.136417,7.574754,1.497403,1.976967,8.849549,14.572672,44.485497,0.534794,0.340805,0.620915,2.483142,3.660871,1.259068,0.981972,1.523733,4.973897,5.95374,0.568733,0.386762,0.33959,1.314084,1.5842,0.827965,0.541902,0.878922,3.184769,4.182264,2.877156,3.855721,2.833582,5.925428,36.323387,7.530743,3.589923,4.277097,7.520752,6.991877,7.789591,2.162714,4.653883,5.91679,6.718898,18.789316,5.646805,4.313488,6.410281,7.624014,4.109389,1.535495,3.961601,4.779785,6.823739
2.601364,1.114717,2.960972,4.111905,4.91286,18.717663,5.128334,4.375007,5.013186,6.663898,2.812869,0.688176,2.454352,3.828806,4.416104,20.165539,2.11645,2.813447,7.781304,7.698766,1.465795,2.194495,9.148282,14.276416,44.839954,0.415587,0.237359,0.533517,2.717296,3.446299,1.107316,0.6882,1.252417,5.301364,5.490472,0.429012,0.333732,0.293001,1.346459,1.395872,0.760926,0.51761,0.826376,3.34408,4.183571,2.643191,4.153634,2.473795,6.509084,37.900448,8.691265,3.896504,4.400344,7.963455,6.3594,9.104941,1.966462,4.673404,6.151532,5.973841,23.649548,5.925956,5.164283,7.047535,7.210216,5.026873,1.573048,3.996964,5.029147,6.388303
2.64033,1.460514,3.309867,3.979743,4.780853,18.957573,4.897637,3.930653,4.929625,6.833967,3.133612,1.099791,2.832859,3.692385,4.180071,23.237106,2.878201,3.232066,7.876406,7.942617,1.424986,2.50251,9.503853,13.796269,45.971638,0.387486,0.195282,0.523697,2.718082,3.3017,1.009868,0.551992,1.1618,5.216164,5.246295,0.35514,0.303324,0.311311,1.265594,1.259899,0.820091,0.609204,1.018447,3.284593,4.157396,2.512602,4.295868,2.587388,6.832637,37.446537,9.895434,3.947137,4.983765,7.718702,5.804201,9.721538,1.872812,4.939118,5.85747,5.372344,27.3262,5.681572,6.448736,7.266357,6.80401,5.679052,1.713166,4.410555,4.933861,5.935845
2.774444,2.124905,3.804719,3.621604,4.564237,18.562252,5.216093,3.60715,4.48894,6.885302,3.340766,1.696155,3.395302,3.330424,3.996322,23.76877,3.733568,3.885922,7.360631,8.149866,1.352383,2.930353,9.897672,13.430492,46.951496,0.450696,0.219293,0.585452,2.478523,3.206672,0.990096,0.594639,1.280378,4.729712,5.131767,0.346735,0.29264,0.399574,1.102867,1.174801,0.968394,0.801539,1.436547,3.042662,4.050012,2.420926,4.353092,3.197616,6.954948,35.066574,10.296203,3.770191,5.967997,6.915732,5.356692,9.393327,1.962195,5.554589,5.140864,4.929699,28.368902,5.076445,7.946254,7.069179,6.382564,5.751641,1.984182,5.192396,4.537508,5.468027
3.00667,2.944985,4.428083,3.171138,4.3331,17.84721,5.779002,3.688331,3.838084,6.8283,3.389584,2.336991,4.041045,2.873412,3.862585,21.791351,4.433025,4.620078,6.41759,8.271048,1.245829,3.440509,10.202779,13.263021,46.951469,0.537822,0.289289,0.675557,2.084745,3.16924,1.049555,0.756474,1.518965,4.001658,5.085533,0.390811,0.292354,0.528398,0.919252,1.134508,1.145785,1.050979,1.943976,2.730016,3.852793,2.649381,4.407978,4.068985,7.025113,31.492586,9.676166,3.544852,7.047806,5.925251,5.072293,8.339419,2.223828,6.408317,4.289347,4.680572,26.43663,4.492393,9.247623,6.639558,6.003856,5.10214,2.405203,6.129197,4.018367,5.059072
3.313087,3.674875,5.044738,2.790929,4.189642,16.840828,6.234117,4.208278,3.187084,6.718651,3.288062,2.843976,4.572031,2.483874,3.826475,18.47986,4.773467,5.204104,5.380181,8.371192,1.114239,3.914529,10.208376,13.225648,45.764954,0.626284,0.365015,0.733751,1.670219,3.220332,1.148142,0.926321,1.723499,3.265945,5.114348,0.443647,0.289622,0.647853,0.779813,1.137048,1.302593,1.287157,2.343174,2.48379,3.626828,3.473674,4.419887,4.800499,7.198986,27.860979,8.423579,3.445747,7.803252,5.170333,5.037214,6.993254,2.533897,7.167205,3.628831,4.669755,23.009228,4.339798,9.953849,6.249484,5.795625,4.293588,2.934097,6.895812,3.601168,4.819316
3.669672,4.111595,5.477303,2.57027,4.196286,15.773108,6.302895,4.930004,2.696124,6.614537,3.183374,3.079139,4.792166,2.259515,3.937228,15.09557,4.651706,5.42836,4.534922,8.555692,0.992686,4.216909,9.699196,13.193247,44.027813,0.636766,0.410023,0.726334,1.344087,3.376388,1.242855,1.009011,1.767808,2.694289,5.256158,0.482256,0.275927,0.710529,0.717476,1.181198,1.410042,1.43032,2.473601,2.379603,3.478186,5.301471,4.279973,5.045566,7.556665,25.257275,7.232852,3.511297,7.897362,4.884285,5.319837,5.809999,2.734436,7.465478,3.335837,4.905679,19.653528,4.765745,9.849436,6.057853,5.875026,3.523152,3.4802,7.208127,3.404517,4.827309
4.027503,4.198074,5.590079,2.49452,4.32141,14.575468,5.972793,5.486263,2.414676,6.52509,3.15287,3.028865,4.630943,2.189829,4.172334,12.726751,4.172766,5.235749,4.002304,8.842248,0.893879,4.249385,8.61996,13.086835,42.822865,0.612103,0.413089,0.668218,1.147163,3.594414,1.281879,0.981472,1.64592,2.332511,5.493981,0.479699,0.257582,0.697562,0.721929,1.255007,1.42508,1.439685,2.299839,2.39495,3.483478,7.843181,3.90524,4.695688,8.0547,24.197584,6.735001,3.641141,7.264246,4.986032,5.884826,4.976992,2.783632,7.147532,3.356698,5.306428,17.88954,5.598834,9.038754,6.011475,6.249769,3.217642,3.969875,7.018811,3.386008,5.053293
4.404107,3.972509,5.289325,2.452151,4.440171,13.403775,5.423297,5.602418,2.274845,6.379988,3.381317,2.777371,4.146587,2.169974,4.415897,11.622788,3.530114,4.691901,3.703289,9.09779,0.84393,4.044013,7.200652,12.99579,42.830223,0.551674,0.378451,0.594848,1.050095,3.769286,1.229238,0.86089,1.431849,2.117596,5.713425,0.438411,0.241507,0.617827,0.754376,1.326753,1.35167,1.318331,1.905747,2.43591,3.61995,11.153027,3.365147,3.895895,8.589754,24.42407,7.406641,3.66607,6.112618,5.151397,6.548999,4.449246,2.713163,6.273973,3.459179,5.695114,18.200464,6.472711,7.833653,5.894015,6.769349,3.676123,4.306826,6.430663,3.378819,5.346501
4.920397,3.541064,4.607799,2.319457,4.406727,12.451521,4.828783,5.229126,2.148483,6.075579,3.879725,2.4659,3.512646,2.088667,4.515514,11.251544,2.914559,3.98965,3.462671,9.110508,0.835872,3.682729,5.783861,13.073961,43.881817,0.518292,0.317164,0.54426,0.99378,3.779724,1.116287,0.691192,1.246435,1.963737,5.754814,0.371612,0.233259,0.508162,0.775295,1.357058,1.209724,1.109885,1.448706,2.404896,3.775154,14.328704,2.899901,2.964508,9.152228,25.219183,9.040161,3.481397,4.817992,5.060521,7.043463,4.073512,2.589656,5.094777,3.419364,5.875527,19.710352,7.044434,6.607417,5.519895,7.192123,5.073974,4.45283,5.664295,3.233349,5.513315
5.631958,3.038905,3.700241,2.052627,4.136054,11.763222,4.258543,4.525581,1.968868,5.558979,4.646066,2.226524,2.926167,1.909622,4.363125,10.908802,2.42732,3.364743,3.179139,8.717145,0.857863,3.303529,4.764054,13.534261,45.003033,0.550041,0.248866,0.53955,0.943102,3.546409,0.989114,0.522123,1.190823,1.844764,5.493124,0.302765,0.233471,0.41056,0.765663,1.317006,1.016567,0.885285,1.076331,2.259135,3.804962,16.820341,2.78516,2.196536,9.795336,25.869432,10.90463,3.155757,3.711431,4.612879,7.120141,3.69082,2.468688,3.920447,3.17327,5.715494,21.121853,7.192826,5.604345,4.87249,7.28136,7.191247,4.442853,4.910482,2.928029,5.406144
6.498145,2.598303,2.785867,1.702529,3.660896,11.401678,3.749826,3.781248,1.760781,4.897702,5.486442,2.152455,2.511153,1.66968,3.961769,10.078833,2.1238,2.994668,2.854818,7.925113,0.944458,3.062642,4.432434,14.646324,45.028316,0.660033,0.203939,0.582862,0.893511,3.082738,0.927788,0.400421,1.294342,1.775995,4.915993,0.236683,0.237966,0.353627,0.727695,1.203569,0.821236,0.706746,0.866135,2.019131,3.611734,17.896179,3.121285,1.733863,10.51947,26.028917,12.408874,2.879629,2.968129,3.936906,6.675718,3.445962,2.434569,2.994379,2.79503,5.212566,21.538441,6.959321,4.863131,4.106289,6.926156,9.325013,4.406272,4.294733,2.565903,5.000599
