POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
37.16378,9.20479,4.026912,1.726828,1.721608,7.702107,1.026314,1.704911,2.445342,2.359826,4.531565,2.39653,1.504568,1.441378,1.510204,4.882339,1.255866,1.880302,2.682881,2.672828,3.36929,1.924629,3.211837,15.539577,17.278099,0.959961,0.274096,0.9941,1.042583,0.933316,1.256674,0.667711,1.386601,1.454379,1.202829,1.041455,0.733951,0.534723,0.650795,0.829011,1.018478,0.776663,0.55333,0.928105,1.408494,2.429137,1.623258,2.363222,4.518126,19.820772,9.35263,4.484666,2.806123,1.753725,3.038257,14.12024,4.42286,2.071235,2.349755,2.552147,14.296169,6.229291,2.94369,1.749355,2.904293,52.697186,11.657871,3.836718,1.918869,2.248595
28.576761,7.28998,3.500055,1.725767,1.67226,8.294744,1.143877,1.549697,2.307994,2.274888,4.085883,1.98758,1.312104,1.301384,1.539946,5.320861,1.089931,1.531426,2.460483,2.884062,3.502877,2.033598,3.462983,16.318071,19.981728,0.77932,0.257785,1.078462,0.96863,0.878348,1.140182,0.56368,1.507957,1.289532,1.211283,1.053563,0.716651,0.557499,0.594402,0.824266,1.021326,0.799412,0.530769,0.856249,1.347023,2.789166,1.655871,2.33777,4.953768,17.789343,8.14608,3.984993,2.250746,1.702666,2.979701,12.047091,3.726557,1.746929,2.159935,2.53024,11.538807,5.289728,2.339608,1.712036,2.837729,41.393616,9.32193,3.2112,1.85521,2.209465
18.934912,5.417462,2.98718,1.713556,1.585796,8.586258,1.352733,1.384351,2.175654,2.145242,3.838403,1.621396,1.115309,1.138799,1.536416,5.574944,0.964327,1.129039,2.260441,3.021075,3.500026,2.321074,3.745481,17.234695,21.953735,0.649551,0.268085,1.135731,0.966386,0.894993,1.150098,0.482949,1.573685,1.173393,1.228992,1.044611,0.678433,0.577086,0.523971,0.814139,1.021664,0.79895,0.551683,0.776204,1.269315,3.214361,1.529685,2.208262,5.462265,15.690358,6.603377,3.347784,1.684363,1.655569,2.826016,9.883903,3.000537,1.387371,1.942341,2.415002,8.189212,4.147441,1.691818,1.676614,2.704824,28.161556,6.790595,2.573546,1.773442,2.083678
11.009304,3.962402,2.587626,1.690768,1.498611,8.004933,1.55942,1.235957,2.089581,1.998681,3.977293,1.337139,0.943607,1.004113,1.516545,5.686435,0.904575,0.743896,2.169056,3.093799,3.217358,2.591144,3.938296,18.219854,22.85112,0.607111,0.285323,1.118427,1.022906,0.976847,1.267513,0.421263,1.545586,1.128183,1.260407,1.041383,0.636847,0.593705,0.459879,0.813133,1.035461,0.77321,0.602042,0.706168,1.204323,3.693365,1.350733,1.938162,5.797403,13.928863,5.259919,2.719669,1.213437,1.608934,2.640232,8.212704,2.363303,1.058474,1.737312,2.265187,5.533509,3.154422,1.156019,1.642371,2.585896,17.079773,4.654079,2.055453,1.68011,1.934986
5.906802,3.040532,2.342312,1.65899,1.439389,6.779239,1.695363,1.12825,2.056502,1.854192,4.26927,1.126858,0.839243,0.927381,1.497922,5.435534,0.926299,0.472075,2.219326,3.116047,2.710537,2.676168,3.971981,19.078739,22.663811,0.609665,0.291135,1.005117,1.108402,1.09695,1.362613,0.364573,1.412898,1.136953,1.304647,1.066008,0.601936,0.606652,0.413591,0.830729,1.034036,0.715724,0.663572,0.65178,1.17035,3.924791,1.224527,1.612008,5.787957,12.645195,4.229323,2.181617,0.918084,1.543209,2.483266,7.03326,1.853845,0.83715,1.561006,2.140253,3.787207,2.524134,0.838629,1.601911,2.54472,9.414358,3.212092,1.747355,1.574863,1.828907
3.790961,2.507479,2.183731,1.606466,1.415706,5.538528,1.748379,1.059151,2.049865,1.718573,4.773195,0.956191,0.800037,0.902485,1.488548,5.130475,1.013886,0.353997,2.373368,3.091309,2.14029,2.496973,3.865315,19.675568,21.723713,0.697849,0.277903,0.817102,1.18503,1.21575,1.472118,0.305814,1.198904,1.157691,1.350785,1.166036,0.580345,0.608298,0.385244,0.863074,1.10622,0.633759,0.721674,0.609318,1.166399,4.353437,1.211444,1.357889,5.394256,11.697631,3.770071,1.752026,0.806396,1.439079,2.3897,6.385327,1.45322,0.750224,1.404636,2.070302,3.375982,2.267131,0.747607,1.535137,2.597693,5.976862,2.396703,1.607243,1.448553,1.801437
3.270669,2.109908,2.011354,1.530452,1.41553,4.497926,1.74475,1.016276,2.02816,1.606418,5.219419,0.808098,0.800253,0.906824,1.483342,4.727713,1.145021,0.37356,2.554668,3.019721,1.654396,2.1331,3.701493,19.993904,20.566587,0.792158,0.255873,0.608772,1.225315,1.294659,1.485413,0.254155,0.952918,1.155079,1.379337,1.351957,0.572911,0.58907,0.370819,0.893131,1.174006,0.552694,0.763507,0.574938,1.175327,4.784631,1.296981,1.256313,4.733595,10.868019,3.518945,1.411381,0.838013,1.312546,2.358556,5.789526,1.122013,0.776894,1.265065,2.045864,3.418545,2.21765,0.818337,1.439415,2.711516,4.653105,1.927261,1.538195,1.313002,1.845938
3.171804,1.684325,1.764478,1.439984,1.418045,4.054519,1.722879,0.991009,1.961487,1.548075,5.592952,0.695991,0.798239,0.919812,1.468482,4.4386,1.292364,0.472662,2.681347,2.909713,1.376732,1.767328,3.541875,19.965324,19.698011,0.90638,0.236518,0.436493,1.219393,1.314041,1.498117,0.231509,0.729541,1.117622,1.375187,1.567828,0.578611,0.543613,0.365415,0.901985,1.305311,0.497436,0.77727,0.546016,1.175978,5.71073,1.382152,1.308441,4.02554,10.114141,3.400724,1.132282,0.943107,1.194117,2.362192,5.20673,0.842332,0.86226,1.145869,2.03443,3.60375,2.15908,0.94784,1.327596,2.828658,4.165674,1.550102,1.44221,1.190613,1.925496
2.911329,1.287845,1.44476,1.346668,1.404569,4.12523,1.708366,0.977575,1.845575,1.571498,5.694689,0.641134,0.749689,0.937529,1.430544,4.181276,1.427767,0.582176,2.706323,2.782485,1.29644,1.590458,3.490462,19.442894,19.374491,0.971802,0.223762,0.331155,1.177074,1.281438,1.424895,0.25139,0.56967,1.063317,1.33479,1.745221,0.58822,0.4728,0.369448,0.879668,1.385977,0.473803,0.752519,0.525018,1.156042,6.832675,1.351654,1.454689,3.465786,9.563329,3.203528,0.913954,1.042604,1.122865,2.368069,4.58237,0.627889,0.945068,1.063206,2.004849,3.53705,1.984889,1.050551,1.223546,2.903875,3.600422,1.25727,1.272979,1.102275,1.995779
2.530844,1.041825,1.120981,1.265379,1.36868,4.38259,1.765982,0.984135,1.697949,1.682083,5.527071,0.679563,0.648871,0.969027,1.367177,3.95379,1.55391,0.660891,2.626331,2.670389,1.36286,1.680442,3.62392,18.336342,19.52492,0.986114,0.219992,0.291352,1.117286,1.223973,1.358965,0.327689,0.494003,1.023008,1.269217,1.776402,0.588816,0.394256,0.384296,0.832257,1.439778,0.468144,0.688474,0.514385,1.121623,8.278283,1.170256,1.603804,3.153266,9.390702,3.009476,0.765715,1.085942,1.122318,2.364253,4.109409,0.507248,0.99502,1.034944,1.951249,3.378994,1.710025,1.090048,1.150411,2.927479,3.094189,1.120934,1.057338,1.063955,2.03143
