POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
2.415055,1.022634,1.288961,0.417443,0.158055,1.857226,0.894202,0.558228,0.29141,0.168898,3.631886,1.20499,1.700129,0.65072,0.128532,16.557655,2.41733,1.767673,0.837679,0.163306,0.64653,0.614925,0.24858,0.08872,0.093397,0.574319,0.615855,0.339552,0.109094,0.100261,0.625222,0.781049,0.368245,0.09449,0.148225,0.745602,1.740507,0.304105,0.126318,0.154591,1.018184,1.73842,0.398992,0.147966,0.117563,1.200114,1.244213,0.396514,0.243115,0.225413,2.332681,1.270036,0.811358,0.369996,0.167705,3.349813,1.585539,1.495798,0.65338,0.207127,1.61316,0.993031,0.637646,0.323972,0.173275,2.596768,0.890546,1.103419,0.515168,0.158421
2.620814,0.977875,1.233628,0.355891,0.181359,1.925936,0.835061,0.500467,0.22956,0.148846,3.47021,1.16374,1.554271,0.530589,0.145569,14.014732,1.971629,1.526257,0.693049,0.157243,0.659294,0.522224,0.201993,0.074385,0.088025,0.600952,0.663137,0.295429,0.099982,0.088835,0.694785,0.836232,0.311737,0.093482,0.153239,0.768799,2.392691,0.274247,0.126054,0.160739,0.968374,2.074596,0.363636,0.168536,0.135673,1.167134,1.196886,0.444499,0.237514,0.247344,2.402827,1.39507,0.857527,0.382965,0.175489,3.074662,1.891876,1.427097,0.528188,0.234682,1.756093,1.090028,0.626994,0.28984,0.159482,2.506323,0.979223,1.134099,0.440965,0.182529
2.597161,0.966567,1.122866,0.317844,0.200331,1.809664,0.746291,0.463566,0.188548,0.129072,2.987901,1.157976,1.321178,0.444143,0.160497,10.182113,1.517732,1.20397,0.538059,0.152252,0.740821,0.435389,0.167592,0.073261,0.079273,0.583498,0.662782,0.252558,0.091602,0.076964,0.717177,0.827794,0.26,0.099777,0.153957,0.785577,3.023039,0.267014,0.141969,0.161881,0.901837,2.325531,0.351824,0.195698,0.156057,1.118204,1.12354,0.467206,0.245646,0.265583,2.395616,1.511129,0.834714,0.41796,0.19338,2.592347,2.220136,1.247303,0.436081,0.255349,1.862797,1.143139,0.582021,0.265762,0.152945,2.293684,1.100299,1.091923,0.384047,0.206618
2.347526,0.9958,0.973185,0.303044,0.206713,1.551695,0.657741,0.444406,0.168399,0.113866,2.343387,1.18971,1.072666,0.413759,0.168819,6.097685,1.158488,0.900612,0.412978,0.145971,0.855297,0.368773,0.155251,0.083522,0.069425,0.528642,0.608257,0.226371,0.08717,0.068366,0.691706,0.760954,0.218964,0.111351,0.148395,0.785162,3.476993,0.267548,0.169978,0.156286,0.815214,2.426234,0.349902,0.225435,0.171108,1.046201,1.060463,0.454303,0.264442,0.273065,2.295185,1.594191,0.751362,0.469693,0.210534,2.026768,2.522789,1.001144,0.3924,0.26028,1.924978,1.142253,0.513702,0.258442,0.148122,1.991398,1.21881,0.979229,0.338393,0.220998
1.95044,1.045738,0.823994,0.31084,0.196164,1.236482,0.587553,0.443795,0.172802,0.105284,1.730555,1.242986,0.92353,0.455096,0.16805,2.861479,0.955031,0.723471,0.351667,0.137157,0.95515,0.322296,0.168454,0.103054,0.061337,0.451443,0.511402,0.222448,0.088336,0.065653,0.619349,0.661659,0.196099,0.126094,0.13726,0.740205,3.63672,0.270778,0.202153,0.145416,0.715336,2.359803,0.347999,0.251909,0.176041,0.942411,1.03298,0.411068,0.289044,0.26788,2.06694,1.627814,0.639911,0.522322,0.217106,1.51519,2.738479,0.753415,0.394706,0.246846,1.848476,1.094636,0.447309,0.269823,0.142388,1.632433,1.293295,0.825623,0.301936,0.220706
1.535091,1.081734,0.720662,0.33804,0.170673,0.934082,0.537815,0.46334,0.201957,0.103338,1.322853,1.293935,0.972754,0.561429,0.159032,1.085761,0.879759,0.73176,0.362818,0.127028,0.983813,0.289841,0.202911,0.129486,0.057104,0.375884,0.398061,0.23461,0.095369,0.06895,0.525476,0.562581,0.193553,0.142537,0.122596,0.67029,3.481215,0.278552,0.229429,0.132949,0.634169,2.160052,0.343833,0.268659,0.1702,0.811779,1.038925,0.356355,0.314211,0.254276,1.753881,1.603761,0.535431,0.555745,0.209888,1.212657,2.812177,0.558616,0.424794,0.219817,1.68916,1.01564,0.400743,0.293793,0.137205,1.294436,1.293523,0.672489,0.275993,0.207499
1.232042,1.071779,0.692508,0.378425,0.137637,0.705652,0.499021,0.503379,0.248791,0.106822,1.17837,1.320426,1.242544,0.699306,0.144954,0.547193,0.855519,0.911674,0.427133,0.117829,0.93043,0.260629,0.250215,0.158893,0.057267,0.315975,0.29682,0.248874,0.106493,0.07612,0.423774,0.486335,0.201582,0.159919,0.107359,0.603112,3.084967,0.293232,0.243848,0.122228,0.600099,1.888954,0.339283,0.271837,0.155847,0.672974,1.05232,0.313479,0.335068,0.239419,1.404264,1.527607,0.461808,0.5558,0.192693,1.176524,2.716195,0.44728,0.459419,0.188225,1.391453,0.932222,0.379134,0.318549,0.135622,1.026906,1.213841,0.555643,0.261468,0.187372
1.135395,1.00009,0.728801,0.420234,0.106824,0.5573,0.457644,0.55524,0.299586,0.114098,1.280278,1.302103,1.646572,0.816909,0.129742,0.651655,0.807844,1.17294,0.505697,0.110791,0.818141,0.22819,0.298716,0.185725,0.060491,0.278696,0.224667,0.251979,0.118191,0.084391,0.349556,0.434605,0.20662,0.176804,0.094711,0.596211,2.572122,0.312399,0.241572,0.114309,0.639859,1.59816,0.336024,0.261466,0.137172,0.556077,1.035063,0.294675,0.347653,0.229808,1.119627,1.412308,0.424557,0.518962,0.173518,1.406603,2.463242,0.416982,0.475207,0.160649,1.160721,0.86687,0.37506,0.330941,0.140314,0.899798,1.072214,0.487737,0.255147,0.16759
1.222297,0.880007,0.781392,0.450671,0.086074,0.478247,0.406273,0.596454,0.33913,0.122984,1.534855,1.23465,2.023088,0.869451,0.116367,0.915842,0.714078,1.397507,0.562429,0.106251,0.687193,0.192219,0.33399,0.204039,0.064459,0.263067,0.182135,0.237285,0.126389,0.091951,0.319356,0.394894,0.201874,0.190499,0.087577,0.67383,2.055266,0.330438,0.2259,0.108373,0.737471,1.313426,0.335737,0.241716,0.11917,0.474612,0.961052,0.29922,0.350261,0.227923,0.944303,1.277143,0.418299,0.453823,0.160157,1.818457,2.114733,0.441293,0.460559,0.142017,0.954793,0.830438,0.375424,0.323021,0.151905,0.90735,0.90699,0.455026,0.253472,0.15376
1.461771,0.760884,0.799868,0.460161,0.078299,0.450362,0.353523,0.607965,0.356795,0.13109,1.848172,1.132234,2.217226,0.836242,0.105996,1.184258,0.609003,1.503934,0.575452,0.104098,0.595933,0.157782,0.345538,0.210081,0.067573,0.270694,0.161895,0.208049,0.128578,0.098408,0.351773,0.356283,0.188968,0.197984,0.088473,0.85566,1.596841,0.338461,0.205883,0.10267,0.867617,1.042776,0.339815,0.219341,0.105746,0.435685,0.832002,0.318335,0.342865,0.232657,0.946203,1.142056,0.430457,0.379772,0.156406,2.327385,1.756609,0.486049,0.419392,0.132657,0.952046,0.829546,0.370167,0.298065,0.168604,1.064969,0.768009,0.436932,0.254324,0.147853
1.743608,0.702737,0.750436,0.440605,0.08152,0.552594,0.314025,0.581867,0.345706,0.135737,2.091894,1.015622,2.139534,0.722952,0.098516,1.402378,0.517534,1.445442,0.533692,0.103845,0.558505,0.134867,0.329079,0.202653,0.069378,0.298283,0.156774,0.171139,0.124187,0.104353,0.428908,0.317905,0.173306,0.197058,0.097717,1.093395,1.20564,0.328891,0.191407,0.096155,0.987949,0.791467,0.34358,0.200923,0.098435,0.440063,0.683399,0.336472,0.326245,0.242328,1.121717,1.032567,0.439835,0.316593,0.16135,2.792188,1.444255,0.514318,0.362211,0.129979,1.123473,0.882535,0.352404,0.269725,0.187835,1.32239,0.691836,0.413275,0.253364,0.148397
2.007509,0.755663,0.636294,0.393497,0.091413,0.875382,0.315746,0.539809,0.308316,0.135637,2.227998,0.929049,1.817758,0.563375,0.094511,1.601712,0.467268,1.247292,0.4462,0.105467,0.559532,0.134757,0.290046,0.185402,0.07111,0.339266,0.161403,0.134643,0.116215,0.111231,0.519592,0.27993,0.16369,0.188829,0.113486,1.322389,0.873491,0.311172,0.189947,0.090696,1.102601,0.576314,0.343321,0.194588,0.097474,0.523098,0.567042,0.342571,0.306864,0.257168,1.511782,0.982934,0.436973,0.282096,0.171665,3.18155,1.228313,0.51098,0.306358,0.132805,1.551895,1.012448,0.326554,0.259317,0.207482,1.65325,0.702712,0.377487,0.249445,0.152433
