POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
52.974194,3.429689,1.552316,0.846193,0.896875,213.164215,15.325158,2.864536,1.221261,0.655853,14.715816,1.703599,1.534846,0.981013,0.7117,46.316135,2.940619,2.335344,0.723819,0.606165,12.458143,1.543321,1.47425,0.785163,1.050663,2.459183,0.634599,0.648338,0.64315,0.402766,3.847831,1.187787,0.960348,0.943034,0.524522,3.882842,1.687535,1.168423,0.915549,0.624041,4.92871,2.793296,1.529215,1.21356,0.741797,9.571514,2.514078,1.208269,1.089997,1.822528,23.607887,2.557983,1.711806,1.93087,1.514146,17.299006,2.450607,1.277516,1.402539,1.275648,126.937859,5.974213,2.261714,2.743433,2.200761,57.266197,4.11937,1.819737,1.199457,0.965471
47.995472,2.966808,1.246091,0.819282,0.800798,189.882553,14.341367,2.447835,1.092108,0.637871,13.523624,1.478752,1.338627,0.967962,0.649845,41.465195,2.524418,1.926268,0.677085,0.547584,13.068507,1.164662,1.279113,0.794268,0.996341,2.359252,0.560722,0.577541,0.667799,0.357081,3.623328,0.921118,0.857521,0.948479,0.496528,3.843291,1.419481,1.124409,0.951767,0.609912,4.917366,2.460189,1.506627,1.353138,0.713102,9.165791,2.022995,1.194788,1.178712,1.717262,23.240955,2.376627,1.534582,2.043326,1.344686,16.774422,2.053117,1.115092,1.434631,1.169814,123.002441,5.895153,1.890675,2.75825,2.026206,51.946518,3.434983,1.439992,1.217792,0.846056
38.354866,2.410527,0.909343,0.734217,0.707052,144.569901,11.963511,1.864915,0.863092,0.64071,11.55869,1.267301,1.059578,0.880159,0.595618,33.069473,2.139102,1.41503,0.601224,0.50383,12.590792,0.854912,1.109141,0.756074,0.916395,2.102193,0.505787,0.497193,0.649427,0.313895,3.03773,0.691141,0.710949,0.89287,0.476241,3.381937,1.162819,1.019699,0.922742,0.588078,4.503397,2.058228,1.377616,1.399963,0.7109,8.060658,1.631775,1.103266,1.205116,1.60779,21.022089,2.190318,1.287044,1.99789,1.171179,15.122509,1.692466,0.961258,1.379962,1.051197,105.092705,5.551656,1.472618,2.518187,1.723678,41.230286,2.621996,1.029129,1.137865,0.737502
26.883476,1.924327,0.62176,0.637549,0.640254,91.518944,9.007819,1.298078,0.624117,0.665906,9.446505,1.108994,0.75388,0.763875,0.570599,23.309387,1.887719,0.925609,0.537396,0.482358,10.935442,0.648962,0.983919,0.692118,0.873578,1.751145,0.478678,0.41461,0.604592,0.285454,2.254252,0.556597,0.551495,0.806072,0.477146,2.662353,0.947109,0.887461,0.854824,0.572342,3.81362,1.668948,1.177812,1.366834,0.745668,6.506617,1.417364,0.969883,1.174972,1.539747,17.495094,1.986844,1.022565,1.857603,1.03622,12.863808,1.414504,0.827336,1.291458,0.953149,78.846695,4.929644,1.085327,2.121924,1.385599,28.480324,1.904268,0.674678,1.008481,0.678391
17.733088,1.576398,0.435993,0.574214,0.615758,47.981133,6.380177,0.932442,0.455308,0.711783,7.987799,1.006765,0.490847,0.673033,0.587125,15.838698,1.75405,0.571564,0.513421,0.485271,8.923442,0.541831,0.906223,0.633906,0.910536,1.429781,0.477567,0.34513,0.556354,0.281788,1.528021,0.559214,0.4239,0.726255,0.508439,1.913984,0.792161,0.771053,0.790135,0.578214,3.050375,1.339795,0.977947,1.304637,0.818675,4.985129,1.35996,0.840876,1.117173,1.535192,13.830251,1.708885,0.792007,1.706792,0.974532,10.855441,1.215343,0.72522,1.231648,0.902999,52.877026,3.966158,0.752651,1.690762,1.116134,18.21863,1.400758,0.440546,0.886004,0.693923
13.394923,1.431667,0.369052,0.56476,0.635034,25.596973,4.820863,0.901576,0.393339,0.773075,7.615434,0.972841,0.312273,0.639997,0.641658,12.547008,1.758385,0.423261,0.528857,0.509248,7.133319,0.520133,0.86802,0.607344,1.022269,1.192609,0.493939,0.305008,0.521027,0.305487,1.014622,0.69862,0.357882,0.678666,0.56761,1.305059,0.715741,0.691785,0.763453,0.61307,2.395953,1.108605,0.832934,1.275996,0.918793,3.839035,1.409489,0.749757,1.065285,1.582518,11.027102,1.428726,0.630677,1.60574,1.004193,9.589615,1.116901,0.651824,1.236246,0.910039,34.182453,3.068939,0.538911,1.319975,0.992318,13.645411,1.245969,0.352256,0.806666,0.783766
15.58941,1.652725,0.421494,0.599061,0.682037,33.367149,5.150395,1.279617,0.419799,0.835988,8.4682,1.052346,0.238465,0.660609,0.713441,14.73925,2.054959,0.498407,0.562234,0.543012,6.245087,0.564289,0.859124,0.615683,1.156288,1.05239,0.509462,0.307925,0.49951,0.348321,0.757264,0.910236,0.356486,0.662833,0.637918,0.929092,0.728805,0.654063,0.782992,0.669319,2.011258,1.002387,0.775113,1.3166,1.022186,3.254694,1.543438,0.719122,1.041144,1.646369,9.855467,1.361215,0.564845,1.557336,1.117694,9.312793,1.195791,0.618457,1.296457,0.957745,27.867537,3.020372,0.476142,1.050981,1.029837,16.753864,1.733204,0.408666,0.773222,0.917428
23.088823,2.385833,0.578696,0.648286,0.729053,67.3125,7.882122,2.015534,0.485247,0.878708,10.076756,1.274056,0.271657,0.708374,0.77277,21.186941,2.806462,0.759686,0.588145,0.570421,6.181774,0.652236,0.852945,0.637646,1.240597,0.961253,0.503998,0.351362,0.479214,0.393384,0.673221,1.104665,0.393174,0.655263,0.693863,0.714824,0.814762,0.642618,0.831512,0.72697,1.840984,1.000891,0.805855,1.414159,1.100554,3.031369,1.721208,0.762334,1.045928,1.683826,10.220982,1.676695,0.586539,1.524184,1.278865,9.75412,1.496051,0.638972,1.373667,1.01369,33.429028,4.392377,0.533047,0.877325,1.179477,26.252382,3.10585,0.584044,0.767012,1.046539
32.955296,3.639215,0.837041,0.686027,0.75033,114.608032,12.822186,2.948134,0.546686,0.882553,11.788355,1.626378,0.409838,0.752438,0.794337,29.301023,4.079962,1.154783,0.596634,0.580155,6.779789,0.747272,0.834639,0.651828,1.228351,0.879778,0.467943,0.419897,0.447087,0.423342,0.677033,1.222391,0.439841,0.626881,0.71276,0.626405,0.948091,0.644922,0.876359,0.764372,1.864642,1.073197,0.917068,1.51547,1.132849,3.042311,1.91049,0.902616,1.067275,1.663201,11.50743,2.389118,0.725332,1.467549,1.433534,10.491496,1.984656,0.740945,1.426532,1.046768,45.572086,7.14107,0.690782,0.775717,1.35225,38.659786,5.326568,0.865661,0.767915,1.126599
42.083332,5.161611,1.175853,0.698261,0.733884,160.13649,18.62262,3.839625,0.592124,0.839296,13.095361,2.04413,0.63406,0.768689,0.768719,36.436684,5.633392,1.60389,0.596485,0.569867,7.625169,0.833153,0.799332,0.648874,1.122849,0.853017,0.419363,0.486914,0.395437,0.427409,0.797764,1.267952,0.480324,0.560266,0.684728,0.670087,1.113888,0.665935,0.882712,0.770365,1.988964,1.201264,1.099367,1.552369,1.113593,3.156919,2.111509,1.167823,1.08704,1.582828,13.089484,3.353697,1.03322,1.365486,1.528567,11.297331,2.579315,0.934679,1.422683,1.04037,58.198044,10.473628,0.974385,0.733474,1.463361,50.096188,7.924954,1.23022,0.764019,1.134666
47.923031,6.57877,1.532629,0.686441,0.684397,191.212662,23.614712,4.4175,0.626572,0.752731,13.673252,2.438201,0.896134,0.748032,0.705324,40.668591,7.104891,1.988335,0.601248,0.544041,8.209841,0.905952,0.750064,0.635557,0.967863,0.903887,0.386275,0.526568,0.328928,0.405366,1.065297,1.26721,0.506275,0.461853,0.617263,0.88119,1.284111,0.717854,0.834308,0.749491,2.146455,1.340255,1.333437,1.482032,1.054518,3.302343,2.274799,1.560482,1.089262,1.470484,14.337493,4.284215,1.508986,1.227935,1.535314,11.908941,3.147515,1.187288,1.352968,0.998228,67.470024,13.286382,1.384069,0.743143,1.466908,57.320095,10.210375,1.6185,0.756548,1.076141
48.134071,7.427654,1.818862,0.654772,0.614854,196.785294,26.050394,4.515856,0.653153,0.637846,13.18093,2.692358,1.134709,0.692118,0.623245,40.077072,7.997144,2.225241,0.61198,0.508484,8.164361,0.95997,0.707368,0.627342,0.816462,1.015527,0.391226,0.526705,0.26193,0.365656,1.437229,1.241404,0.514581,0.35841,0.5304,1.228222,1.42015,0.786307,0.737438,0.714721,2.250462,1.443294,1.550868,1.306068,0.975562,3.34158,2.349811,2.021466,1.067789,1.359571,14.370911,4.880939,2.074288,1.079957,1.452904,11.862165,3.532305,1.440223,1.228432,0.93351,69.234016,14.560197,1.851305,0.792534,1.359348,57.367977,11.434237,1.950144,0.747601,0.974554
