POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
2.215094,0.482447,0.562902,0.505111,0.135367,2.103785,0.53041,0.326287,0.287295,0.182345,2.561317,0.582777,0.533739,0.461821,0.138778,2.674512,0.690648,0.378392,0.419902,0.219085,1.008885,0.30312,0.407623,0.705078,0.560075,0.517474,0.172969,0.098399,0.244551,0.0881,1.174803,0.168223,0.260037,0.233289,0.140131,1.02247,0.53865,0.431085,0.386913,0.127111,1.549732,0.468925,0.412939,0.373611,0.195757,2.176834,0.740467,0.573628,1.004919,0.625572,3.709069,0.878058,0.940277,0.827569,0.377915,3.143552,0.552426,0.731692,0.80452,0.277903,4.994672,1.110828,0.990084,0.805579,0.238972,2.920613,0.489207,0.744072,0.593765,0.215094
1.922916,0.462596,0.422381,0.501654,0.160599,2.069646,0.579025,0.237505,0.287718,0.19922,2.427637,0.505121,0.391531,0.438314,0.149575,2.385653,0.642437,0.28667,0.396428,0.2454,1.151663,0.306164,0.436503,0.702299,0.556135,0.491645,0.157591,0.078244,0.229582,0.094816,1.123612,0.140082,0.225883,0.221459,0.146541,0.809644,0.395445,0.422423,0.347636,0.129031,1.31805,0.355984,0.343933,0.352012,0.209557,1.631839,0.569284,0.43946,0.906901,0.633217,2.962623,0.623377,0.746402,0.755556,0.436176,2.767242,0.443482,0.623073,0.764772,0.298456,3.634477,0.707363,0.772232,0.779552,0.214856,2.491648,0.394669,0.616575,0.555468,0.239891
1.64313,0.452997,0.316707,0.473886,0.195118,2.01629,0.60982,0.187591,0.271339,0.226327,2.258577,0.428492,0.275326,0.408003,0.168434,2.171349,0.594352,0.234122,0.359613,0.265286,1.250653,0.323504,0.470764,0.670356,0.534358,0.4281,0.146266,0.065712,0.20899,0.108809,0.982485,0.123943,0.180371,0.205627,0.157991,0.640306,0.298875,0.403893,0.306025,0.139601,1.196326,0.303231,0.277416,0.323225,0.221207,1.179597,0.432811,0.330372,0.772675,0.650124,2.349718,0.484059,0.54932,0.67958,0.49305,2.476154,0.388245,0.512468,0.706774,0.329386,2.448146,0.431441,0.60205,0.727614,0.216798,2.069688,0.341949,0.505126,0.510633,0.272369
1.369319,0.451188,0.252671,0.440259,0.231313,1.942118,0.618273,0.182851,0.247571,0.256767,2.021863,0.382955,0.193737,0.385603,0.192431,2.01183,0.561949,0.22165,0.315855,0.274985,1.231283,0.329929,0.496964,0.641616,0.49898,0.3482,0.146623,0.061734,0.186416,0.131877,0.791783,0.128124,0.134563,0.193639,0.176473,0.522684,0.257463,0.377211,0.28041,0.157651,1.131118,0.288833,0.222042,0.298652,0.230279,0.860231,0.358472,0.256537,0.638813,0.680806,1.882218,0.452957,0.389311,0.636257,0.532692,2.23893,0.398896,0.420421,0.669275,0.363344,1.608607,0.316742,0.510023,0.681999,0.240005,1.676987,0.341803,0.418884,0.485839,0.302899
1.088322,0.443776,0.232031,0.421461,0.260972,1.880884,0.597606,0.216792,0.229983,0.283439,1.719537,0.380464,0.152043,0.384054,0.217626,1.929677,0.543735,0.237489,0.27753,0.274772,1.086795,0.308248,0.50157,0.64912,0.455587,0.283635,0.159941,0.064504,0.166745,0.161292,0.609981,0.153659,0.099541,0.195143,0.200273,0.447272,0.251931,0.354733,0.280182,0.180442,1.072724,0.285877,0.19188,0.288207,0.237038,0.64108,0.346347,0.221972,0.545296,0.725949,1.493973,0.486767,0.290045,0.649446,0.542747,2.009274,0.465234,0.361601,0.684441,0.390094,1.148418,0.340119,0.501011,0.673865,0.27248,1.310277,0.388537,0.364712,0.496018,0.322446
0.846699,0.417998,0.245986,0.426055,0.278442,1.926607,0.550196,0.276365,0.22904,0.302976,1.445798,0.411973,0.147326,0.405643,0.240034,2.006122,0.532521,0.264578,0.258047,0.268037,0.890581,0.261946,0.476235,0.706734,0.412944,0.262491,0.183275,0.070106,0.155126,0.190035,0.503486,0.19363,0.082178,0.215121,0.22464,0.409005,0.25378,0.353746,0.302083,0.204846,1.031433,0.282915,0.196772,0.29496,0.24231,0.522596,0.387291,0.221567,0.517445,0.780818,1.182288,0.551638,0.250398,0.711697,0.521195,1.806743,0.557118,0.337639,0.754476,0.401858,0.946252,0.459001,0.555684,0.711603,0.301656,1.004778,0.462146,0.338774,0.533895,0.327064
0.724115,0.37462,0.27961,0.451806,0.282209,2.132844,0.48568,0.340618,0.254056,0.317451,1.290565,0.457836,0.166309,0.442459,0.257269,2.246135,0.516016,0.284486,0.268024,0.259559,0.739171,0.204371,0.425988,0.804209,0.383362,0.299886,0.211676,0.077626,0.156426,0.209824,0.497228,0.238608,0.085589,0.251229,0.244952,0.401841,0.249282,0.381781,0.335801,0.230183,1.039591,0.285487,0.234892,0.318514,0.249122,0.46797,0.464734,0.247111,0.564048,0.840854,0.986015,0.632039,0.257704,0.796829,0.479974,1.67365,0.64542,0.340133,0.854206,0.399525,1.043515,0.622623,0.641784,0.78258,0.320364,0.836575,0.541545,0.335277,0.583023,0.320312
0.817891,0.326544,0.314176,0.494263,0.275043,2.458117,0.420786,0.388175,0.314458,0.331436,1.336191,0.49951,0.193215,0.483907,0.269528,2.52937,0.476483,0.286391,0.310274,0.25392,0.700987,0.150977,0.360922,0.915493,0.381124,0.395674,0.240008,0.087411,0.17388,0.215584,0.610042,0.277216,0.107877,0.296829,0.258693,0.449865,0.237655,0.435236,0.37844,0.256963,1.076746,0.297694,0.295924,0.365848,0.261276,0.525599,0.561276,0.286783,0.689179,0.903556,0.999981,0.727684,0.300148,0.88208,0.438226,1.711358,0.720498,0.36159,0.953015,0.391969,1.351627,0.790345,0.725891,0.868598,0.329631,0.959916,0.621656,0.347712,0.636253,0.310473
1.137989,0.285547,0.33584,0.54827,0.263896,2.845838,0.376165,0.404194,0.413516,0.350144,1.543267,0.516269,0.216698,0.519336,0.279958,2.729867,0.410693,0.270864,0.377689,0.256495,0.808291,0.1123,0.293383,1.013875,0.4199,0.528982,0.263646,0.102271,0.206508,0.208731,0.804888,0.300409,0.145036,0.341963,0.26658,0.561155,0.227407,0.501383,0.434374,0.285715,1.117362,0.316019,0.36432,0.446765,0.280419,0.675486,0.655415,0.323609,0.883201,0.964788,1.298425,0.830286,0.369964,0.957013,0.414049,1.925178,0.773216,0.401141,1.029262,0.392885,2.026161,0.923974,0.786256,0.951559,0.340309,1.427554,0.691492,0.36916,0.697989,0.30733
1.640589,0.268974,0.350055,0.611364,0.258593,3.178316,0.377947,0.396571,0.546081,0.377224,1.830491,0.506823,0.236411,0.543117,0.29477,2.691889,0.340057,0.253972,0.457143,0.273982,1.114178,0.098241,0.241022,1.084174,0.511364,0.671384,0.279323,0.129692,0.24935,0.197389,1.041248,0.302939,0.191296,0.376242,0.273272,0.735087,0.229876,0.560016,0.507467,0.316648,1.119645,0.331102,0.425058,0.563342,0.30599,0.937467,0.72375,0.341541,1.11396,1.021918,1.893243,0.933674,0.4625,1.025326,0.421414,2.287852,0.809288,0.463837,1.081979,0.418813,2.899386,1.010747,0.820329,1.019198,0.369996,2.24032,0.762239,0.399384,0.780046,0.321848
