POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
14.792904,1.596532,0.550863,0.671473,0.192239,60.494801,9.298514,1.194434,0.665098,0.201746,3.695812,0.30436,0.464301,0.726972,0.12491,14.745481,1.522362,0.438139,0.843822,0.147854,0.871533,0.137361,0.323564,0.426501,0.440911,0.445537,0.25648,0.3003,0.160591,0.201885,0.563522,0.209631,0.259303,0.11198,0.113116,0.581003,0.445618,0.520761,0.181415,0.183609,1.028162,0.590294,0.351615,0.243078,0.242799,1.017894,0.296717,0.48676,0.644078,0.617166,9.335177,0.817067,0.94016,0.470525,0.392355,3.90481,0.448697,0.711841,0.567908,0.312777,28.322395,2.443021,0.927615,0.569505,0.259601,15.92322,1.488808,1.001917,0.610585,0.230746
21.827419,2.053195,0.684278,0.579813,0.192635,91.424217,13.433115,1.654515,0.612916,0.191771,5.405055,0.320405,0.48572,0.614791,0.122759,21.04707,2.02495,0.526518,0.800663,0.150444,0.988509,0.137555,0.380013,0.423574,0.451309,0.444643,0.273788,0.301501,0.162508,0.192481,0.678669,0.250499,0.248941,0.117839,0.099559,0.519248,0.540304,0.599322,0.17655,0.186859,0.997815,0.56161,0.391336,0.257273,0.245132,1.066952,0.287693,0.446352,0.626645,0.592934,13.139453,0.916593,0.994155,0.428329,0.374077,5.340388,0.517564,0.741236,0.486611,0.303009,41.983578,3.12911,0.855086,0.483596,0.237524,23.232265,1.866061,1.09235,0.497284,0.213488
27.259657,2.347409,0.81413,0.479227,0.188452,115.817123,16.443542,2.000392,0.529669,0.180976,6.799304,0.339192,0.539025,0.499207,0.120302,25.863844,2.44925,0.592921,0.70725,0.153261,1.130093,0.16116,0.492361,0.411039,0.461783,0.454505,0.28834,0.283201,0.157719,0.181821,0.782423,0.289844,0.241566,0.125975,0.093697,0.474855,0.61136,0.662092,0.178551,0.187082,0.900944,0.539792,0.417218,0.288387,0.236935,1.101055,0.278551,0.396398,0.602672,0.554507,16.014175,0.983105,1.024997,0.400341,0.347304,6.530824,0.596953,0.839084,0.42985,0.279205,52.822266,3.565441,0.769563,0.410264,0.214232,28.817324,2.112388,1.168812,0.406952,0.198035
29.060163,2.351145,0.895753,0.392158,0.18132,124.663719,17.249317,2.10686,0.430337,0.175268,7.364237,0.339937,0.597266,0.40642,0.118149,27.328217,2.623866,0.605452,0.587329,0.15804,1.235873,0.205463,0.643299,0.391632,0.470375,0.457534,0.296851,0.254496,0.152336,0.175388,0.846234,0.324823,0.247722,0.137955,0.094773,0.460775,0.63391,0.683287,0.187493,0.186786,0.770208,0.517704,0.414981,0.322541,0.221835,1.082491,0.273808,0.340824,0.581223,0.512163,16.792028,0.99135,1.003478,0.383271,0.320504,7.014293,0.649359,0.953556,0.401155,0.248914,56.657982,3.585559,0.679258,0.36649,0.194829,30.536091,2.118772,1.185294,0.356099,0.18863
26.465523,2.037055,0.899395,0.327845,0.172452,114.922661,15.545962,1.927311,0.329735,0.177746,6.958694,0.31484,0.630918,0.346972,0.116968,24.941223,2.480441,0.554775,0.465826,0.16644,1.2787,0.265078,0.79342,0.367719,0.473526,0.440949,0.295189,0.228366,0.151543,0.174394,0.860509,0.352151,0.277192,0.154555,0.099613,0.483344,0.6016,0.650188,0.200936,0.189083,0.641504,0.491141,0.380916,0.347789,0.20715,1.012796,0.280642,0.29461,0.567802,0.476217,15.150345,0.941876,0.924006,0.370831,0.299949,6.630368,0.657571,1.030165,0.392854,0.222347,52.306824,3.165849,0.59033,0.350901,0.18252,27.809526,1.857812,1.108184,0.340784,0.186174
20.557741,1.506966,0.827447,0.283528,0.161702,89.911148,11.992821,1.520098,0.240167,0.187384,5.829081,0.277705,0.618159,0.316457,0.11665,19.455896,2.082623,0.459188,0.36121,0.17834,1.248779,0.324969,0.897945,0.341112,0.466361,0.415108,0.284445,0.212522,0.157,0.175625,0.874258,0.376705,0.329265,0.175641,0.104762,0.566173,0.538385,0.57036,0.214935,0.195899,0.58223,0.473091,0.325408,0.35867,0.200299,0.981482,0.319187,0.279398,0.564691,0.451914,11.641859,0.871055,0.809925,0.358045,0.286469,5.583698,0.641065,1.032157,0.393001,0.207059,40.989471,2.443824,0.515018,0.350853,0.1765,21.570795,1.411046,0.945936,0.344018,0.187534
13.412201,0.938803,0.714216,0.253014,0.148608,58.854687,7.835536,1.040093,0.172018,0.200045,4.495867,0.265137,0.560147,0.305005,0.116272,12.867563,1.582454,0.361942,0.28314,0.1914,1.182487,0.366919,0.924613,0.316736,0.445332,0.399482,0.273058,0.209955,0.166584,0.1734,0.916758,0.409181,0.392461,0.200916,0.108205,0.711202,0.482166,0.470643,0.228911,0.206124,0.651979,0.476555,0.266498,0.358718,0.205234,1.141033,0.407881,0.310036,0.581623,0.43815,7.636569,0.835571,0.695912,0.351626,0.277147,4.33661,0.644782,0.958741,0.397646,0.204554,27.050394,1.696653,0.458247,0.358647,0.174427,14.073341,0.930309,0.748964,0.350645,0.187325
7.165828,0.509283,0.602499,0.231733,0.133834,30.917973,4.34174,0.646942,0.13361,0.211284,3.429205,0.320195,0.476962,0.303503,0.115068,7.100472,1.143532,0.305114,0.231881,0.202417,1.080414,0.376689,0.868749,0.304139,0.412312,0.401437,0.272019,0.214938,0.176231,0.162602,0.992757,0.474714,0.451058,0.228249,0.109484,0.886773,0.490652,0.397183,0.247373,0.215815,0.872806,0.517692,0.22859,0.356498,0.220371,1.590527,0.550788,0.388328,0.632263,0.432642,4.511751,0.886564,0.623491,0.368774,0.270418,3.3253,0.725267,0.842531,0.411729,0.210789,14.731463,1.205578,0.427537,0.378729,0.175036,7.539397,0.577936,0.581624,0.355148,0.181367
3.27096,0.291842,0.516022,0.218751,0.119764,12.704064,2.210571,0.432308,0.127809,0.218448,2.85366,0.452844,0.390559,0.307966,0.113508,3.57161,0.855205,0.305839,0.201199,0.20882,0.97202,0.352298,0.755792,0.311662,0.374694,0.426931,0.287449,0.217158,0.183707,0.14254,1.08658,0.592252,0.488108,0.254096,0.109825,1.059366,0.605121,0.384341,0.276317,0.221496,1.226499,0.599692,0.234065,0.360903,0.240193,2.319999,0.727704,0.502632,0.724242,0.438875,3.084243,1.017263,0.618173,0.423821,0.268395,2.778031,0.8948,0.722611,0.444761,0.219656,7.175803,1.064352,0.426781,0.4196,0.178666,3.450499,0.424314,0.482531,0.361263,0.169423
1.613903,0.255076,0.454379,0.214142,0.109506,4.567747,1.403284,0.389648,0.148133,0.221657,2.670708,0.638039,0.319393,0.315779,0.11374,2.205371,0.711112,0.352997,0.18098,0.210135,0.836205,0.306317,0.624061,0.335848,0.342329,0.463516,0.313473,0.20843,0.190234,0.118336,1.181641,0.753104,0.492869,0.27515,0.11215,1.199637,0.816748,0.432078,0.317923,0.223702,1.646276,0.701847,0.29248,0.376805,0.259159,3.119056,0.886333,0.633214,0.849143,0.463296,3.119003,1.165901,0.6773,0.518651,0.274727,2.636747,1.111244,0.630423,0.500634,0.227224,4.341346,1.181153,0.45173,0.484369,0.186036,1.744648,0.441764,0.451148,0.37402,0.15567
