POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
72.05304,7.585929,5.241896,5.116465,3.98612,433.065613,54.869019,8.00712,4.923956,4.783254,26.525009,10.553786,4.476448,2.836008,3.543407,22.643436,6.019654,6.605516,6.18703,5.707223,4.154077,2.76139,2.703938,4.741035,4.400343,4.271372,2.64591,3.140302,1.591911,3.551294,7.676803,3.592557,3.213943,2.255621,3.273576,4.653546,3.369624,1.921584,2.785106,2.895463,8.06025,4.79959,4.620685,3.484757,3.590895,16.554867,5.893467,5.860609,5.698695,4.445804,37.946598,9.180049,9.430907,10.339179,10.669269,27.507036,6.413691,5.892954,4.571126,5.114501,509.489716,87.677338,18.579832,10.074496,8.962557,191.336563,35.411476,19.81535,16.02211,14.06853
90.896988,7.375591,4.796943,4.220391,3.351845,370.871246,54.995235,7.38856,4.578091,3.719932,23.726988,8.265231,3.723118,2.425324,3.084824,21.444387,5.938475,6.369624,5.337704,4.744048,4.179594,2.569974,2.660543,4.272288,3.514127,4.009632,2.227187,2.858017,1.519611,3.040694,7.836267,3.033259,2.885642,2.00198,2.823324,4.49033,2.708126,1.89894,2.483845,2.555091,7.974289,3.893414,4.461,3.129266,3.118452,18.154892,4.790241,5.429169,5.180752,3.736572,45.407253,7.188165,7.770916,8.796201,9.140851,29.424652,5.11369,5.408124,4.00424,4.609825,416.001282,64.265892,13.804573,8.823411,7.812398,202.25322,35.679665,19.356094,12.194007,11.128531
97.971504,6.608883,4.091065,3.358562,2.703506,288.273407,49.858696,6.607037,4.303644,2.749393,20.268194,5.991669,2.912533,1.980859,2.54505,19.301823,5.465245,5.772037,4.563558,3.682857,3.967242,2.190478,2.465688,3.644333,2.72392,3.572023,1.785181,2.343559,1.475403,2.551561,7.343835,2.449207,2.347253,1.745925,2.332454,3.965197,2.158216,1.699247,2.118767,2.17299,7.29002,3.052985,3.847842,2.643579,2.632448,18.198793,3.726392,4.457382,4.490493,3.007814,48.294323,5.156926,5.594254,7.224421,7.535795,28.762453,3.883054,4.490529,3.324234,3.943765,338.297668,42.552898,9.310276,7.587546,6.492333,188.436981,32.192291,17.31686,8.630878,8.147743
91.322289,5.482203,3.275753,2.624666,2.18926,206.456543,40.375748,5.601336,3.91852,2.061315,16.802807,4.110265,2.202761,1.584594,2.077197,16.780161,4.689266,4.911421,3.848665,2.775713,3.632549,1.731825,2.19088,3.033448,2.225404,3.14242,1.401366,1.739587,1.454379,2.221895,6.384037,1.941761,1.735783,1.537644,1.93899,3.264863,1.785265,1.37779,1.746011,1.851146,6.19868,2.402267,2.970925,2.114399,2.260249,16.429356,2.874957,3.267177,3.775487,2.47249,45.161423,3.491722,3.504031,5.729347,6.261681,25.189066,2.928895,3.385825,2.671645,3.303601,279.369812,26.030163,5.901633,6.331177,5.297585,158.02095,25.930214,14.102428,5.753258,5.71335
72.890083,4.228601,2.481565,2.05535,1.861882,134.68605,28.837477,4.365133,3.327466,1.685952,12.99828,2.737979,1.659697,1.280784,1.761861,13.498233,3.750426,3.911844,3.170094,2.152699,3.023921,1.30198,1.908251,2.550541,2.05145,2.576346,1.11786,1.184743,1.439848,2.103334,5.06639,1.564234,1.177912,1.392485,1.70613,2.516426,1.550758,1.02209,1.406267,1.63435,4.864737,1.950632,2.078797,1.626064,2.038551,13.265822,2.282263,2.203192,3.137605,2.226547,36.904411,2.403892,1.951802,4.413205,5.444119,19.775066,2.288185,2.370782,2.146855,2.809781,223.050232,15.247043,3.694232,5.069193,4.371047,116.046593,18.537943,10.349918,3.71148,4.048075
48.974041,3.020085,1.800901,1.656468,1.687278,79.030769,17.932436,3.014211,2.605775,1.534167,9.200842,1.770266,1.265892,1.072893,1.594396,9.782827,2.77927,2.912789,2.551437,1.806453,2.330897,0.961658,1.662951,2.20937,2.08401,2.039745,0.923039,0.767008,1.416756,2.150136,3.772346,1.302917,0.747163,1.298901,1.612703,1.928932,1.362852,0.714859,1.124648,1.509473,3.602731,1.621693,1.364866,1.2411,1.924625,9.521155,1.878911,1.480862,2.621108,2.236612,26.066864,1.863033,1.11175,3.407719,4.945148,13.295815,1.86797,1.613228,1.783478,2.488059,158.864883,8.760365,2.384509,3.945052,3.70871,74.162331,11.605844,6.738358,2.485383,3.049535
26.684204,1.980412,1.280926,1.394937,1.596825,42.286621,9.642987,1.8161,1.907148,1.488836,5.611684,1.0939,0.967465,0.929913,1.515083,6.316056,1.889737,2.051033,2.031687,1.646434,1.711567,0.713769,1.449732,1.949422,2.14563,1.585904,0.782045,0.496136,1.364085,2.253025,2.755613,1.112012,0.445255,1.219665,1.586325,1.560539,1.152142,0.496926,0.900952,1.430912,2.592901,1.339929,0.889629,0.971617,1.843851,6.154264,1.600922,1.109799,2.2164,2.383933,15.834989,1.703524,0.840144,2.788466,4.535746,7.709594,1.547801,1.128576,1.545493,2.289391,93.432838,4.998364,1.556546,3.095637,3.249974,39.505722,6.218242,3.797788,1.896756,2.498965
11.859221,1.21627,0.946677,1.219823,1.533214,25.184196,5.004303,1.033894,1.35753,1.473145,3.261939,0.712103,0.74551,0.825802,1.460601,4.161952,1.224245,1.437713,1.622859,1.567268,1.444263,0.547206,1.237327,1.706086,2.103911,1.497053,0.680131,0.343089,1.267442,2.292844,2.309448,0.962094,0.246734,1.122204,1.554641,1.537395,0.910421,0.373594,0.726409,1.354411,2.044561,1.078059,0.611552,0.797251,1.736927,3.928421,1.402594,0.957175,1.90512,2.531717,8.764807,1.746338,0.857373,2.498637,4.075431,4.31553,1.292465,0.851106,1.376803,2.143938,36.234913,3.132439,1.073484,2.534119,2.944879,18.383734,2.821808,1.888844,1.684121,2.201072
4.271994,0.764029,0.80538,1.10092,1.47051,16.462219,3.183189,0.733674,1.014081,1.452757,1.914006,0.550573,0.599707,0.755948,1.403931,2.592373,0.839622,1.115371,1.324504,1.497935,1.350702,0.442717,0.996692,1.466359,1.926336,1.467697,0.59086,0.270433,1.13144,2.202737,2.105766,0.812304,0.136782,1.001681,1.487173,1.636543,0.654562,0.343118,0.597678,1.267033,1.860944,0.825455,0.472789,0.693112,1.593707,2.888214,1.227549,0.888096,1.690892,2.585501,5.218164,1.823537,0.96802,2.430443,3.572489,2.72685,1.083208,0.720407,1.24236,2.023037,13.394912,2.654726,0.870712,2.20565,2.793915,6.16102,1.213525,0.997052,1.619304,2.026572
2.031352,0.593543,0.808749,1.045214,1.41062,15.998729,2.986441,0.748164,0.855993,1.424402,1.469382,0.515383,0.519072,0.728545,1.351492,2.210141,0.70326,1.011956,1.135547,1.415711,1.488922,0.390205,0.743037,1.27379,1.654553,1.616582,0.509466,0.24062,0.980509,1.982325,2.14786,0.66589,0.09589,0.880552,1.389907,1.816274,0.444054,0.40036,0.519682,1.181816,1.837909,0.619153,0.435562,0.647725,1.446527,2.512048,1.056933,0.822062,1.590061,2.515476,4.267683,1.840007,1.087698,2.503343,3.112784,2.49543,0.936234,0.680081,1.152676,1.941142,6.330615,2.718176,0.858235,2.019522,2.812542,3.16407,0.818923,0.78697,1.614391,1.913605
1.662664,0.56227,0.857941,1.03867,1.360687,15.769449,3.202466,0.839692,0.802807,1.393681,1.233851,0.511232,0.485131,0.741233,1.313165,1.99489,0.704689,1.000369,1.014358,1.330554,1.568218,0.364751,0.515715,1.172992,1.357272,1.573034,0.435934,0.22666,0.845442,1.675249,2.029826,0.534635,0.101666,0.784806,1.276522,1.849476,0.311828,0.524759,0.486736,1.108178,1.724789,0.472877,0.466216,0.642691,1.331218,2.194138,0.885403,0.725661,1.583003,2.336555,4.047825,1.728275,1.146133,2.640097,2.757309,2.427929,0.812917,0.671874,1.109981,1.904096,5.476537,2.765294,0.871932,1.879594,2.973407,2.090866,0.790324,0.788867,1.637351,1.842708
1.836116,0.578552,0.863356,1.048354,1.323734,14.967674,3.395009,0.868747,0.780868,1.365462,1.186976,0.499306,0.471043,0.773431,1.290946,1.981426,0.76783,0.979638,0.916154,1.261369,1.668091,0.349344,0.349506,1.173615,1.098355,1.525591,0.378389,0.223295,0.745924,1.354848,1.930156,0.43965,0.140579,0.724639,1.164534,1.86769,0.24988,0.679055,0.48431,1.046116,1.599799,0.370213,0.538107,0.658195,1.264834,1.792909,0.714069,0.605025,1.627064,2.093024,3.816871,1.499397,1.105122,2.767716,2.512424,2.349051,0.695292,0.654001,1.09468,1.897051,4.379339,2.494089,0.81641,1.725188,3.194148,1.974387,0.816903,0.776576,1.654387,1.810437
2.055471,0.586068,0.795716,1.048445,1.301726,17.30681,3.532093,0.836702,0.773302,1.3491,1.127162,0.481409,0.461835,0.803984,1.283921,2.172291,0.877513,0.948866,0.8348,1.22761,1.771474,0.336559,0.264968,1.238191,0.917723,1.533023,0.352373,0.241408,0.69244,1.098806,1.860767,0.403291,0.213277,0.697978,1.074545,1.92895,0.227778,0.819271,0.50497,0.99678,1.559951,0.299705,0.628818,0.682692,1.24788,1.440744,0.571647,0.491482,1.704148,1.85605,3.338282,1.206299,0.955178,2.849072,2.360616,2.225877,0.578231,0.622175,1.087071,1.903979,3.846629,2.046448,0.704116,1.551129,3.37885,2.134213,0.851665,0.720892,1.633364,1.817848
2.204959,0.595414,0.680052,1.024181,1.302023,18.677341,3.637984,0.742466,0.788981,1.360296,1.11372,0.487534,0.489356,0.816901,1.291616,2.255822,1.029227,0.965731,0.781892,1.247486,1.828238,0.349588,0.277216,1.304652,0.830462,1.61288,0.369134,0.316211,0.689566,0.959705,1.849523,0.441688,0.349899,0.695325,1.021726,2.138054,0.243839,0.926497,0.551,0.96696,1.77363,0.278816,0.753166,0.718054,1.271276,1.357605,0.534254,0.44753,1.86469,1.725177,3.081781,0.979902,0.753098,2.875838,2.290463,2.219384,0.517843,0.627646,1.073189,1.919176,2.83369,1.604379,0.559996,1.38637,3.461825,2.084947,0.912693,0.648415,1.562614,1.873178
2.320912,0.633395,0.563484,0.967686,1.329389,20.421616,3.728693,0.662371,0.830404,1.408446,1.157437,0.550833,0.598772,0.803155,1.308714,2.323259,1.222677,1.103374,0.771129,1.326979,1.926708,0.446743,0.396733,1.319413,0.830648,1.921632,0.423111,0.509293,0.739508,0.948147,2.014347,0.544064,0.594852,0.703997,1.008666,2.524178,0.315585,1.014067,0.62573,0.962326,2.30083,0.340019,0.958556,0.774219,1.319553,1.592805,0.715456,0.535254,2.183885,1.792576,3.171145,0.928101,0.581934,2.829131,2.285587,2.464967,0.574278,0.740152,1.045802,1.937855,3.041489,1.335987,0.469138,1.255641,3.424402,2.228668,1.045769,0.643037,1.456475,1.982059
2.311134,0.710755,0.482484,0.890678,1.378876,21.121006,3.853547,0.64399,0.896923,1.48482,1.293604,0.671317,0.80533,0.772603,1.323255,2.273828,1.432927,1.385533,0.815414,1.451422,2.035543,0.67576,0.609216,1.272681,0.893252,2.480758,0.501453,0.856414,0.840135,1.030365,2.320786,0.671375,0.957235,0.718115,1.022761,3.021416,0.452018,1.102894,0.728378,0.980919,3.063462,0.498305,1.275382,0.862134,1.375429,2.063667,1.183715,0.780181,2.686608,2.085611,3.712345,1.08468,0.505069,2.702844,2.32511,2.980832,0.760918,0.987089,1.021512,1.94966,3.184899,1.312313,0.44927,1.176889,3.291211,2.207261,1.257635,0.745921,1.371635,2.13594
2.259804,0.825248,0.448984,0.823124,1.433885,21.418882,4.000958,0.697605,0.986939,1.560328,1.49783,0.815948,1.072473,0.74741,1.318175,2.158527,1.62286,1.757295,0.922581,1.585852,2.159875,1.026318,0.869464,1.193315,0.979172,3.267349,0.580193,1.319499,0.975285,1.143933,2.741989,0.778004,1.384919,0.737068,1.03896,3.474631,0.641363,1.206806,0.848961,1.008968,3.830076,0.731167,1.677709,0.980337,1.41966,2.582911,1.89223,1.157312,3.301932,2.538739,4.390112,1.403552,0.54044,2.520382,2.38513,3.617882,1.03346,1.324394,1.0323,1.937176,3.954278,1.483282,0.516906,1.159339,3.107468,2.293147,1.535156,0.967995,1.384959,2.305295
2.160054,0.958682,0.454261,0.796474,1.469361,20.985802,4.153398,0.790807,1.091253,1.59601,1.700659,0.928651,1.32627,0.746582,1.274424,1.982046,1.743904,2.100957,1.082517,1.684431,2.192603,1.418756,1.109465,1.113051,1.042928,4.075911,0.632817,1.795154,1.10858,1.225002,3.153719,0.828618,1.776283,0.755585,1.028885,3.720962,0.848132,1.317804,0.963635,1.022724,4.362905,0.980966,2.074724,1.105352,1.430055,2.993021,2.671439,1.589751,3.869316,3.005655,5.004444,1.788632,0.678964,2.320379,2.441314,4.200709,1.308409,1.657812,1.098381,1.877941,4.496977,1.725345,0.639968,1.193071,2.910567,2.360849,1.82881,1.247479,1.541468,2.446779
2.185778,1.077747,0.473716,0.82146,1.469315,20.415527,4.301026,0.864944,1.18849,1.564368,1.890479,0.957313,1.482749,0.771025,1.186059,1.805384,1.750508,2.288865,1.253402,1.70987,2.106642,1.732264,1.262127,1.044048,1.05402,4.701013,0.643362,2.141352,1.19012,1.239143,3.454533,0.811833,2.010458,0.757765,0.979075,3.659499,1.02493,1.396747,1.0415,1.007084,4.491332,1.181623,2.339414,1.199112,1.398629,3.17584,3.296758,1.958098,4.191596,3.318683,5.303254,2.145,0.868583,2.149519,2.489765,4.596219,1.503721,1.872414,1.205644,1.765269,4.955196,1.907606,0.783286,1.242755,2.718496,2.643153,2.074859,1.488541,1.812723,2.527449
2.341449,1.145403,0.476657,0.881605,1.432564,20.402525,4.478495,0.881603,1.252944,1.46401,2.030109,0.885378,1.485228,0.801707,1.066276,1.709176,1.629711,2.246992,1.376842,1.649,1.910209,1.864391,1.2935,0.978878,1.009649,4.989619,0.624294,2.244765,1.180948,1.188721,3.580393,0.74818,2.011331,0.726464,0.898398,3.312651,1.143595,1.400106,1.056387,0.966954,4.221213,1.298089,2.36841,1.226155,1.339745,3.120552,3.58416,2.153218,4.138102,3.364717,5.342912,2.409628,1.045983,2.040409,2.544275,4.790935,1.576244,1.892635,1.310522,1.616798,5.192718,1.969676,0.906643,1.270102,2.532724,3.167849,2.213402,1.588642,2.100589,2.536992
2.577818,1.141563,0.445986,0.934976,1.368959,20.980623,4.645494,0.81761,1.258817,1.321104,2.106619,0.741428,1.333428,0.807462,0.940982,1.688711,1.407091,1.982128,1.400141,1.5166,1.646851,1.770401,1.218383,0.902357,0.931887,4.825406,0.586502,2.080633,1.071508,1.100895,3.437296,0.666873,1.78476,0.652765,0.811199,2.763068,1.195881,1.313673,0.99727,0.922559,3.662584,1.324846,2.137668,1.167409,1.280517,2.90832,3.460966,2.114397,3.719614,3.134167,5.215844,2.544479,1.16719,1.994401,2.620818,4.786376,1.521745,1.717376,1.356887,1.466134,5.19391,1.918577,0.98587,1.244509,2.344657,3.846614,2.213545,1.503443,2.281029,2.485099
2.766749,1.066879,0.383328,0.938941,1.291976,21.86869,4.717934,0.692106,1.1988,1.175551,2.095484,0.589485,1.077876,0.764316,0.835401,1.714562,1.13661,1.574916,1.303443,1.348931,1.393311,1.494789,1.086873,0.805658,0.852176,4.238685,0.54389,1.712957,0.886825,1.010864,3.037525,0.594984,1.41109,0.543715,0.743214,2.134023,1.194306,1.16278,0.873753,0.89204,2.989534,1.280937,1.714599,1.030744,1.240467,2.66363,2.994577,1.860354,3.078413,2.712179,5.079883,2.547847,1.214071,1.976713,2.718187,4.591252,1.376105,1.413787,1.305061,1.344178,5.254569,1.795534,1.011112,1.164984,2.145182,4.490921,2.077388,1.258348,2.275067,2.389067
2.847384,0.953112,0.304413,0.874679,1.2145,22.797304,4.623311,0.5364,1.084945,1.061476,2.067056,0.509952,0.799349,0.671105,0.765396,1.809622,0.893073,1.1362,1.106282,1.190775,1.245174,1.146295,0.952868,0.693702,0.796216,3.45553,0.513253,1.267466,0.674292,0.945034,2.526059,0.558393,1.011862,0.41901,0.708324,1.59453,1.163174,0.996849,0.714675,0.879671,2.408346,1.204907,1.226733,0.849458,1.22074,2.490093,2.355097,1.471388,2.420707,2.233083,5.124457,2.465252,1.203932,1.936741,2.808828,4.30106,1.224172,1.078771,1.155057,1.268895,5.133087,1.663218,0.976249,1.05478,1.937042,4.838632,1.853008,0.936901,2.090297,2.264286
2.853286,0.845822,0.23158,0.753638,1.145113,23.995459,4.370731,0.39236,0.944718,0.995506,2.126622,0.550665,0.575874,0.547539,0.731914,2.003111,0.745448,0.762576,0.859347,1.077242,1.2901,0.841303,0.843782,0.582515,0.773528,2.764335,0.50452,0.873918,0.483577,0.908854,2.096871,0.569279,0.694156,0.303255,0.701346,1.257122,1.128947,0.859025,0.55535,0.873534,2.047812,1.136412,0.800059,0.668596,1.205124,2.453114,1.737784,1.049983,1.907404,1.821223,5.433979,2.358168,1.17108,1.836897,2.846944,4.027464,1.158907,0.798244,0.943404,1.23917,5.297105,1.571553,0.894156,0.946584,1.738567,4.926497,1.612488,0.641368,1.805185,2.119973
2.861888,0.795516,0.181937,0.60838,1.086866,25.256924,3.990502,0.276225,0.811472,0.974984,2.314767,0.707392,0.445095,0.422947,0.722981,2.297547,0.726625,0.50601,0.629506,1.016717,1.503364,0.642532,0.751561,0.484465,0.781149,2.375659,0.499923,0.600948,0.346189,0.890922,1.934677,0.616326,0.502594,0.215229,0.705732,1.178461,1.097268,0.766475,0.425305,0.853618,1.931697,1.086335,0.508582,0.528066,1.171809,2.56811,1.271372,0.678485,1.588185,1.542505,6.03583,2.278196,1.148734,1.670943,2.794478,3.864379,1.22691,0.608916,0.724941,1.236512,5.389588,1.538859,0.780879,0.866706,1.574277,4.656682,1.432609,0.440861,1.521513,1.961293
3.012445,0.826397,0.176093,0.481321,1.038092,26.335537,3.561283,0.201967,0.70838,0.980383,2.691679,0.932155,0.407275,0.334028,0.724968,2.75684,0.842,0.372097,0.481029,0.989947,1.833523,0.539595,0.655155,0.41479,0.813446,2.347138,0.496496,0.463453,0.280039,0.878932,2.124187,0.690988,0.426193,0.172243,0.708869,1.377234,1.068666,0.718032,0.345501,0.808911,2.060001,1.058676,0.376398,0.451519,1.112745,2.818868,0.973562,0.404802,1.42068,1.398961,6.821601,2.280044,1.21302,1.481881,2.677054,3.895586,1.40733,0.530275,0.567583,1.242578,5.614916,1.5578,0.668738,0.831777,1.466004,4.258115,1.36145,0.375662,1.311156,1.793608
3.234253,0.953727,0.243226,0.40842,0.996156,26.968552,3.226728,0.178361,0.645474,0.990018,3.140801,1.18344,0.453494,0.31169,0.733009,3.451517,1.092712,0.32658,0.450449,0.969382,2.125591,0.481057,0.547567,0.390272,0.870357,2.522263,0.509549,0.444903,0.295091,0.86746,2.533226,0.78821,0.431998,0.191268,0.709008,1.774503,1.038577,0.707685,0.324015,0.748603,2.310567,1.051339,0.397317,0.441063,1.044052,3.018444,0.777783,0.24762,1.344703,1.353257,7.582352,2.433013,1.482144,1.354987,2.605139,4.172618,1.645034,0.589038,0.527942,1.256621,5.545402,1.625619,0.592015,0.848604,1.437696,3.841851,1.422175,0.457355,1.186222,1.629226
3.734127,1.19103,0.424106,0.408519,0.966108,27.999983,3.143725,0.235971,0.623922,0.995381,3.827884,1.455544,0.585197,0.365024,0.753373,4.543574,1.485611,0.346649,0.538496,0.947582,2.467127,0.436438,0.451298,0.417616,0.953893,2.979515,0.567629,0.524811,0.388521,0.857518,3.18536,0.903222,0.503768,0.27779,0.712712,2.442866,1.010307,0.742715,0.354899,0.698472,2.82604,1.071025,0.561092,0.483873,0.995764,3.332986,0.623664,0.207064,1.330222,1.369845,8.529018,2.814023,2.048517,1.365764,2.702838,5.019536,1.907293,0.826934,0.624217,1.297707,5.838684,1.788097,0.589104,0.918158,1.503852,3.873841,1.630443,0.696907,1.114242,1.487353
4.254622,1.505429,0.741986,0.484359,0.964584,29.13273,3.385345,0.429197,0.646005,1.00988,4.48214,1.728084,0.811391,0.478146,0.797602,5.737413,1.967234,0.447901,0.722209,0.952794,2.737197,0.418067,0.412751,0.496649,1.05987,3.436702,0.681443,0.703962,0.543462,0.855438,3.746302,1.022762,0.655268,0.418243,0.729907,3.128314,0.980864,0.839509,0.421567,0.686136,3.388944,1.112567,0.854369,0.561084,0.990879,3.558419,0.500428,0.256738,1.381651,1.43067,9.240644,3.38776,2.926025,1.54459,3.021856,6.141695,2.141031,1.272164,0.832718,1.390666,6.099652,2.060182,0.692241,1.045215,1.658973,4.224615,1.940577,1.095009,1.058553,1.395979
4.672323,1.81588,1.162887,0.622594,1.005128,29.729673,3.805892,0.785884,0.715846,1.052401,5.113277,1.948909,1.100763,0.61703,0.868908,6.813291,2.424901,0.62222,0.962451,1.022021,2.934848,0.441461,0.456934,0.615555,1.166761,3.798507,0.834411,0.951727,0.725535,0.864706,4.059628,1.115208,0.873237,0.579699,0.765426,3.66468,0.941501,0.991227,0.501319,0.721891,3.865362,1.151852,1.22186,0.649991,1.027991,3.578027,0.40306,0.377413,1.49211,1.51968,9.551352,3.9805,3.985981,1.85301,3.485335,7.317828,2.266893,1.859864,1.096734,1.540815,6.427191,2.383333,0.908191,1.227447,1.867549,4.778201,2.241116,1.611142,1.007124,1.376907
4.94608,2.032818,1.59038,0.792898,1.085805,29.872828,4.252911,1.264781,0.829369,1.13038,5.550216,2.060114,1.38283,0.739033,0.954209,7.503951,2.736384,0.830227,1.204555,1.166881,3.046806,0.505989,0.567326,0.751247,1.241562,3.940892,0.98212,1.198514,0.885208,0.87971,4.022107,1.146082,1.107179,0.716071,0.812805,3.864906,0.875827,1.153147,0.567593,0.79109,4.074692,1.153415,1.557045,0.724254,1.082831,3.413166,0.331231,0.541,1.622808,1.610566,9.354688,4.37816,4.952462,2.192859,3.914384,8.137344,2.231983,2.432878,1.338277,1.723083,6.66673,2.651825,1.205892,1.441211,2.067954,5.329785,2.419169,2.15014,0.977573,1.427337
4.9214,2.077224,1.901464,0.957226,1.186947,29.397612,4.604857,1.754322,0.972249,1.23252,5.725285,2.019531,1.57411,0.811168,1.029307,7.679185,2.813393,1.019327,1.397629,1.360026,3.069816,0.588309,0.695869,0.877832,1.257276,3.835694,1.073278,1.363942,0.97626,0.893236,3.676094,1.092953,1.290489,0.788807,0.858553,3.719252,0.781763,1.264851,0.604159,0.865005,3.93613,1.103502,1.751711,0.768439,1.125974,3.044051,0.2987,0.7058,1.724603,1.679788,8.616372,4.437429,5.508143,2.448153,4.122652,8.349542,2.033009,2.811935,1.490022,1.891936,6.62884,2.763459,1.511172,1.642099,2.197515,5.548184,2.409224,2.561682,0.998599,1.519554
4.605229,1.921791,1.992705,1.083659,1.276606,27.822693,4.836191,2.145876,1.120922,1.338053,5.417008,1.826738,1.611199,0.820286,1.072289,7.233195,2.631221,1.134996,1.507012,1.5453,2.881612,0.657421,0.794311,0.968966,1.214094,3.40997,1.085649,1.397749,0.977087,0.908117,3.052578,0.984935,1.369945,0.784649,0.892893,3.209263,0.685546,1.2792,0.611953,0.919086,3.39068,1.022589,1.745728,0.781637,1.141092,2.48241,0.322645,0.827575,1.763741,1.714909,7.220862,4.125742,5.445897,2.53074,4.016145,7.649326,1.719634,2.870255,1.516512,2.002398,6.214359,2.671659,1.7271,1.779738,2.224528,5.390612,2.211978,2.709239,1.088618,1.618424
4.810818,1.623088,1.834073,1.161165,1.323771,27.858105,5.015389,2.339762,1.259321,1.434358,4.791569,1.531413,1.47349,0.77419,1.074976,6.551667,2.266203,1.145935,1.530101,1.665846,2.567612,0.700706,0.831452,1.008504,1.141924,2.818053,1.024811,1.303758,0.905118,0.937878,2.382572,0.869959,1.331026,0.722013,0.916107,2.534034,0.625525,1.183493,0.604421,0.944708,2.671936,0.94892,1.549025,0.773749,1.132498,1.930511,0.409855,0.871171,1.73453,1.716733,5.947002,3.548245,4.751679,2.428487,3.637751,6.408139,1.374833,2.583847,1.424748,2.030949,7.255411,2.427915,1.764783,1.822339,2.166792,6.080885,1.913189,2.542023,1.251569,1.704302
6.72644,1.252919,1.481944,1.199239,1.315987,31.36227,5.132622,2.31528,1.382389,1.524926,4.068393,1.206621,1.197339,0.695081,1.050723,6.202806,1.822804,1.062087,1.497283,1.698112,2.149298,0.733293,0.807716,0.997497,1.085627,2.143085,0.932639,1.144506,0.806919,1.001049,1.75649,0.800931,1.205667,0.638181,0.941793,1.829769,0.637088,1.010705,0.59601,0.951413,1.944712,0.922101,1.242362,0.75608,1.124733,1.527921,0.552561,0.827516,1.660638,1.695409,5.529159,2.842602,3.625207,2.203959,3.145817,5.106947,1.080667,2.046445,1.255639,1.991279,12.403682,2.104702,1.597932,1.77121,2.090583,9.455049,1.58612,2.120507,1.473424,1.788084
10.967,0.919708,1.050998,1.211975,1.280721,39.052128,5.176401,2.096224,1.485924,1.636383,3.513528,0.942372,0.859361,0.605428,1.038791,6.501779,1.422737,0.919156,1.448873,1.676224,1.787639,0.790229,0.736875,0.95367,1.090011,1.619799,0.874827,0.991138,0.734837,1.11955,1.388195,0.806655,1.042975,0.568434,1.000202,1.358369,0.733272,0.819536,0.59116,0.96851,1.531352,0.981043,0.933306,0.734015,1.161176,1.459519,0.755363,0.721001,1.569131,1.661843,6.500975,2.205459,2.396994,1.9449,2.745032,4.292789,0.930425,1.429464,1.059007,1.946873,22.977982,1.819896,1.25837,1.654216,2.087719,16.419857,1.314557,1.574311,1.714873,1.913759
17.248487,0.784448,0.680717,1.207179,1.284956,49.626884,5.337795,1.789756,1.55873,1.811468,3.35857,0.83924,0.561996,0.520802,1.094194,7.482578,1.181202,0.776807,1.418932,1.68496,1.482623,0.89763,0.640584,0.900606,1.185545,1.246242,0.898221,0.884501,0.722592,1.31588,1.221188,0.883128,0.89226,0.532178,1.129995,1.21044,0.906821,0.675871,0.586197,1.035781,1.518665,1.141523,0.709909,0.706724,1.287356,1.780517,1.04511,0.620762,1.476687,1.632152,8.942041,1.880193,1.414926,1.72037,2.593311,4.26794,1.030645,0.934258,0.876318,1.998432,38.565472,1.815752,0.853387,1.506708,2.238311,26.723225,1.251245,1.056621,1.922503,2.142882
